SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
0189_001.1,4.0,1.78,1.64,1.97,1.74,1.6,1.93,1.44,1.37,1.78
0189_001.4,2.0,0.92,0.81,0.99,0.84,0.74,0.94,0.7,0.63,0.86
0189_001.6,2.0,0.99,0.81,0.98,0.96,0.74,0.93,0.79,0.63,0.86
0189_001.9,2.0,1.0,0.82,1.02,0.95,0.76,0.99,0.78,0.64,0.91
0189_002.1,2.0,0.96,0.87,1.01,0.92,0.8,0.98,0.76,0.68,0.9
0189_002.4,2.0,1.04,0.85,1.18,1.01,0.78,1.15,0.84,0.66,1.06
0189_002.6,2.0,1.11,0.85,1.19,1.08,0.78,1.16,0.9,0.66,1.07
0189_002.7,2.0,1.24,1.0,1.25,1.22,0.95,1.23,1.01,0.81,1.13
0189_002.9,2.0,0.99,0.83,1.26,0.96,0.76,1.23,0.8,0.65,1.13
0189_003.1,2.0,0.93,0.79,1.1,0.88,0.73,1.08,0.73,0.62,1.0
0189_003.4,2.0,0.71,0.68,0.86,0.65,0.62,0.8,0.54,0.53,0.73
0189_004.0,15.0,0.97,0.84,1.16,0.92,0.78,1.14,0.77,0.67,1.02
0189_005.3,15.0,0.81,0.66,1.09,0.75,0.61,1.07,0.62,0.53,0.96
0189_005.7,3.0,1.54,1.3,2.14,1.51,1.27,2.1,1.25,1.08,1.93
0189_006.3,15.0,0.81,0.53,0.99,0.75,0.49,0.94,0.62,0.42,0.87
0189_007.0,15.0,1.38,0.92,1.73,1.35,0.87,1.69,1.13,0.76,1.52
0189_007.4,15.0,0.9,0.67,1.04,0.83,0.62,1.02,0.69,0.54,0.91
0189_009.9,15.0,0.65,0.49,0.8,0.6,0.45,0.73,0.5,0.39,0.66
0189_013.1,15.0,0.62,0.47,0.76,0.55,0.41,0.67,0.47,0.36,0.62
0190_000.0,3.0,0.43,0.41,0.7,0.4,0.38,0.65,0.33,0.32,0.6
0190_000.1,2.0,0.58,0.45,0.62,0.54,0.41,0.57,0.44,0.35,0.53
0190_000.3,2.0,0.58,0.42,0.69,0.53,0.38,0.64,0.44,0.33,0.59
0190_000.8,2.0,0.85,0.48,1.15,0.79,0.44,1.13,0.65,0.38,1.04
0190_001.8,3.0,0.41,0.24,0.41,0.38,0.22,0.37,0.24,0.18,0.32
0190_004.7,3.0,0.39,0.23,0.39,0.36,0.21,0.36,0.23,0.17,0.31
0190_011.6,3.0,0.19,0.14,0.21,0.17,0.12,0.19,0.11,0.1,0.16
0190_015.8,3.0,0.05,0.03,0.05,0.05,0.02,0.04,0.04,0.02,0.04
0193_000.0,2.0,0.62,0.49,0.82,0.57,0.45,0.75,0.47,0.39,0.69
0193_001.0,2.0,0.93,0.65,0.94,0.89,0.6,0.89,0.73,0.51,0.82
0193_002.0,2.0,1.94,1.29,1.96,1.9,1.26,1.92,1.59,1.1,1.73
0193_002.7,2.0,0.76,0.58,0.9,0.7,0.53,0.83,0.58,0.45,0.76
0193_003.8,2.0,1.24,0.76,0.98,1.22,0.7,0.93,1.01,0.6,0.86
0193_004.2,2.0,1.17,0.83,0.95,1.15,0.76,0.9,0.95,0.65,0.83
0193_004.4,2.0,1.22,0.96,1.09,1.19,0.91,1.07,0.99,0.77,0.99
0193_004.5,2.0,1.08,0.85,1.25,1.06,0.78,1.23,0.87,0.67,1.13
0193_005.2,2.0,1.14,0.9,1.38,1.12,0.83,1.35,0.93,0.71,1.24
0193_006.0,2.0,1.18,0.91,1.43,1.16,0.84,1.4,0.96,0.72,1.29
0193_006.7,2.0,0.99,0.74,1.2,0.94,0.68,1.18,0.78,0.59,1.06
0193_007.2,2.0,0.99,0.67,1.3,0.94,0.62,1.27,0.78,0.54,1.14
0193_007.8,2.0,0.91,0.7,1.08,0.84,0.65,1.06,0.7,0.56,0.95
0194_000.0,33.0,0.86,0.74,0.95,0.79,0.68,0.91,0.67,0.53,0.82
0194_000.8,33.0,0.81,0.76,1.0,0.74,0.7,0.97,0.63,0.55,0.88
0194_001.9,33.0,0.77,0.61,0.73,0.7,0.56,0.67,0.6,0.44,0.6
0194_002.4,3.0,1.72,1.48,3.05,1.69,1.45,2.99,1.41,1.26,2.69
0194_002.8,3.0,0.62,0.55,0.8,0.57,0.5,0.74,0.47,0.43,0.68
0198_000.0,2.0,0.58,0.45,0.64,0.53,0.41,0.59,0.44,0.36,0.53
0198_000.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0198_000.3,2.0,0.53,0.36,0.51,0.48,0.33,0.47,0.4,0.29,0.42
0198_000.5,2.0,0.53,0.39,0.53,0.49,0.36,0.49,0.4,0.31,0.44
0198_001.4,2.0,0.5,0.36,0.51,0.44,0.32,0.45,0.37,0.28,0.39
0198_001.9,2.0,0.51,0.4,0.59,0.45,0.35,0.52,0.37,0.31,0.46
0198_002.4,2.0,0.77,0.69,0.99,0.68,0.6,0.9,0.56,0.52,0.79
0198_002.9,2.0,0.69,0.64,0.92,0.63,0.59,0.85,0.53,0.51,0.76
0198_003.7,2.0,0.71,0.67,0.91,0.65,0.61,0.87,0.55,0.53,0.78
0198_004.1,2.0,0.73,0.64,0.89,0.68,0.59,0.81,0.56,0.51,0.73
0198_004.4,2.0,1.0,0.98,1.13,0.97,0.95,1.11,0.81,0.83,1.0
0198_005.0,2.0,1.1,0.95,1.17,1.08,0.91,1.15,0.9,0.79,1.03
0198_005.3,2.0,1.06,1.01,1.28,1.03,0.98,1.26,0.86,0.85,1.13
0198_005.4,2.0,0.91,0.82,0.99,0.86,0.76,0.96,0.72,0.66,0.87
0198_005.9,2.0,1.03,0.98,1.34,1.0,0.93,1.31,0.83,0.8,1.18
0198_006.3,2.0,1.17,0.95,1.26,1.14,0.91,1.23,0.95,0.79,1.11
0198_007.6,2.0,0.83,0.76,1.12,0.76,0.7,1.1,0.64,0.61,0.99
0198_008.7,2.0,0.72,0.61,0.95,0.66,0.56,0.91,0.55,0.49,0.82
0198_008.9,2.0,0.8,0.6,1.0,0.74,0.55,0.95,0.61,0.48,0.85
0198_009.1,2.0,0.73,0.47,0.6,0.67,0.43,0.56,0.56,0.38,0.5
0198_009.5,2.0,0.9,0.62,1.02,0.82,0.57,0.99,0.69,0.5,0.89
0198_009.9,2.0,0.8,0.55,0.87,0.74,0.5,0.8,0.61,0.44,0.72
0198_010.5,2.0,0.83,0.51,0.9,0.73,0.45,0.8,0.61,0.39,0.69
0198_011.0,2.0,0.88,0.55,0.9,0.81,0.5,0.86,0.68,0.44,0.77
0198_011.5,2.0,1.45,1.0,1.62,1.42,0.97,1.59,1.18,0.84,1.43
0198_011.81,2.0,1.39,0.98,1.53,1.36,0.93,1.5,1.13,0.8,1.35
0198_012.3,3.0,1.03,0.64,1.45,1.01,0.59,1.42,0.83,0.5,1.31
0198_012.6,3.0,0.7,0.6,1.15,0.64,0.55,1.12,0.54,0.48,1.01
0198_012.9,3.0,0.53,0.47,0.73,0.49,0.43,0.67,0.4,0.37,0.6
0198_013.1,3.0,0.91,0.47,0.99,0.87,0.43,0.96,0.72,0.37,0.86
0198_013.4,3.0,0.75,0.52,0.84,0.69,0.48,0.78,0.57,0.42,0.7
0198_014.0,3.0,0.24,0.28,0.41,0.22,0.26,0.38,0.18,0.22,0.34
0198_014.5,3.0,0.15,0.19,0.25,0.14,0.17,0.23,0.12,0.15,0.21
0198_014.8,3.0,0.31,0.29,0.43,0.28,0.26,0.39,0.24,0.23,0.36
0201_000.0,12.0,0.64,0.46,0.57,0.57,0.41,0.5,0.47,0.36,0.47
0201_002.8,12.0,1.05,0.62,1.14,0.98,0.54,1.08,0.81,0.47,0.95
0201_006.2,33.0,0.56,0.47,0.61,0.51,0.43,0.56,0.44,0.33,0.52
0201_007.2,33.0,0.69,0.63,0.62,0.6,0.56,0.55,0.52,0.42,0.51
0201_007.7,33.0,0.67,0.61,0.6,0.61,0.56,0.55,0.53,0.42,0.52
0201_008.7,33.0,0.94,0.87,0.89,0.85,0.77,0.78,0.74,0.58,0.74
0201_010.8,33.0,1.05,1.0,1.05,1.02,0.95,1.03,0.89,0.72,0.96
0201_012.8,33.0,1.09,1.12,1.09,1.07,1.09,1.07,0.93,0.83,1.0
0201_013.8,33.0,1.27,1.35,1.28,1.24,1.32,1.26,1.08,1.0,1.18
0201_014.7,33.0,1.11,1.02,1.0,1.09,1.0,0.97,0.95,0.76,0.91
0201_015.3,33.0,0.98,1.0,1.03,0.95,0.97,1.01,0.83,0.74,0.94
0201_016.7,3.0,0.61,0.46,0.89,0.56,0.42,0.82,0.47,0.36,0.75
0201_017.0,3.0,0.33,0.31,0.74,0.3,0.28,0.68,0.25,0.24,0.62
0201_017.3,3.0,0.39,0.34,0.48,0.36,0.31,0.44,0.29,0.27,0.41
0201_017.5,3.0,0.82,0.77,0.99,0.75,0.71,0.96,0.62,0.6,0.89
0201_017.8,3.0,0.8,0.76,1.03,0.73,0.7,1.01,0.61,0.59,0.93
0201_018.0,3.0,0.85,0.72,1.13,0.79,0.66,1.1,0.65,0.56,1.02
0202_000.0,4.0,2.28,0.27,2.28,2.16,0.24,2.17,1.79,0.21,1.89
0202_001.5,4.0,1.13,0.04,1.21,1.07,0.03,1.15,0.89,0.03,1.0
0203_000.0,2.0,1.0,0.8,1.03,0.97,0.74,1.01,0.81,0.64,0.91
0203_000.5,2.0,0.97,0.76,0.94,0.92,0.7,0.89,0.76,0.6,0.82
0203_001.6,2.0,0.99,0.79,0.96,0.96,0.73,0.91,0.79,0.62,0.84
0203_001.8,2.0,0.98,0.81,1.0,0.95,0.75,0.95,0.79,0.63,0.87
0203_002.3,2.0,1.02,0.93,1.13,1.0,0.89,1.11,0.83,0.76,1.02
0203_003.1,2.0,1.13,0.81,1.18,1.11,0.75,1.15,0.93,0.65,1.04
0203_003.9,2.0,1.1,0.86,1.13,1.08,0.79,1.1,0.9,0.68,0.99
0203_004.2,2.0,1.09,0.83,1.11,1.07,0.77,1.09,0.89,0.66,0.98
0203_004.5,2.0,1.07,0.84,1.11,1.05,0.77,1.09,0.87,0.67,0.98
0203_004.8,2.0,1.03,0.83,1.05,1.01,0.76,1.03,0.84,0.65,0.95
0203_005.1,2.0,0.99,0.77,1.06,0.94,0.71,1.04,0.78,0.62,0.93
0203_005.4,2.0,0.91,0.64,0.92,0.83,0.58,0.88,0.7,0.51,0.79
0204_000.0,2.0,0.66,0.71,0.87,0.61,0.65,0.8,0.5,0.56,0.74
0204_000.1,2.0,0.54,0.51,0.62,0.5,0.47,0.57,0.41,0.4,0.53
0204_000.4,2.0,1.08,0.98,1.14,1.06,0.93,1.12,0.88,0.8,1.03
0204_001.1,2.0,0.81,0.85,1.05,0.75,0.79,1.03,0.62,0.67,0.95
0204_001.2,2.0,0.55,0.52,0.69,0.51,0.48,0.63,0.42,0.41,0.58
0204_001.5,2.0,0.58,0.52,0.69,0.53,0.48,0.64,0.44,0.41,0.59
0204_001.8,2.0,0.66,0.52,0.73,0.61,0.48,0.67,0.5,0.41,0.62
0204_002.1,2.0,0.74,0.57,0.84,0.68,0.52,0.78,0.56,0.45,0.72
0204_002.4,2.0,0.73,0.56,0.86,0.67,0.51,0.8,0.56,0.44,0.73
0204_002.5,2.0,0.65,0.62,0.92,0.59,0.57,0.88,0.49,0.49,0.81
0204_002.7,2.0,0.82,0.67,0.86,0.75,0.61,0.79,0.62,0.52,0.73
0204_003.1,2.0,0.89,0.7,0.87,0.82,0.64,0.8,0.68,0.55,0.74
0204_003.6,2.0,1.05,0.79,1.09,1.03,0.73,1.06,0.85,0.62,0.98
0204_004.1,2.0,1.06,0.76,1.11,1.04,0.7,1.09,0.86,0.6,1.01
0204_004.6,2.0,0.73,0.5,0.77,0.67,0.46,0.71,0.56,0.4,0.63
0204_005.1,2.0,0.62,0.43,0.64,0.57,0.4,0.59,0.47,0.34,0.53
0209_000.6,4.0,0.16,0.14,0.22,0.14,0.12,0.2,0.12,0.11,0.17
0209_001.7,2.0,0.09,0.08,0.12,0.08,0.07,0.1,0.07,0.06,0.09
0209_002.4,2.0,0.17,0.16,0.24,0.15,0.14,0.21,0.13,0.13,0.18
0209_003.0,2.0,1.02,0.72,1.06,0.99,0.66,1.04,0.82,0.58,0.94
0209_003.6,2.0,1.0,0.82,1.13,0.97,0.75,1.11,0.81,0.65,0.99
0209_004.2,2.0,0.85,0.73,0.92,0.78,0.67,0.87,0.65,0.58,0.79
0209_004.4,2.0,0.48,0.39,0.59,0.44,0.36,0.55,0.37,0.31,0.49
0209_004.6,2.0,0.82,0.68,0.89,0.76,0.63,0.82,0.63,0.55,0.74
0209_005.0,2.0,0.38,0.33,0.45,0.35,0.3,0.41,0.3,0.26,0.37
0209_005.2,2.0,0.61,0.51,0.83,0.56,0.47,0.77,0.47,0.41,0.69
0209_005.7,2.0,0.55,0.48,0.82,0.51,0.44,0.76,0.42,0.38,0.68
0209_006.2,2.0,0.65,0.53,0.9,0.6,0.49,0.83,0.5,0.42,0.75
0209_006.8,2.0,0.91,0.67,1.11,0.86,0.62,1.09,0.72,0.54,0.98
0209_007.2,2.0,0.88,0.68,0.98,0.81,0.62,0.95,0.68,0.54,0.86
0209_007.7,2.0,0.7,0.58,0.82,0.65,0.53,0.76,0.54,0.46,0.7
0209_008.2,2.0,1.0,0.8,1.12,0.97,0.73,1.1,0.81,0.64,0.99
0209_008.7,2.0,1.03,0.83,1.16,1.0,0.76,1.14,0.83,0.66,1.02
0209_009.2,2.0,1.08,0.89,1.16,1.06,0.81,1.14,0.88,0.69,1.05
0209_009.7,2.0,1.32,0.99,1.45,1.29,0.96,1.42,1.07,0.82,1.31
0209_010.2,2.0,1.25,0.99,1.38,1.22,0.94,1.35,1.01,0.8,1.25
0209_011.2,2.0,1.09,0.92,1.17,1.07,0.88,1.14,0.88,0.75,1.05
0209_011.5,2.0,1.0,0.96,1.02,0.97,0.91,0.99,0.8,0.78,0.91
0209_011.7,2.0,1.02,0.91,1.09,0.99,0.87,1.07,0.82,0.74,0.99
0209_011.9,2.0,0.89,0.83,0.99,0.82,0.77,0.94,0.68,0.65,0.87
0209_012.2,2.0,0.88,0.78,0.98,0.81,0.71,0.93,0.67,0.61,0.86
0209_013.1,2.0,0.66,0.61,1.0,0.6,0.56,0.95,0.5,0.48,0.87
0209_014.0,2.0,0.83,0.68,1.21,0.77,0.63,1.19,0.63,0.53,1.09
0209_014.5,2.0,0.9,0.78,1.11,0.85,0.72,1.09,0.71,0.63,0.98
0209_015.5,2.0,0.61,0.45,0.73,0.56,0.41,0.67,0.47,0.36,0.6
0209_016.0,2.0,0.61,0.5,0.76,0.56,0.46,0.7,0.47,0.4,0.63
0209_017.1,2.0,0.41,0.39,0.83,0.37,0.35,0.73,0.3,0.3,0.64
0209_017.6,2.0,0.1,0.11,0.18,0.09,0.1,0.16,0.07,0.09,0.15
0210_000.0,2.0,0.81,0.32,1.11,0.74,0.29,1.08,0.62,0.26,0.97
0210_000.7,2.0,0.73,0.3,1.03,0.67,0.27,0.99,0.56,0.24,0.89
0210_001.2,2.0,0.59,0.3,0.94,0.54,0.28,0.9,0.45,0.24,0.81
0210_002.2,2.0,0.71,0.67,1.05,0.65,0.61,1.03,0.54,0.53,0.93
0210_003.9,2.0,0.32,0.27,0.37,0.28,0.24,0.33,0.19,0.2,0.29
0210_010.8,2.0,0.24,0.26,0.32,0.21,0.23,0.28,0.15,0.19,0.25
0210_011.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0215_000.0,33.0,0.72,0.4,0.73,0.66,0.37,0.67,0.58,0.31,0.61
0215_000.3,33.0,1.13,0.62,1.22,1.11,0.57,1.2,0.96,0.49,1.09
0215_000.7,33.0,1.25,0.83,1.42,1.23,0.76,1.39,1.07,0.65,1.26
0215_001.8,33.0,1.04,0.67,1.15,1.02,0.62,1.13,0.89,0.53,1.03
0215_002.7,33.0,1.09,0.71,1.02,1.07,0.66,0.99,0.93,0.56,0.9
0215_003.7,34.0,0.9,0.57,1.03,0.83,0.52,1.0,0.73,0.45,0.91
0215_006.3,34.0,0.91,0.61,1.02,0.86,0.56,1.0,0.75,0.48,0.91
0215_007.7,34.0,0.97,0.81,1.19,0.93,0.74,1.16,0.81,0.63,1.06
0215_009.2,34.0,1.11,1.02,1.31,1.08,0.99,1.29,0.95,0.85,1.17
0215_010.6,34.0,0.93,0.9,1.12,0.88,0.85,1.1,0.77,0.73,1.0
0215_011.5,34.0,0.92,0.74,1.09,0.85,0.68,1.07,0.74,0.58,0.97
0215_013.5,34.0,0.88,0.6,1.02,0.81,0.55,0.99,0.71,0.47,0.9
0215_015.5,34.0,1.0,0.6,1.04,0.95,0.55,1.02,0.83,0.47,0.93
0215_017.5,34.0,0.93,0.57,0.98,0.88,0.52,0.93,0.77,0.45,0.85
0215_019.5,34.0,1.01,0.74,1.17,0.98,0.68,1.14,0.85,0.58,1.04
0215_020.6,34.0,0.82,0.66,0.99,0.75,0.61,0.94,0.66,0.52,0.85
0215_022.3,34.0,0.91,0.66,0.9,0.84,0.61,0.85,0.73,0.52,0.78
0215_023.7,34.0,0.87,0.61,0.92,0.8,0.56,0.84,0.7,0.48,0.77
0215_025.7,34.0,0.72,0.48,0.74,0.66,0.44,0.68,0.57,0.37,0.62
0215_026.7,34.0,0.25,0.15,0.25,0.23,0.14,0.23,0.2,0.12,0.21
0215_027.4,34.0,0.51,0.4,0.49,0.47,0.37,0.45,0.41,0.32,0.41
0225_000.1,3.0,0.31,0.25,0.34,0.29,0.23,0.32,0.24,0.2,0.29
0225_000.3,3.0,0.63,0.66,0.98,0.58,0.61,0.95,0.48,0.52,0.88
0225_000.6,3.0,1.29,1.21,1.64,1.26,1.18,1.61,1.04,1.01,1.48
0227_000.0,3.0,0.46,0.46,0.59,0.42,0.43,0.54,0.35,0.36,0.5
0227_000.5,3.0,0.58,0.52,0.76,0.53,0.48,0.7,0.44,0.41,0.65
0232_000.0,3.0,1.0,1.02,1.16,0.97,0.99,1.14,0.8,0.84,1.05
0232_000.1,3.0,1.31,1.34,1.47,1.29,1.31,1.44,1.07,1.12,1.33
0232_000.3,3.0,0.8,0.76,0.89,0.73,0.7,0.81,0.61,0.6,0.75
0232_000.9,3.0,0.84,0.64,0.9,0.77,0.59,0.83,0.64,0.5,0.76
0232_001.3,3.0,0.91,0.72,0.96,0.83,0.66,0.91,0.69,0.56,0.84
0232_002.3,3.0,0.38,0.24,0.42,0.35,0.22,0.38,0.29,0.19,0.35
0235_000.0,3.0,1.21,0.75,1.34,1.19,0.69,1.31,0.99,0.6,1.18
0235_000.5,3.0,1.08,0.78,1.16,1.05,0.72,1.13,0.88,0.62,1.02
0235_001.1,3.0,1.28,0.9,1.34,1.26,0.86,1.32,1.05,0.75,1.18
0235_001.2,3.0,1.09,0.74,1.18,1.07,0.68,1.15,0.89,0.59,1.04
0235_002.0,3.0,1.24,0.88,1.33,1.21,0.81,1.3,1.01,0.7,1.17
0235_002.4,3.0,1.09,0.89,1.16,1.07,0.82,1.14,0.89,0.71,1.02
0235_002.6,3.0,1.07,0.89,1.16,1.05,0.82,1.14,0.88,0.71,1.02
0235_003.1,3.0,0.94,0.76,1.02,0.9,0.7,0.99,0.75,0.61,0.89
0241_000.0,2.0,0.6,0.52,0.56,0.56,0.48,0.52,0.46,0.41,0.48
0241_000.3,2.0,0.74,0.8,0.93,0.68,0.74,0.88,0.57,0.63,0.81
0241_000.7,2.0,0.69,0.66,0.87,0.64,0.61,0.8,0.53,0.52,0.74
0241_001.2,2.0,0.6,0.62,0.86,0.55,0.57,0.79,0.46,0.48,0.73
0265_000.0,2.0,1.03,0.78,0.99,1.01,0.72,0.96,0.83,0.61,0.88
0265_000.4,2.0,1.03,0.84,1.07,1.01,0.77,1.05,0.84,0.66,0.97
0265_000.7,2.0,0.98,1.0,1.02,0.93,0.97,0.99,0.77,0.83,0.91
0265_001.2,2.0,1.12,0.96,1.07,1.1,0.92,1.05,0.91,0.78,0.97
0265_001.7,2.0,1.14,1.02,1.17,1.12,0.98,1.14,0.92,0.84,1.05
0265_002.3,2.0,0.89,0.83,1.0,0.82,0.76,0.95,0.68,0.65,0.87
0265_002.7,2.0,0.72,0.65,0.85,0.66,0.6,0.78,0.55,0.51,0.72
0265_003.6,2.0,0.87,0.72,0.98,0.8,0.66,0.93,0.66,0.56,0.86
0265_004.1,2.0,0.86,0.74,0.93,0.79,0.68,0.88,0.66,0.58,0.81
0266_000.0,2.0,0.8,0.58,0.86,0.73,0.53,0.79,0.61,0.46,0.73
0266_000.1,2.0,0.8,0.91,1.1,0.73,0.84,1.08,0.61,0.71,0.99
0266_000.3,2.0,1.0,0.85,1.33,0.97,0.79,1.3,0.8,0.67,1.2
0266_000.8,2.0,1.0,0.71,1.18,0.97,0.66,1.16,0.8,0.56,1.07
0266_001.7,2.0,0.78,0.63,0.91,0.72,0.58,0.84,0.59,0.5,0.77
0266_002.2,2.0,1.12,1.0,1.33,1.1,0.97,1.3,0.91,0.83,1.2
0266_002.6,2.0,1.09,1.07,1.15,1.07,1.04,1.12,0.88,0.89,1.04
0266_002.8,2.0,0.91,0.91,0.98,0.87,0.84,0.95,0.72,0.71,0.88
0266_003.0,2.0,0.9,0.85,1.02,0.83,0.78,1.0,0.69,0.66,0.92
0266_003.4,2.0,0.91,0.82,1.11,0.84,0.75,1.08,0.69,0.64,1.0
0266_003.5,2.0,0.83,0.75,0.99,0.76,0.69,0.94,0.63,0.59,0.87
0266_004.1,2.0,0.82,0.75,0.98,0.75,0.69,0.93,0.62,0.59,0.86
0266_004.4,2.0,0.76,0.74,0.86,0.7,0.68,0.79,0.58,0.58,0.73
0266_004.7,2.0,1.26,1.16,1.45,1.23,1.13,1.42,1.02,0.97,1.31
0266_005.0,2.0,1.43,1.28,1.65,1.4,1.25,1.62,1.16,1.07,1.49
0266_005.3,2.0,0.96,0.9,1.11,0.91,0.86,1.09,0.75,0.73,1.0
0266_006.0,2.0,0.67,0.59,0.79,0.61,0.54,0.73,0.51,0.46,0.67
0266_006.6,2.0,0.61,0.6,0.71,0.56,0.56,0.65,0.46,0.47,0.6
0266_006.9,2.0,0.65,0.66,0.86,0.6,0.6,0.79,0.5,0.52,0.71
0266_007.4,2.0,0.77,0.77,1.14,0.71,0.71,1.12,0.59,0.62,1.01
0266_008.1,2.0,0.81,0.92,1.46,0.75,0.87,1.43,0.62,0.76,1.28
0268_000.0,3.0,0.46,0.35,0.69,0.42,0.32,0.63,0.35,0.27,0.58
0268_000.2,3.0,0.6,0.49,0.55,0.55,0.45,0.5,0.46,0.39,0.47
0268_000.6,3.0,0.51,0.47,0.48,0.47,0.43,0.44,0.39,0.36,0.41
0269_000.0,2.0,1.42,1.16,1.29,1.39,1.13,1.26,1.15,0.97,1.16
0269_000.2,2.0,1.64,1.33,1.47,1.61,1.3,1.45,1.33,1.11,1.33
0269_000.3,2.0,1.36,1.17,1.19,1.33,1.15,1.17,1.1,0.98,1.08
0269_000.5,2.0,1.25,1.1,1.21,1.22,1.08,1.19,1.01,0.92,1.1
0269_000.6,2.0,1.05,0.94,1.02,1.03,0.89,0.99,0.85,0.76,0.92
0269_000.8,2.0,1.08,0.96,1.07,1.06,0.91,1.05,0.88,0.78,0.97
0269_000.9,2.0,0.6,0.66,0.78,0.56,0.61,0.72,0.46,0.52,0.67
0269_001.0,2.0,0.53,0.63,0.74,0.49,0.58,0.68,0.4,0.5,0.63
0269_001.2,2.0,0.68,0.83,0.94,0.63,0.76,0.89,0.52,0.65,0.82
0269_001.3,2.0,0.67,0.82,0.97,0.61,0.75,0.93,0.51,0.64,0.85
0269_001.5,2.0,0.71,0.86,1.02,0.66,0.79,1.0,0.54,0.67,0.92
0269_001.7,2.0,0.91,1.03,1.36,0.86,1.01,1.34,0.71,0.86,1.23
0270_000.0,3.0,0.72,0.75,0.91,0.66,0.69,0.84,0.55,0.58,0.77
0270_000.2,3.0,0.71,0.77,0.98,0.65,0.71,0.93,0.54,0.6,0.86
0270_000.3,3.0,0.83,0.77,1.03,0.76,0.7,1.0,0.63,0.6,0.92
0270_000.5,3.0,0.76,0.82,0.99,0.7,0.75,0.96,0.58,0.64,0.89
0270_000.6,3.0,0.76,0.77,0.92,0.7,0.71,0.85,0.58,0.6,0.78
0273_000.0,3.0,0.61,0.34,0.51,0.56,0.31,0.47,0.47,0.27,0.42
0273_001.1,3.0,0.58,0.4,0.6,0.53,0.37,0.55,0.44,0.32,0.5
0273_002.1,3.0,0.49,0.38,0.58,0.45,0.35,0.53,0.38,0.3,0.48
0273_002.4,3.0,0.72,0.65,0.86,0.67,0.6,0.79,0.55,0.52,0.71
0273_003.0,3.0,0.61,0.48,0.9,0.56,0.44,0.86,0.47,0.38,0.77
0282_000.0,4.0,0.63,0.43,0.58,0.58,0.4,0.53,0.48,0.34,0.49
0282_000.1,4.0,1.61,0.62,1.45,1.58,0.57,1.42,1.31,0.49,1.31
0282_000.5,3.0,0.51,0.48,0.58,0.47,0.44,0.53,0.39,0.38,0.49
0282_001.0,3.0,1.65,0.85,1.53,1.62,0.78,1.5,1.34,0.67,1.38
0282_001.4,4.0,1.4,1.18,1.59,1.37,1.16,1.56,1.13,0.99,1.44
0282_001.8,4.0,0.49,0.54,0.66,0.45,0.5,0.61,0.37,0.42,0.56
0282_002.2,4.0,0.84,0.47,0.94,0.77,0.43,0.89,0.64,0.37,0.82
0282_002.4,4.0,0.77,0.45,0.6,0.7,0.42,0.55,0.58,0.35,0.51
0287_000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0287_000.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0287_000.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0315_000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0315_000.9,5.0,0.94,0.67,1.09,0.85,0.59,1.04,0.71,0.51,0.91
0315_001.4,5.0,0.59,0.42,0.75,0.52,0.37,0.66,0.43,0.32,0.58
1082_008.5,5.0,0.16,0.11,0.12,0.14,0.09,0.11,0.12,0.08,0.1
1082_012.5,3.0,0.9,0.62,0.94,0.8,0.55,0.86,0.66,0.48,0.75
1082_013.3,3.0,0.71,0.65,0.89,0.66,0.6,0.82,0.55,0.52,0.74
1082_014.4,3.0,0.33,0.3,0.45,0.3,0.27,0.42,0.25,0.23,0.39
1084_000.0,5.0,0.06,0.08,0.59,0.05,0.07,0.52,0.04,0.06,0.47
1084_001.0,5.0,0.07,0.09,0.4,0.07,0.08,0.36,0.05,0.07,0.32
1085_000.0,4.0,0.27,0.2,0.34,0.24,0.17,0.3,0.19,0.15,0.26
1085_000.4,4.0,0.25,0.18,0.31,0.22,0.16,0.28,0.18,0.14,0.24
1085_001.5,5.0,0.28,0.24,0.37,0.25,0.21,0.33,0.2,0.19,0.29
1085_002.3,5.0,0.25,0.24,0.36,0.22,0.21,0.32,0.18,0.18,0.28
1085_003.4,5.0,0.27,0.24,0.44,0.24,0.21,0.39,0.2,0.18,0.34
1085_004.1,5.0,0.26,0.23,0.43,0.23,0.2,0.38,0.19,0.18,0.33
1085_005.4,4.0,0.15,0.13,0.16,0.13,0.11,0.14,0.11,0.1,0.12
1086_000.0,3.0,0.31,0.34,0.42,0.29,0.31,0.39,0.24,0.26,0.36
1086_000.7,3.0,0.45,0.43,0.61,0.41,0.4,0.56,0.34,0.34,0.51
1086_001.2,3.0,0.41,0.36,0.52,0.38,0.33,0.48,0.31,0.28,0.44
1086_001.7,3.0,0.26,0.24,0.33,0.24,0.22,0.3,0.2,0.19,0.28
