,SEGID,FYEAR,SiteGroup,MonthGroup,DOWGroup,Period,VC15Min_Max
323,0089_389.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.3543228481993763
324,0089_396.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.35154924142159166
325,0089_396.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.38919788396618676
326,0089_397.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.4068293465949893
327,0089_398.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.6141375182462632
328,0089_399.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.6000219189146093
329,0089_400.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.6067552812411333
330,0089_400.9,2017,SNT,M10-Oct,W1-Weekday,PM,0.6228990454654172
331,0089_401.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.5761533258085949
332,0089_402.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.5761533258085949
333,0089_403.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.5511417078896729
334,0089_404.3,2017,SNS,M10-Oct,W1-Weekday,PM,0.34957378440161757
335,0089_405.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.3800145924572526
336,0089_406.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.7026699058526855
337,0089_406.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.6620195037729609
338,0089_407.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.6352305575720769
339,0089_408.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.49116484370588354
340,0089_408.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.34875143649785406
341,0089_409.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.38015129527220026
342,0089_409.6,2017,SNU,M10-Oct,W1-Weekday,PM,0.405403781148208
343,0089_410.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.41777273875164633
344,0089_410.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.3964406137351385
345,0089_410.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.47617952703280814
346,0089_410.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.5063166030214619
347,0089_411.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.5039834352948097
348,0089_411.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.5090941211892166
349,0089_411.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.499358085858103
350,0089_412.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.44288692808171576
351,0089_412.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.381845626496902
352,0089_412.9,2017,SNU,M10-Oct,W1-Weekday,PM,0.4529048373406747
353,0089_413.1,2017,SNU,M10-Oct,W1-Weekday,PM,0.4601653654388246
354,0089_413.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.44952933323026356
355,0089_413.6,2017,SNU,M10-Oct,W1-Weekday,PM,0.3917018302588606
356,0089_413.9,2017,SNU,M10-Oct,W1-Weekday,PM,0.20955885033693683
357,0089_414.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.2115039843612178
358,0089_414.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.26634402974850696
359,0089_414.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.4019589311681169
360,0089_414.9,2017,SNU,M10-Oct,W1-Weekday,PM,0.4038819571584746
361,0089_415.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.40774923490456416
362,0089_415.9,2017,SNT,M10-Oct,W1-Weekday,PM,0.4121969716070652
363,0089_416.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.1742523896253227
364,0089_417.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.23916543886187597
365,0089_417.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.24529177042740413
366,0089_417.9,2017,SNT,M10-Oct,W1-Weekday,PM,0.24653442236806505
367,0089_418.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.26506797668777893
368,0089_418.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.25429950701276066
369,0089_419.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.24180286623763597
370,0089_420.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.25560202304093393
371,0089_420.3,2017,SNS,M10-Oct,W1-Weekday,PM,0.10908289024467223
372,0089_421.7,2017,SNS,M10-Oct,W1-Weekday,PM,0.11022309734960897
373,0089_422.5,2017,SNS,M10-Oct,W1-Weekday,PM,0.15920101831508027
374,0089_422.7,2017,SNQ,M10-Oct,W1-Weekday,PM,0.15314792354781434
375,0089_423.4,2017,SNQ,M10-Oct,W1-Weekday,PM,0.14379153412169593
376,0089_423.8,2017,SNQ,M10-Oct,W1-Weekday,PM,0.14577432788359296
377,0089_425.0,2017,SNQ,M10-Oct,W1-Weekday,PM,0.1462240209671936
378,0089_427.1,2017,SNS,M10-Oct,W1-Weekday,PM,0.16252569605949738
379,0089_427.7,2017,SNS,M10-Oct,W1-Weekday,PM,0.1657029872094721
380,0089_428.1,2017,SNQ,M10-Oct,W1-Weekday,PM,0.16722335410780936
381,0089_428.8,2017,SNQ,M10-Oct,W1-Weekday,PM,0.13171524505581317
382,0089_430.3,2017,SNS,M10-Oct,W1-Weekday,PM,0.24217116795412294
383,0089_432.1,2017,SNS,M10-Oct,W1-Weekday,PM,0.2634157742969727
384,0089_433.3,2017,SNS,M10-Oct,W1-Weekday,PM,0.2691499632294752
385,0090_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.19795034298098363
386,0090_000.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.21763144403736634
387,0090_000.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.05054345337231731
388,0091_000.1,2017,SNS,M10-Oct,W1-Weekday,PM,0.30296542022731593
389,0091_001.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.3379303150811778
390,0091_001.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.407426724721098
391,0091_001.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.41351845452972513
392,0091_002.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.37321927782018105
393,0093_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.46020200554906504
394,0093_000.1,2017,SNU,M10-Oct,W1-Weekday,PM,0.4652632579892552
395,0097_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.24689905184563432
396,0097_000.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.38478133551854626
397,0097_001.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.2589374217676578
398,0097_001.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.30574067910455144
399,0097_002.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.39029865138271014
400,0097_003.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.5188657174141332
401,0097_003.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.5217318732883645
402,0097_004.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.5471034223598659
403,0097_004.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.6248288779468928
404,0097_005.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.5439536339904892
405,0097_005.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.559653212456177
406,0103_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.3046541069487523
407,0104_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.4413832112948304
408,0104_000.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.6243618177667909
409,0104_001.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.6760880505738106
410,0104_001.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.38109945388407634
411,0105_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.23720045597214992
412,0105_000.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.1495766308663701
413,0105_000.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.28957566537761076
414,0105_000.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.29911017917118493
415,0105_000.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.3218476138118493
416,0106_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.36433717666547544
417,0106_000.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.2152437006610907
418,0106_000.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.32812310666891215
419,0106_000.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.3448826501924809
420,0106_001.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.8157938058339139
421,0106_002.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.5602586343694642
422,0106_002.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.6241302063346144
423,0106_003.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.31966620409979624
424,0106_003.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.27733243260250307
425,0106_006.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.277146106803226
426,0106_007.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.3138971896030275
427,0106_008.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.36550094125881816
428,0106_008.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.4407826723503049
429,0106_009.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.5485422089422135
430,0106_009.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.41693220145429816
431,0107_000.0,2017,SNS,M10-Oct,W1-Weekday,PM,0.5391429708942175
432,0107_000.2,2017,SNS,M10-Oct,W1-Weekday,PM,0.3793242465614486
433,0108_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,1.0662231837895264
434,0108_000.1,2017,SNU,M10-Oct,W1-Weekday,PM,0.700813363376815
435,0108_000.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.6133527967720082
436,0108_001.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.7581524753175208
437,0108_002.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.6851703232903915
438,0108_002.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.6528736763519303
439,0108_003.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.4867069287319946
440,0108_004.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.3061678127684656
441,0108_005.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.48889370491643463
442,0108_005.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.6428350531825217
443,0108_006.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.7784830595844678
444,0108_006.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.547742932915697
445,0108_007.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.5776146208142272
446,0108_007.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.5959596804844913
447,0108_008.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.5925330272684841
448,0108_008.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.6148548670811096
449,0108_009.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.5626936168422875
450,0108_010.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.570878468498218
451,0108_010.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.5698291060455546
452,0108_010.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.3262713463575262
453,0108_011.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.3971655819049831
454,0108_011.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.40512169920287466
455,0108_012.0,2017,SNS,M10-Oct,W1-Weekday,PM,0.3317808314738216
456,0108_012.7,2017,SNS,M10-Oct,W1-Weekday,PM,0.3520742233867344
457,0109_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.5151054698187955
458,0109_000.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.4982200748247129
459,0109_001.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.47750460191521155
460,0110_000.0,2017,SNS,M10-Oct,W1-Weekday,PM,0.09175146784707976
461,0110_001.0,2017,SNS,M10-Oct,W1-Weekday,PM,0.08418229179080232
462,0110_002.0,2017,SNS,M10-Oct,W1-Weekday,PM,0.17157224703342291
463,0110_002.5,2017,SNS,M10-Oct,W1-Weekday,PM,0.1672555752429525
464,0110_003.0,2017,SNS,M10-Oct,W1-Weekday,PM,0.15469796137353067
465,0111_000.0,2017,SNS,M10-Oct,W1-Weekday,PM,0.3106992044982802
466,0111_000.8,2017,SNS,M10-Oct,W1-Weekday,PM,0.32236021199694703
467,0111_001.8,2017,SNS,M10-Oct,W1-Weekday,PM,0.284057646130102
468,0111_002.3,2017,SNQ,M10-Oct,W1-Weekday,PM,0.4055183430843854
469,0111_004.5,2017,SNQ,M10-Oct,W1-Weekday,PM,0.3850789962102994
470,0111_004.7,2017,SNQ,M10-Oct,W1-Weekday,PM,0.3850860990597753
471,0111_005.8,2017,SNS,M10-Oct,W1-Weekday,PM,0.23329175381003145
472,0111_007.1,2017,SNR,M10-Oct,W1-Weekday,PM,0.3212996099810109
473,0111_008.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.36101204681132276
474,0111_009.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.4485268619122278
475,0111_009.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.586967270271948
476,0111_010.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.349278340475784
477,0126_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.2907437859666804
478,0126_000.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.4227629326275702
479,0126_000.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.5505291507651624
480,0126_000.6,2017,SNU,M10-Oct,W1-Weekday,PM,0.4587549941691495
481,0126_000.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.45440738207983483
482,0126_001.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.413345395851236
483,0126_001.9,2017,SNU,M10-Oct,W1-Weekday,PM,0.3447293948291054
484,0126_002.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.5070112495198648
485,0126_002.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.37462794072045597
486,0126_003.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.4092593511996951
487,0126_003.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.43204156950115746
488,0126_004.6,2017,SNU,M10-Oct,W1-Weekday,PM,0.4441066648316853
489,0126_005.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.4523707203281471
490,0126_005.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.4139703890314381
491,0126_005.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.4033314132276171
492,0126_006.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.6634997229420839
493,0126_006.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.5530296013132036
494,0126_006.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.49816116778943365
495,0126_007.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.43906361624869017
496,0126_007.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.4262382960466983
497,0126_008.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.4841999886151426
498,0126_008.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.564238015988728
499,0126_009.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.4265776264957246
500,0126_009.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.3469874686402911
501,0126_009.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.4112058064753458
502,0126_010.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.377266103280202
503,0126_010.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.3724133968094708
504,0126_011.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.24888091481848362
505,0126_011.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.3752391738542008
506,0126_012.7,2017,SNS,M10-Oct,W1-Weekday,PM,0.35586641674090047
507,0126_013.3,2017,SNS,M10-Oct,W1-Weekday,PM,0.24399845244190316
508,0126_013.7,2017,SNS,M10-Oct,W1-Weekday,PM,0.2379051019532924
509,0126_014.5,2017,SNS,M10-Oct,W1-Weekday,PM,0.21127509263180225
510,0126_014.9,2017,SNS,M10-Oct,W1-Weekday,PM,0.20384094755902757
511,0126_016.1,2017,SNS,M10-Oct,W1-Weekday,PM,0.2010919461053648
512,0126_017.5,2017,SNS,M10-Oct,W1-Weekday,PM,0.21674908402720186
513,0126_018.7,2017,SNS,M10-Oct,W1-Weekday,PM,0.2799613364307011
514,0126_019.7,2017,SNS,M10-Oct,W1-Weekday,PM,0.2275908916597227
515,0126_020.8,2017,SNQ,M10-Oct,W1-Weekday,PM,0.25766246497876866
516,0126_021.2,2017,SNQ,M10-Oct,W1-Weekday,PM,0.2331553980063824
517,0127_000.0,2017,SNS,M10-Oct,W1-Weekday,PM,0.5177619046117675
518,0127_001.5,2017,SNS,M10-Oct,W1-Weekday,PM,0.49138982039147167
519,0127_001.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.7078205500686222
520,0131_001.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.037188562054572535
521,0134_000.0,2017,SNS,M10-Oct,W1-Weekday,PM,0.18170639823025975
522,0134_001.0,2017,SNQ,M10-Oct,W1-Weekday,PM,0.2068342735603757
523,0134_002.0,2017,SNQ,M10-Oct,W1-Weekday,PM,0.18742224227649681
524,0134_003.0,2017,SNQ,M10-Oct,W1-Weekday,PM,0.2165782834328791
525,0134_003.8,2017,SNQ,M10-Oct,W1-Weekday,PM,0.09206124098007894
526,0134_006.5,2017,SNS,M10-Oct,W1-Weekday,PM,0.07996465059340341
527,0134_007.1,2017,SNS,M10-Oct,W1-Weekday,PM,0.08130403985931976
528,0134_007.4,2017,SNS,M10-Oct,W1-Weekday,PM,0.03676541118384299
529,0134_008.5,2017,SNS,M10-Oct,W1-Weekday,PM,0.09139435102901095
530,0134_009.2,2017,SNS,M10-Oct,W1-Weekday,PM,0.16367660010879434
531,0134_010.5,2017,SNS,M10-Oct,W1-Weekday,PM,0.1634078116381117
532,0134_011.3,2017,SNS,M10-Oct,W1-Weekday,PM,0.3555503448865986
533,0134_011.9,2017,SNT,M10-Oct,W1-Weekday,PM,0.46817178940897763
534,0134_012.4,2017,SNS,M10-Oct,W1-Weekday,PM,0.35246059398037627
535,0134_012.5,2017,SNS,M10-Oct,W1-Weekday,PM,0.3671399866898119
536,0134_013.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.4364850834755677
537,0140_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.13175023775746633
538,0140_000.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.06757155621424646
539,0140_000.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.0700007216412193
540,0151_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.44961307625464025
541,0151_000.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.4939549233865222
542,0151_000.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.5257930236721834
543,0151_001.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.38646449435360974
544,0151_001.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.36726624774773703
545,0151_002.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.7062929233133245
546,0151_002.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.6101437740264107
547,0151_003.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.5738560183009488
548,0151_003.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.5312066392662759
549,0151_003.9,2017,SNU,M10-Oct,W1-Weekday,PM,0.45065070877305213
550,0152_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.2923904469499572
551,0152_000.1,2017,SNU,M10-Oct,W1-Weekday,PM,0.3049603083352297
552,0152_000.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.22731937728863458
553,0152_001.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.5075359097283094
554,0152_002.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.5377222433519107
555,0152_002.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.5320062561194465
556,0152_002.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.5416343287134803
557,0154_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.2650372975658778
558,0154_000.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.3267470270532763
559,0154_000.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.37100139765962453
560,0154_001.4,2017,SNS,M10-Oct,W1-Weekday,PM,0.37197057325886945
561,0154_003.2,2017,SNS,M10-Oct,W1-Weekday,PM,0.24312521136871032
562,0154_004.2,2017,SNS,M10-Oct,W1-Weekday,PM,0.4343741685931053
563,0154_005.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.4162369009465957
564,0154_006.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.42539465648537245
565,0154_008.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.5235523625086548
566,0154_009.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.48368908883663686
567,0154_010.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.5324832776423574
568,0154_011.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.49033179636534946
569,0154_012.9,2017,SNU,M10-Oct,W1-Weekday,PM,0.5138093049680844
570,0154_013.9,2017,SNT,M10-Oct,W1-Weekday,PM,0.5744142415864704
571,0154_014.9,2017,SNT,M10-Oct,W1-Weekday,PM,0.5323054611620972
572,0154_015.9,2017,SNT,M10-Oct,W1-Weekday,PM,0.5615128511952899
573,0154_016.9,2017,SNU,M10-Oct,W1-Weekday,PM,0.45144381246994525
574,0154_017.9,2017,SNT,M10-Oct,W1-Weekday,PM,0.5749043071532378
575,0154_018.9,2017,SNU,M10-Oct,W1-Weekday,PM,0.5452955135539864
576,0154_019.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.44582451114999244
577,0154_020.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.41073412036166007
578,0154_021.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.4876144366006196
579,0154_022.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.3060170808107125
580,0171_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.4849022463209118
581,0171_000.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.46292687001312993
582,0171_001.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.38276300345902253
583,0171_002.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.4306028162398288
584,0171_003.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.2552881752305597
585,0171_003.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.3344392569100381
586,0171_004.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.4201822095188097
587,0171_004.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.5466896051440189
588,0171_005.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.556837663992162
589,0171_005.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.5824118040995336
590,0171_005.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.5482149947903294
591,0171_006.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.4451637533103991
592,0171_006.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.3419498945964429
593,0171_007.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.4188798661512508
594,0171_007.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.4074305473432684
595,0171_007.6,2017,SNU,M10-Oct,W1-Weekday,PM,0.45143404306312646
596,0171_008.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.4710931878584235
597,0171_008.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.4342788712082885
598,0171_009.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.38566692903450434
599,0171_009.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.4302461258205589
600,0171_009.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.42652696320613986
601,0171_010.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.5750972716829894
602,0171_010.1,2017,SNU,M10-Oct,W1-Weekday,PM,0.4023867025901991
603,0171_010.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.39918985546621283
604,0171_010.6,2017,SNU,M10-Oct,W1-Weekday,PM,0.4585962330313931
605,0171_010.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.530508292036716
606,0171_011.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.5122928664748794
607,0171_011.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.27516448711722313
608,0171_011.6,2017,SNU,M10-Oct,W1-Weekday,PM,0.33503233893456746
609,0171_011.9,2017,SNU,M10-Oct,W1-Weekday,PM,0.4353245932646412
610,0171_012.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.4535357945253565
611,0171_012.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.4659526803849587
612,0171_012.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.32279111437706753
613,0171_013.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.31767933884467064
614,0171_013.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.34936830216168974
615,0171_014.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.3626890955857448
616,0171_014.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.35972596418222136
617,0171_015.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.5560735749195014
618,0172_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.40934834276680576
619,0172_001.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.6389092205074651
620,0172_002.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.5422561784866808
621,0172_003.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.479933558973956
622,0172_004.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.7623455899147826
623,0172_004.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.8318316189692762
624,0172_005.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.822953570899837
625,0172_005.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.6821727236403395
626,0172_006.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.3045368370224505
627,0172_007.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.6181117752562872
628,0172_008.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.628500705696336
629,0172_008.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.3290757078057381
630,0173_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.34222148646867434
631,0173_000.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.3355751612229065
632,0173_001.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.14982492649263385
633,0173_002.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.14170741795867495
634,0173_002.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.35079852129361105
635,0173_003.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.2715080242828908
636,0173_004.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.2838414258623809
637,0173_004.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.6198995335885599
638,0173_005.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.7333228877753586
639,0173_005.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.7077503420122947
640,0173_005.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.6940745357889944
641,0173_006.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.6946298924616316
642,0173_006.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.6727757092576848
643,0173_007.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.485970197271178
644,0173_007.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.6590728520394756
645,0173_008.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.49353192326768597
646,0173_009.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.3517648423579943
