SEGID,PERIOD,SEASONGROUP,DOWGROUP,HRPCTOF,VCGroupCode,numRecords,CAP1HLSum,PrdPCEFlowSum,PkHrPCEFlowSum,Pk15PCEFlowSum,PrdVCMax,PkHrVCMax,Pk15VCMax
0015_246.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3806,6841,7595,8256,0.65,0.72,0.79
0015_246.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3806,5582,6267,6812,0.5,0.56,0.61
0015_246.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3806,8999,9476,10120,0.88,0.92,0.97
0015_248.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3732,7823,8686,9441,0.58,0.65,0.7
0015_248.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3732,6571,7377,8018,0.44,0.5,0.54
0015_248.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3732,10590,11151,12121,0.78,0.82,0.89
0015_250.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6678,7898,8769,9532,0.47,0.52,0.56
0015_250.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6678,6904,7752,8426,0.4,0.45,0.49
0015_250.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6678,10191,10732,11665,0.64,0.67,0.73
0015_251.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6678,10243,11373,12362,0.59,0.65,0.71
0015_251.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6678,8793,9872,10731,0.6,0.67,0.73
0015_251.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6678,14192,14945,15832,0.94,0.99,1.02
0015_252.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,4116,8314,9231,10033,0.53,0.59,0.64
0015_252.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,4116,7661,8600,9348,0.48,0.54,0.58
0015_252.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,4116,10133,10670,11598,0.67,0.7,0.76
0015_253.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,4116,9549,10603,11525,0.67,0.75,0.81
0015_253.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,4116,8599,9654,10494,0.53,0.6,0.65
0015_253.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,4116,11477,12086,13137,0.78,0.82,0.9
