,SEGID,DYVolScenario,DYVolBase,DYVolAdj
340,0071_017.4,49395.7,43895.8,5499.899999999994
341,0071_018.3,55198.0,48691.0,6507.0
342,0071_019.2,54692.7,49024.6,5668.0999999999985
343,0071_019.6,58810.9,53013.8,5797.0999999999985
344,0071_020.0,58554.6,52271.9,6282.699999999997
345,0071_020.6,58141.5,51107.9,7033.5999999999985
346,0071_021.2,58481.8,51669.3,6812.5
347,0071_021.7,61931.0,54118.6,7812.4000000000015
348,0071_021.9,66994.5,60673.9,6320.5999999999985
349,0071_022.2,57955.2,52907.9,5047.299999999996
350,0071_022.3,48511.2,45886.1,2625.0999999999985
351,0073_015.5,3308.0,2362.0,946.0
352,0073_018.5,3371.5,2395.2,976.3000000000002
353,0073_020.7,6403.0,3757.1,2645.9
354,0073_022.2,15359.5,6820.3,8539.2
355,0073_023.2,22088.4,8711.8,13376.600000000002
356,0073_023.8,20955.2,9487.2,11468.0
357,0073_024.3,20524.1,9484.2,11039.899999999998
358,0073_024.6,20361.6,9603.9,10757.699999999999
359,0073_025.7,19687.3,9580.2,10107.099999999999
360,0073_026.5,19998.3,9882.2,10116.099999999999
361,0073_026.7,19868.2,9884.1,9984.1
362,0073_027.7,19788.9,9885.2,9903.7
363,0073_027.8,21795.0,9934.2,11860.8
364,0073_028.5,23926.5,10321.2,13605.3
365,0073_029.2,23740.4,10312.3,13428.100000000002
366,0073_029.7,23294.4,9847.6,13446.800000000001
367,0073_030.2,27457.9,11322.7,16135.2
368,0073_030.7,39794.5,23759.1,16035.400000000001
369,0073_031.3,36839.6,23818.4,13021.199999999997
370,0073_031.8,35846.5,24413.1,11433.400000000001
371,0073_032.3,39171.5,25433.4,13738.099999999999
372,0073_033.3,65366.4,47536.1,17830.300000000003
373,0073_033.9,76137.3,57533.7,18603.600000000006
374,0073_034.6,76829.1,60637.9,16191.200000000004
375,0073_035.4,39519.2,27133.5,12385.699999999997
376,0073_035.7,49433.4,43303.7,6129.700000000004
377,0073_035.8,45272.3,42591.7,2680.600000000006
378,0074_000.0,29196.4,26838.6,2357.800000000003
379,0074_000.1,21183.6,19861.5,1322.0999999999985
380,0074_000.4,15156.0,14020.0,1136.0
381,0074_001.0,16401.3,15466.0,935.2999999999993
382,0074_001.6,17360.5,16087.9,1272.6000000000004
383,0074_002.1,19286.8,18019.2,1267.5999999999985
384,0074_002.3,11224.7,10535.6,689.1000000000004
385,0074_003.1,9173.2,8382.6,790.6000000000004
386,0074_003.9,9054.7,7238.4,1816.300000000001
387,0074_004.6,8921.3,7056.0,1865.2999999999993
388,0075_000.0,20720.0,14510.7,6209.299999999999
389,0075_000.1,27858.9,23427.6,4431.300000000003
390,0075_000.6,26279.2,22574.5,3704.7000000000007
391,0075_000.9,13095.1,12136.7,958.3999999999996
392,0077_000.0,7543.5,1515.9,6027.6
393,0077_000.5,7173.7,1460.6,5713.1
394,0077_001.0,5718.7,1712.5,4006.2
395,0077_002.0,5434.4,1739.6,3694.7999999999997
396,0077_002.4,5353.0,1721.6,3631.4
397,0077_002.9,5019.6,1781.8,3237.8
398,0077_003.9,5716.8,1874.6,3842.2000000000003
399,0077_004.2,6385.6,1945.1,4440.5
400,0077_004.4,10607.8,2596.1,8011.699999999999
401,0077_004.9,11840.8,2786.2,9054.599999999999
402,0077_005.2,16766.5,3258.8,13507.7
403,0077_005.4,19706.3,4042.0,15664.3
404,0077_005.8,23615.3,6036.1,17579.199999999997
405,0077_006.6,33270.1,16572.1,16698.0
406,0077_007.1,49851.1,36434.9,13416.199999999997
407,0077_007.4,38265.2,30486.0,7779.199999999997
408,0077_007.9,30136.3,25845.7,4290.5999999999985
409,0077_008.5,25094.4,20607.7,4486.700000000001
410,0079_000.0,19610.4,12477.3,7133.100000000002
411,0079_000.7,19732.8,16195.4,3537.3999999999996
412,0079_001.9,19428.7,15380.4,4048.300000000001
413,0079_002.5,70544.7,66557.3,3987.399999999994
414,0079_002.9,35134.2,33135.8,1998.3999999999942
415,0079_003.0,39627.0,36690.7,2936.300000000003
416,0079_003.3,21413.8,18199.2,3214.5999999999985
417,0079_003.4,17466.6,15239.1,2227.499999999998
418,0079_003.6,15049.8,13287.9,1761.8999999999996
419,0079_003.8,21958.6,20171.7,1786.8999999999978
420,0079_003.9,24935.1,22702.1,2233.0
421,0079_004.3,19952.3,18478.8,1473.5
422,0079_004.9,15914.0,14155.5,1758.5
423,0079_005.0,16374.6,14457.5,1917.1000000000004
424,0079_005.1,18678.6,16371.4,2307.199999999999
425,0080_101.5,27665.2,19801.1,7864.100000000002
426,0080_104.3,36835.2,21259.1,15576.099999999999
427,0080_111.3,118338.9,75407.8,42931.09999999999
428,0080_112.5,118338.9,75407.8,42931.09999999999
429,0080_113.3,146532.3,98978.3,47553.999999999985
430,0080_114.3,193591.0,137166.2,56424.79999999999
431,0080_115.3,231635.9,182691.2,48944.69999999998
432,0080_117.7,140162.0,110020.9,30141.100000000006
433,0080_122.4,167326.1,151896.3,15429.800000000017
434,0080_123.2,183698.7,167242.2,16456.5
435,0080_124.1,158723.4,142087.2,16636.199999999983
436,0080_125.1,108002.7,93087.4,14915.300000000003
437,0080_126.8,85493.3,71299.9,14193.400000000009
438,0080_127.0,54615.9,43049.6,11566.300000000003
439,0080_127.8,58456.2,45376.5,13079.699999999997
440,0080_128.7,97866.2,78963.8,18902.399999999994
441,0080_130.4,97866.2,78964.8,18901.399999999994
442,0080_131.9,97602.2,78723.8,18878.399999999994
443,0080_133.7,97709.4,78697.6,19011.79999999999
444,0080_136.1,97186.0,78323.0,18863.0
445,0084_081.0,32006.9,22964.6,9042.300000000003
446,0084_081.7,43873.9,33431.6,10442.300000000003
447,0084_084.6,38420.2,29747.3,8672.899999999998
448,0084_087.8,40810.0,31111.0,9699.0
449,0085_003.0,37053.2,32104.6,4948.5999999999985
450,0085_003.5,123259.4,103033.7,20225.699999999997
451,0085_004.5,117628.2,97837.3,19790.899999999994
452,0085_005.8,113202.2,92675.2,20527.0
453,0085_006.0,116966.9,96219.7,20747.199999999997
454,0085_006.6,118658.4,98080.7,20577.699999999997
455,0085_007.0,121420.6,99665.0,21755.600000000006
456,0085_007.9,111620.4,87229.0,24391.399999999994
457,0085_008.1,118665.7,92080.0,26585.699999999997
458,0085_008.9,127399.0,94356.1,33042.899999999994
459,0085_010.0,132082.6,96005.7,36076.90000000001
460,0085_010.3,128711.4,91797.5,36913.899999999994
461,0085_010.8,122687.4,93513.5,29173.899999999994
462,0085_011.3,127068.5,100162.5,26906.0
463,0085_011.9,127009.3,100125.2,26884.100000000006
464,0085_012.5,114955.5,89365.9,25589.600000000006
465,0085_013.9,112730.6,88936.4,23794.20000000001
466,0085_015.5,113963.9,90011.7,23952.199999999997
467,0085_017.7,112174.3,87484.2,24690.100000000006
468,0085_018.7,110613.9,85857.6,24756.29999999999
469,0089_297.1,4843.0,3730.1,1112.9
470,0089_322.3,7944.7,3385.5,4559.2
471,0089_324.2,12611.7,7575.8,5035.900000000001
472,0089_324.7,12454.3,8552.5,3901.7999999999993
473,0089_325.7,16672.6,12606.4,4066.199999999999
474,0089_326.1,22807.4,17989.2,4818.200000000001
475,0089_326.5,26168.5,20952.3,5216.200000000001
476,0089_326.8,27529.6,21658.1,5871.5
477,0089_327.0,16612.1,13076.5,3535.5999999999985
478,0089_327.7,20455.2,17128.4,3326.7999999999993
479,0089_327.9,37770.9,33093.3,4677.5999999999985
480,0089_328.1,28247.3,25220.3,3027.0
481,0089_328.5,28614.0,25738.9,2875.0999999999985
482,0089_328.8,27953.0,25742.6,2210.4000000000015
483,0089_329.8,33121.7,30414.7,2706.9999999999964
484,0089_331.1,34986.8,32070.1,2916.7000000000044
485,0089_331.6,48254.2,42978.0,5276.199999999997
486,0089_331.7,40838.7,36608.7,4230.0
487,0089_333.1,23372.3,22118.1,1254.2000000000007
488,0089_333.2,18733.6,18094.6,639.0
489,0089_333.5,27160.2,26441.3,718.9000000000015
490,0089_334.1,16096.9,15637.2,459.6999999999989
491,0089_334.3,20609.7,22703.3,-2093.5999999999985
492,0089_334.6,31523.3,31448.2,75.09999999999854
493,0089_334.9,38019.0,40272.7,-2253.699999999997
494,0089_335.0,35634.7,42156.9,-6522.200000000004
495,0089_335.3,40129.0,39235.0,894.0
496,0089_335.6,42827.9,41457.9,1370.0
497,0089_336.0,51318.8,49813.9,1504.9000000000015
498,0089_336.5,50964.2,49483.6,1480.5999999999985
499,0089_336.7,49882.9,48533.2,1349.7000000000044
500,0089_337.2,55569.5,54108.1,1461.4000000000015
501,0089_337.5,52825.9,51039.4,1786.5
502,0089_337.9,51120.9,49830.9,1290.0
503,0089_338.0,49433.0,48188.5,1244.5
504,0089_338.5,55708.5,54621.3,1087.199999999997
505,0089_339.1,56697.1,55271.1,1426.0
506,0089_339.6,47501.1,45996.0,1505.0999999999985
507,0089_340.2,49374.8,47380.8,1994.0
508,0089_340.7,47656.6,46301.3,1355.2999999999956
509,0089_341.3,44077.2,42763.1,1314.0999999999985
510,0089_341.8,35043.4,33410.8,1632.5999999999985
511,0089_342.4,39813.4,37142.7,2670.7000000000044
512,0089_343.3,42153.9,40549.2,1604.7000000000044
513,0089_344.0,34638.2,34012.0,626.1999999999971
514,0089_344.3,35239.5,34384.5,855.0
515,0089_344.6,23302.5,22158.3,1144.2000000000007
516,0089_344.7,31481.5,29011.7,2469.7999999999993
517,0089_345.0,29700.7,27417.7,2283.0
518,0089_345.4,32419.1,29828.1,2591.0
519,0089_345.9,31943.5,29391.8,2551.7000000000007
520,0089_346.5,28416.7,25923.2,2493.5
521,0089_347.4,38112.9,35851.7,2261.2000000000044
522,0089_348.0,39023.7,36620.7,2403.0
523,0089_348.3,44089.4,40986.1,3103.300000000003
524,0089_348.5,47491.4,44124.2,3367.2000000000044
525,0089_348.8,10278.2,9929.8,348.40000000000146
