,SEGID,FYEAR,SiteGroup,MonthGroup,DOWGroup,Period,VC15Min_Max
340,0089_408.4,2017,SNU,M07-Jul,5-Friday,PM,0.4108489567469625
341,0089_409.3,2017,SNU,M07-Jul,5-Friday,PM,0.44783976988594
342,0089_409.6,2017,SNU,M07-Jul,5-Friday,PM,0.4775886293647999
343,0089_410.0,2017,SNT,M07-Jul,5-Friday,PM,0.4193632343337069
344,0089_410.2,2017,SNU,M07-Jul,5-Friday,PM,0.46702951018872546
345,0089_410.5,2017,SNT,M07-Jul,5-Friday,PM,0.47799238211827016
346,0089_410.7,2017,SNT,M07-Jul,5-Friday,PM,0.5082441924631182
347,0089_411.1,2017,SNT,M07-Jul,5-Friday,PM,0.5059021421727724
348,0089_411.3,2017,SNT,M07-Jul,5-Friday,PM,0.5110322848736734
349,0089_411.7,2017,SNU,M07-Jul,5-Friday,PM,0.5882721249213381
350,0089_412.2,2017,SNU,M07-Jul,5-Friday,PM,0.5217459007093138
351,0089_412.4,2017,SNU,M07-Jul,5-Friday,PM,0.4498357880903175
352,0089_412.9,2017,SNU,M07-Jul,5-Friday,PM,0.5335475655545118
353,0089_413.1,2017,SNU,M07-Jul,5-Friday,PM,0.5421008791250932
354,0089_413.3,2017,SNU,M07-Jul,5-Friday,PM,0.5295710304148032
355,0089_413.6,2017,SNU,M07-Jul,5-Friday,PM,0.46144695469582353
356,0089_413.9,2017,SNU,M07-Jul,5-Friday,PM,0.24687220188282472
357,0089_414.2,2017,SNU,M07-Jul,5-Friday,PM,0.24916367999868258
358,0089_414.4,2017,SNU,M07-Jul,5-Friday,PM,0.3137683613774286
359,0089_414.5,2017,SNU,M07-Jul,5-Friday,PM,0.4735304008606171
360,0089_414.9,2017,SNU,M07-Jul,5-Friday,PM,0.4757958344595999
361,0089_415.4,2017,SNT,M07-Jul,5-Friday,PM,0.40930157017335683
362,0089_415.9,2017,SNT,M07-Jul,5-Friday,PM,0.4137662397796099
363,0089_416.5,2017,SNT,M07-Jul,5-Friday,PM,0.17491578297332028
364,0089_417.0,2017,SNT,M07-Jul,5-Friday,PM,0.24007596159016134
365,0089_417.4,2017,SNT,M07-Jul,5-Friday,PM,0.24622561660977194
366,0089_417.9,2017,SNT,M07-Jul,5-Friday,PM,0.2474729994297803
367,0089_418.2,2017,SNT,M07-Jul,5-Friday,PM,0.26607711253308897
368,0089_418.6,2017,SNT,M07-Jul,5-Friday,PM,0.25526764639790234
369,0089_419.3,2017,SNT,M07-Jul,5-Friday,PM,0.24272342987141854
370,0089_420.1,2017,SNT,M07-Jul,5-Friday,PM,0.2565751212129858
371,0089_420.3,2017,SNS,M07-Jul,5-Friday,PM,0.1453476627542429
372,0089_421.7,2017,SNS,M07-Jul,5-Friday,PM,0.14686693344267637
373,0089_422.5,2017,SNS,M07-Jul,5-Friday,PM,0.21212763860849848
374,0089_422.7,2017,SNQ,M07-Jul,5-Friday,PM,0.21491279562668392
375,0089_423.4,2017,SNQ,M07-Jul,5-Friday,PM,0.2017829551302749
376,0089_423.8,2017,SNQ,M07-Jul,5-Friday,PM,0.20456541368830683
377,0089_425.0,2017,SNQ,M07-Jul,5-Friday,PM,0.2051964689160352
378,0089_427.1,2017,SNS,M07-Jul,5-Friday,PM,0.2165576105177335
379,0089_427.7,2017,SNS,M07-Jul,5-Friday,PM,0.22079119693539007
380,0089_428.1,2017,SNQ,M07-Jul,5-Friday,PM,0.23466487623751478
381,0089_428.8,2017,SNQ,M07-Jul,5-Friday,PM,0.18483627388366605
382,0089_430.3,2017,SNS,M07-Jul,5-Friday,PM,0.32268134048929037
383,0089_432.1,2017,SNS,M07-Jul,5-Friday,PM,0.3509887484717993
384,0089_433.3,2017,SNS,M07-Jul,5-Friday,PM,0.35862927722255994
385,0090_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.2331967223364855
386,0090_000.2,2017,SNT,M07-Jul,5-Friday,PM,0.21845998505536857
387,0090_000.5,2017,SNT,M07-Jul,5-Friday,PM,0.05585447125202496
388,0091_000.1,2017,SNS,M07-Jul,5-Friday,PM,0.4036867342497662
389,0091_001.0,2017,SNT,M07-Jul,5-Friday,PM,0.33921684391210866
390,0091_001.4,2017,SNT,M07-Jul,5-Friday,PM,0.40897783216678396
391,0091_001.6,2017,SNT,M07-Jul,5-Friday,PM,0.4150927536977257
392,0091_002.0,2017,SNT,M07-Jul,5-Friday,PM,0.3746401546688873
393,0093_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.5421440432514365
394,0093_000.1,2017,SNU,M07-Jul,5-Friday,PM,0.5481064854588908
395,0097_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.27284277336334956
396,0097_000.5,2017,SNT,M07-Jul,5-Friday,PM,0.4252134867936719
397,0097_001.1,2017,SNT,M07-Jul,5-Friday,PM,0.25992321808022295
398,0097_001.5,2017,SNT,M07-Jul,5-Friday,PM,0.3069046593126067
399,0097_002.0,2017,SNT,M07-Jul,5-Friday,PM,0.39178455082785657
400,0097_003.1,2017,SNT,M07-Jul,5-Friday,PM,0.5208410823785774
401,0097_003.6,2017,SNT,M07-Jul,5-Friday,PM,0.5237181499467337
402,0097_004.1,2017,SNT,M07-Jul,5-Friday,PM,0.5491862906168844
403,0097_004.4,2017,SNT,M07-Jul,5-Friday,PM,0.6272076534813804
404,0097_005.1,2017,SNT,M07-Jul,5-Friday,PM,0.5460245107410712
405,0097_005.3,2017,SNT,M07-Jul,5-Friday,PM,0.5617838588084434
406,0103_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.30581395048618953
407,0104_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.4430635939106465
408,0104_000.7,2017,SNT,M07-Jul,5-Friday,PM,0.6899686680375792
409,0104_001.0,2017,SNT,M07-Jul,5-Friday,PM,0.6786619740441039
410,0104_001.8,2017,SNT,M07-Jul,5-Friday,PM,0.3825503312188194
411,0105_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.2381034978470549
412,0105_000.2,2017,SNT,M07-Jul,5-Friday,PM,0.15014608154733924
413,0105_000.5,2017,SNU,M07-Jul,5-Friday,PM,0.34113654473916677
414,0105_000.7,2017,SNU,M07-Jul,5-Friday,PM,0.35236874233099963
415,0105_000.8,2017,SNU,M07-Jul,5-Friday,PM,0.37915472892084046
416,0106_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.3657242386159474
417,0106_000.3,2017,SNT,M07-Jul,5-Friday,PM,0.21606315134135956
418,0106_000.4,2017,SNU,M07-Jul,5-Friday,PM,0.38654761515319047
419,0106_000.8,2017,SNU,M07-Jul,5-Friday,PM,0.40629130722614315
420,0106_001.1,2017,SNT,M07-Jul,5-Friday,PM,0.8188996007403222
421,0106_002.0,2017,SNU,M07-Jul,5-Friday,PM,0.6600164224430044
422,0106_002.5,2017,SNT,M07-Jul,5-Friday,PM,0.6265063219681333
423,0106_003.0,2017,SNT,M07-Jul,5-Friday,PM,0.3208831999403434
424,0106_003.6,2017,SNT,M07-Jul,5-Friday,PM,0.2783882602520869
425,0106_006.1,2017,SNT,M07-Jul,5-Friday,PM,0.2782012250949867
426,0106_007.3,2017,SNU,M07-Jul,5-Friday,PM,0.3697886786338752
427,0106_008.0,2017,SNT,M07-Jul,5-Friday,PM,0.36689243375794145
428,0106_008.3,2017,SNT,M07-Jul,5-Friday,PM,0.4424607686643843
429,0106_009.0,2017,SNT,M07-Jul,5-Friday,PM,0.5506305547794822
430,0106_009.4,2017,SNT,M07-Jul,5-Friday,PM,0.41851949704092095
431,0107_000.0,2017,SNS,M07-Jul,5-Friday,PM,0.718381870283096
432,0107_000.2,2017,SNS,M07-Jul,5-Friday,PM,0.5054311683533114
433,0108_000.0,2017,SNU,M07-Jul,5-Friday,PM,1.2560713358439377
434,0108_000.1,2017,SNU,M07-Jul,5-Friday,PM,0.8255978587760342
435,0108_000.7,2017,SNU,M07-Jul,5-Friday,PM,0.722564354722484
436,0108_001.0,2017,SNT,M07-Jul,5-Friday,PM,0.761038824881937
437,0108_002.0,2017,SNT,M07-Jul,5-Friday,PM,0.6877788237287129
438,0108_002.5,2017,SNT,M07-Jul,5-Friday,PM,0.6553592207677392
439,0108_003.0,2017,SNT,M07-Jul,5-Friday,PM,0.4885598625117803
440,0108_004.0,2017,SNT,M07-Jul,5-Friday,PM,0.3073334191099241
441,0108_005.0,2017,SNT,M07-Jul,5-Friday,PM,0.4907549639351307
442,0108_005.5,2017,SNT,M07-Jul,5-Friday,PM,0.6452823797245446
443,0108_006.0,2017,SNT,M07-Jul,5-Friday,PM,0.7814468093750307
444,0108_006.5,2017,SNT,M07-Jul,5-Friday,PM,0.5498282358426198
445,0108_007.0,2017,SNT,M07-Jul,5-Friday,PM,0.5798136477428005
446,0108_007.5,2017,SNT,M07-Jul,5-Friday,PM,0.5982285485818429
447,0108_008.0,2017,SNT,M07-Jul,5-Friday,PM,0.594788849811888
448,0108_008.5,2017,SNT,M07-Jul,5-Friday,PM,0.6171956707262279
449,0108_009.0,2017,SNT,M07-Jul,5-Friday,PM,0.564835838267064
450,0108_010.0,2017,SNT,M07-Jul,5-Friday,PM,0.5730518503343642
451,0108_010.1,2017,SNT,M07-Jul,5-Friday,PM,0.5719984928715193
452,0108_010.8,2017,SNT,M07-Jul,5-Friday,PM,0.3275134885243062
453,0108_011.3,2017,SNT,M07-Jul,5-Friday,PM,0.3986776243260705
454,0108_011.6,2017,SNT,M07-Jul,5-Friday,PM,0.4066640312245964
455,0108_012.0,2017,SNS,M07-Jul,5-Friday,PM,0.44208187272279054
456,0108_012.7,2017,SNS,M07-Jul,5-Friday,PM,0.4691218335936641
457,0109_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.517066519207729
458,0109_000.4,2017,SNT,M07-Jul,5-Friday,PM,0.5001168401097588
459,0109_001.1,2017,SNT,M07-Jul,5-Friday,PM,0.4793225016710193
460,0110_000.0,2017,SNS,M07-Jul,5-Friday,PM,0.1222543826619542
461,0110_001.0,2017,SNS,M07-Jul,5-Friday,PM,0.11216882253160153
462,0110_002.0,2017,SNS,M07-Jul,5-Friday,PM,0.22861170110057288
463,0110_002.5,2017,SNS,M07-Jul,5-Friday,PM,0.2228599452182823
464,0110_003.0,2017,SNS,M07-Jul,5-Friday,PM,0.20612753354861746
465,0111_000.0,2017,SNS,M07-Jul,5-Friday,PM,0.4139916268457437
466,0111_000.8,2017,SNS,M07-Jul,5-Friday,PM,0.42952935399515535
467,0111_001.8,2017,SNS,M07-Jul,5-Friday,PM,0.3784930419415492
468,0111_002.3,2017,SNQ,M07-Jul,5-Friday,PM,0.5690647236425413
469,0111_004.5,2017,SNQ,M07-Jul,5-Friday,PM,0.540382146198898
470,0111_004.7,2017,SNQ,M07-Jul,5-Friday,PM,0.5403921136421543
471,0111_005.8,2017,SNS,M07-Jul,5-Friday,PM,0.310849951629169
472,0111_007.1,2017,SNR,M07-Jul,5-Friday,PM,0.4534696878849251
473,0111_008.1,2017,SNT,M07-Jul,5-Friday,PM,0.3623864497157339
474,0111_009.1,2017,SNT,M07-Jul,5-Friday,PM,0.45023444100041465
475,0111_009.6,2017,SNT,M07-Jul,5-Friday,PM,0.5892019035153025
476,0111_010.1,2017,SNT,M07-Jul,5-Friday,PM,0.35060807218373646
477,0126_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.2918506717545692
478,0126_000.2,2017,SNT,M07-Jul,5-Friday,PM,0.42437242629298344
479,0126_000.3,2017,SNT,M07-Jul,5-Friday,PM,0.5526250610552975
480,0126_000.6,2017,SNU,M07-Jul,5-Friday,PM,0.5404393818404061
481,0126_000.8,2017,SNU,M07-Jul,5-Friday,PM,0.5353176484099363
482,0126_001.7,2017,SNU,M07-Jul,5-Friday,PM,0.48694430155468477
483,0126_001.9,2017,SNU,M07-Jul,5-Friday,PM,0.4061107637227501
484,0126_002.2,2017,SNU,M07-Jul,5-Friday,PM,0.5972879854374222
485,0126_002.4,2017,SNU,M07-Jul,5-Friday,PM,0.4413329452026769
486,0126_003.3,2017,SNU,M07-Jul,5-Friday,PM,0.48213070938954555
487,0126_003.8,2017,SNU,M07-Jul,5-Friday,PM,0.5089694536698003
488,0126_004.6,2017,SNU,M07-Jul,5-Friday,PM,0.5231828197260874
489,0126_005.2,2017,SNU,M07-Jul,5-Friday,PM,0.5329183454441048
490,0126_005.4,2017,SNT,M07-Jul,5-Friday,PM,0.4155464087516953
491,0126_005.7,2017,SNT,M07-Jul,5-Friday,PM,0.4048669294816495
492,0126_006.1,2017,SNT,M07-Jul,5-Friday,PM,0.6660257216015251
493,0126_006.2,2017,SNT,M07-Jul,5-Friday,PM,0.5551350310266543
494,0126_006.7,2017,SNT,M07-Jul,5-Friday,PM,0.500057708810494
495,0126_007.2,2017,SNT,M07-Jul,5-Friday,PM,0.4407351679731367
496,0126_007.7,2017,SNT,M07-Jul,5-Friday,PM,0.4278610207098561
497,0126_008.2,2017,SNT,M07-Jul,5-Friday,PM,0.4860433782652844
498,0126_008.7,2017,SNT,M07-Jul,5-Friday,PM,0.5663861170695745
499,0126_009.1,2017,SNT,M07-Jul,5-Friday,PM,0.42820164301813984
500,0126_009.2,2017,SNU,M07-Jul,5-Friday,PM,0.40877090264260507
501,0126_009.7,2017,SNT,M07-Jul,5-Friday,PM,0.41277130119975264
502,0126_010.2,2017,SNT,M07-Jul,5-Friday,PM,0.3787023867301978
503,0126_010.7,2017,SNT,M07-Jul,5-Friday,PM,0.37383120560210664
504,0126_011.2,2017,SNT,M07-Jul,5-Friday,PM,0.24982842517222484
505,0126_011.7,2017,SNT,M07-Jul,5-Friday,PM,0.37666774061519753
506,0126_012.7,2017,SNS,M07-Jul,5-Friday,PM,0.4741747473870547
507,0126_013.3,2017,SNS,M07-Jul,5-Friday,PM,0.32511610847985445
508,0126_013.7,2017,SNS,M07-Jul,5-Friday,PM,0.3169970143682529
509,0126_014.5,2017,SNS,M07-Jul,5-Friday,PM,0.28151381800885555
510,0126_014.9,2017,SNS,M07-Jul,5-Friday,PM,0.27160818011752236
511,0126_016.1,2017,SNS,M07-Jul,5-Friday,PM,0.2679452689560956
512,0126_017.5,2017,SNS,M07-Jul,5-Friday,PM,0.28880764615618065
513,0126_018.7,2017,SNS,M07-Jul,5-Friday,PM,0.37303490786213495
514,0126_019.7,2017,SNS,M07-Jul,5-Friday,PM,0.3032538291999508
515,0126_020.8,2017,SNQ,M07-Jul,5-Friday,PM,0.36157826625289546
516,0126_021.2,2017,SNQ,M07-Jul,5-Friday,PM,0.32718744884163936
517,0127_000.0,2017,SNS,M07-Jul,5-Friday,PM,0.6898926360468457
518,0127_001.5,2017,SNS,M07-Jul,5-Friday,PM,0.6547531123802065
519,0127_001.7,2017,SNT,M07-Jul,5-Friday,PM,0.7105152818051633
520,0131_001.7,2017,SNT,M07-Jul,5-Friday,PM,0.03733014200502055
521,0134_000.0,2017,SNS,M07-Jul,5-Friday,PM,0.24211496625200477
522,0134_001.0,2017,SNQ,M07-Jul,5-Friday,PM,0.29025096085221486
523,0134_002.0,2017,SNQ,M07-Jul,5-Friday,PM,0.2630100174860546
524,0134_003.0,2017,SNQ,M07-Jul,5-Friday,PM,0.30392474991707225
525,0134_003.8,2017,SNQ,M07-Jul,5-Friday,PM,0.1291897285287938
526,0134_006.5,2017,SNS,M07-Jul,5-Friday,PM,0.10654902011343192
527,0134_007.1,2017,SNS,M07-Jul,5-Friday,PM,0.10833369137473059
528,0134_007.4,2017,SNS,M07-Jul,5-Friday,PM,0.0489881279619952
529,0134_008.5,2017,SNS,M07-Jul,5-Friday,PM,0.12177854181541897
530,0134_009.2,2017,SNS,M07-Jul,5-Friday,PM,0.2180911343659237
531,0134_010.5,2017,SNS,M07-Jul,5-Friday,PM,0.21773298675999408
532,0134_011.3,2017,SNS,M07-Jul,5-Friday,PM,0.47375359696481945
533,0134_011.9,2017,SNT,M07-Jul,5-Friday,PM,0.5173664640587247
534,0134_012.4,2017,SNS,M07-Jul,5-Friday,PM,0.46963665367788476
535,0134_012.5,2017,SNS,M07-Jul,5-Friday,PM,0.48919623278495167
536,0134_013.1,2017,SNT,M07-Jul,5-Friday,PM,0.43814681851117016
537,0140_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.13225182187641776
538,0140_000.5,2017,SNT,M07-Jul,5-Friday,PM,0.06782880675183024
539,0140_000.8,2017,SNT,M07-Jul,5-Friday,PM,0.07026722021373051
540,0151_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.4513247906512198
541,0151_000.3,2017,SNT,M07-Jul,5-Friday,PM,0.49583545088511116
542,0151_000.5,2017,SNT,M07-Jul,5-Friday,PM,0.5277947614680188
543,0151_001.0,2017,SNT,M07-Jul,5-Friday,PM,0.3879357968438808
544,0151_001.5,2017,SNT,M07-Jul,5-Friday,PM,0.3686644609155665
545,0151_002.0,2017,SNU,M07-Jul,5-Friday,PM,0.8320530909206082
546,0151_002.5,2017,SNU,M07-Jul,5-Friday,PM,0.718783944065411
547,0151_003.0,2017,SNU,M07-Jul,5-Friday,PM,0.6760349113095663
548,0151_003.5,2017,SNU,M07-Jul,5-Friday,PM,0.6257915257675286
549,0151_003.9,2017,SNU,M07-Jul,5-Friday,PM,0.5308920743551602
550,0152_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.3444525169515886
551,0152_000.1,2017,SNU,M07-Jul,5-Friday,PM,0.35926052602662767
552,0152_000.7,2017,SNU,M07-Jul,5-Friday,PM,0.2677951091621649
553,0152_001.4,2017,SNT,M07-Jul,5-Friday,PM,0.5094681411720652
554,0152_002.3,2017,SNT,M07-Jul,5-Friday,PM,0.5397693966797761
555,0152_002.5,2017,SNT,M07-Jul,5-Friday,PM,0.5340316482082529
556,0152_002.8,2017,SNT,M07-Jul,5-Friday,PM,0.5436963756758677
557,0154_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.31222895681074897
558,0154_000.5,2017,SNU,M07-Jul,5-Friday,PM,0.3716686446601835
559,0154_000.8,2017,SNU,M07-Jul,5-Friday,PM,0.42200716523337617
560,0154_001.4,2017,SNS,M07-Jul,5-Friday,PM,0.4889980364003397
561,0154_003.2,2017,SNS,M07-Jul,5-Friday,PM,0.319616011334257
562,0154_004.2,2017,SNS,M07-Jul,5-Friday,PM,0.5710347290220593
563,0154_005.8,2017,SNT,M07-Jul,5-Friday,PM,0.4297373434253465
564,0154_006.8,2017,SNT,M07-Jul,5-Friday,PM,0.43919212633388444
565,0154_008.3,2017,SNT,M07-Jul,5-Friday,PM,0.5405335300567214
566,0154_009.6,2017,SNT,M07-Jul,5-Friday,PM,0.4993773103916888
567,0154_010.4,2017,SNT,M07-Jul,5-Friday,PM,0.5497541151014075
568,0154_011.4,2017,SNT,M07-Jul,5-Friday,PM,0.5062354709249058
569,0154_012.9,2017,SNU,M07-Jul,5-Friday,PM,0.5844484943397559
570,0154_013.9,2017,SNT,M07-Jul,5-Friday,PM,0.5930450895720227
571,0154_014.9,2017,SNT,M07-Jul,5-Friday,PM,0.5495705312296495
572,0154_015.9,2017,SNT,M07-Jul,5-Friday,PM,0.5797252488260661
573,0154_016.9,2017,SNU,M07-Jul,5-Friday,PM,0.5135089106520705
574,0154_017.9,2017,SNT,M07-Jul,5-Friday,PM,0.5935510501783215
575,0154_018.9,2017,SNU,M07-Jul,5-Friday,PM,0.6202634689277324
576,0154_019.5,2017,SNU,M07-Jul,5-Friday,PM,0.5071170602828138
577,0154_020.0,2017,SNU,M07-Jul,5-Friday,PM,0.4672023957103059
578,0154_021.0,2017,SNU,M07-Jul,5-Friday,PM,0.554652320489335
579,0154_022.3,2017,SNT,M07-Jul,5-Friday,PM,0.31594259675512976
580,0171_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.5712423267005842
581,0171_000.5,2017,SNT,M07-Jul,5-Friday,PM,0.46468927113047703
582,0171_001.5,2017,SNT,M07-Jul,5-Friday,PM,0.38422021406543244
583,0171_002.5,2017,SNT,M07-Jul,5-Friday,PM,0.43224215699456253
584,0171_003.3,2017,SNT,M07-Jul,5-Friday,PM,0.25626007855788013
585,0171_003.5,2017,SNU,M07-Jul,5-Friday,PM,0.3939883980881151
586,0171_004.0,2017,SNT,M07-Jul,5-Friday,PM,0.42178187815658885
587,0171_004.5,2017,SNU,M07-Jul,5-Friday,PM,0.6440313370270837
588,0171_005.0,2017,SNU,M07-Jul,5-Friday,PM,0.6559863254642195
589,0171_005.5,2017,SNT,M07-Jul,5-Friday,PM,0.5846290943040794
590,0171_005.8,2017,SNU,M07-Jul,5-Friday,PM,0.6458283324778054
591,0171_006.0,2017,SNU,M07-Jul,5-Friday,PM,0.5244281298616672
592,0171_006.5,2017,SNU,M07-Jul,5-Friday,PM,0.40283635492795117
593,0171_007.0,2017,SNU,M07-Jul,5-Friday,PM,0.49346422121936584
594,0171_007.3,2017,SNU,M07-Jul,5-Friday,PM,0.47997627480412025
595,0171_007.6,2017,SNU,M07-Jul,5-Friday,PM,0.5318148865422381
596,0171_008.0,2017,SNU,M07-Jul,5-Friday,PM,0.5549744732404136
597,0171_008.8,2017,SNU,M07-Jul,5-Friday,PM,0.5116051218738755
598,0171_009.2,2017,SNU,M07-Jul,5-Friday,PM,0.4543374990416875
599,0171_009.5,2017,SNT,M07-Jul,5-Friday,PM,0.4318841086251839
600,0171_009.8,2017,SNT,M07-Jul,5-Friday,PM,0.42815078684919566
601,0171_010.0,2017,SNT,M07-Jul,5-Friday,PM,0.5772867148539347
602,0171_010.1,2017,SNU,M07-Jul,5-Friday,PM,0.4740343398386283
603,0171_010.4,2017,SNU,M07-Jul,5-Friday,PM,0.470268272753834
604,0171_010.6,2017,SNU,M07-Jul,5-Friday,PM,0.5402523522227671
605,0171_010.7,2017,SNU,M07-Jul,5-Friday,PM,0.6249688331541506
606,0171_011.0,2017,SNU,M07-Jul,5-Friday,PM,0.6035100295319077
607,0171_011.3,2017,SNU,M07-Jul,5-Friday,PM,0.3241593600335457
608,0171_011.6,2017,SNU,M07-Jul,5-Friday,PM,0.394687082324344
609,0171_011.9,2017,SNU,M07-Jul,5-Friday,PM,0.5128370417197525
610,0171_012.2,2017,SNU,M07-Jul,5-Friday,PM,0.5342908688758734
611,0171_012.5,2017,SNU,M07-Jul,5-Friday,PM,0.5489186641121953
612,0171_012.7,2017,SNT,M07-Jul,5-Friday,PM,0.32402000701108485
613,0171_013.1,2017,SNT,M07-Jul,5-Friday,PM,0.31888877052385145
614,0171_013.6,2017,SNT,M07-Jul,5-Friday,PM,0.35069837636126666
615,0171_014.1,2017,SNT,M07-Jul,5-Friday,PM,0.3640698831543984
616,0171_014.6,2017,SNT,M07-Jul,5-Friday,PM,0.36109547086304006
617,0171_015.6,2017,SNT,M07-Jul,5-Friday,PM,0.5581905932937804
618,0172_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.4109067659723024
619,0172_001.0,2017,SNT,M07-Jul,5-Friday,PM,0.6413416010777996
620,0172_002.0,2017,SNT,M07-Jul,5-Friday,PM,0.5443205928829031
621,0172_003.0,2017,SNT,M07-Jul,5-Friday,PM,0.481760705971416
622,0172_004.0,2017,SNT,M07-Jul,5-Friday,PM,0.7652479030154073
623,0172_004.5,2017,SNT,M07-Jul,5-Friday,PM,0.8349984711649037
624,0172_005.0,2017,SNT,M07-Jul,5-Friday,PM,0.826086623627663
625,0172_005.5,2017,SNU,M07-Jul,5-Friday,PM,0.8036381287581936
626,0172_006.0,2017,SNT,M07-Jul,5-Friday,PM,0.3056962341035197
627,0172_007.0,2017,SNT,M07-Jul,5-Friday,PM,0.6830618819666842
628,0172_008.0,2017,SNT,M07-Jul,5-Friday,PM,0.6308934601846231
629,0172_008.5,2017,SNT,M07-Jul,5-Friday,PM,0.33032852640992094
630,0173_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.37818152307453734
631,0173_000.7,2017,SNT,M07-Jul,5-Friday,PM,0.37083681357008796
632,0173_001.7,2017,SNT,M07-Jul,5-Friday,PM,0.15039532245571446
633,0173_002.2,2017,SNT,M07-Jul,5-Friday,PM,0.14224690989125527
634,0173_002.8,2017,SNU,M07-Jul,5-Friday,PM,0.41326053864940576
635,0173_003.8,2017,SNT,M07-Jul,5-Friday,PM,0.2725416779253143
636,0173_004.4,2017,SNT,M07-Jul,5-Friday,PM,0.2849220337909615
637,0173_004.7,2017,SNT,M07-Jul,5-Friday,PM,0.6222595426988722
638,0173_005.0,2017,SNT,M07-Jul,5-Friday,PM,0.7361147090337675
639,0173_005.3,2017,SNT,M07-Jul,5-Friday,PM,0.710444806460923
640,0173_005.8,2017,SNT,M07-Jul,5-Friday,PM,0.696716935305276
641,0173_006.3,2017,SNT,M07-Jul,5-Friday,PM,0.6972744062669813
642,0173_006.8,2017,SNT,M07-Jul,5-Friday,PM,0.6753370223689459
643,0173_007.3,2017,SNU,M07-Jul,5-Friday,PM,0.5725004334432544
644,0173_007.7,2017,SNT,M07-Jul,5-Friday,PM,0.6615819972330015
645,0173_008.8,2017,SNU,M07-Jul,5-Friday,PM,0.5814085752076849
646,0173_009.2,2017,SNU,M07-Jul,5-Friday,PM,0.4143989196269044
647,0173_009.3,2017,SNU,M07-Jul,5-Friday,PM,0.43255254281808003
648,0175_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.6126953986757167
649,0175_000.1,2017,SNT,M07-Jul,5-Friday,PM,0.7168777671773945
650,0175_000.4,2017,SNT,M07-Jul,5-Friday,PM,0.7009231542484021
651,0175_000.9,2017,SNT,M07-Jul,5-Friday,PM,0.7108804854187751
652,0175_001.4,2017,SNT,M07-Jul,5-Friday,PM,0.695511504083318
653,0175_001.9,2017,SNT,M07-Jul,5-Friday,PM,0.6919227944036721
654,0175_002.4,2017,SNT,M07-Jul,5-Friday,PM,0.3802375426443328
655,0175_002.9,2017,SNU,M07-Jul,5-Friday,PM,0.47098801462178763
656,0175_003.5,2017,SNU,M07-Jul,5-Friday,PM,0.4781221429275134
657,0175_003.9,2017,SNU,M07-Jul,5-Friday,PM,0.4658741856821621
658,0175_004.5,2017,SNU,M07-Jul,5-Friday,PM,0.31716238391498747
659,0175_004.7,2017,SNU,M07-Jul,5-Friday,PM,0.3296215646932682
660,0186_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.626332972739807
661,0186_001.2,2017,SNU,M07-Jul,5-Friday,PM,0.4722016518668403
662,0186_001.5,2017,SNU,M07-Jul,5-Friday,PM,0.6281812133975828
663,0186_001.6,2017,SNU,M07-Jul,5-Friday,PM,0.5994196697144152
664,0186_003.6,2017,SNU,M07-Jul,5-Friday,PM,0.27316434809633044
665,0186_003.9,2017,SNU,M07-Jul,5-Friday,PM,0.35460894688773775
666,0186_004.6,2017,SNU,M07-Jul,5-Friday,PM,0.34055454767540055
667,0186_005.0,2017,SNU,M07-Jul,5-Friday,PM,0.35219747671066215
668,0186_005.5,2017,SNU,M07-Jul,5-Friday,PM,0.6826533992315654
669,0186_006.0,2017,SNT,M07-Jul,5-Friday,PM,0.6366097747778768
670,0186_006.4,2017,SNT,M07-Jul,5-Friday,PM,0.6091493130776274
671,0186_006.7,2017,SNT,M07-Jul,5-Friday,PM,0.686439519832187
672,0186_006.9,2017,SNU,M07-Jul,5-Friday,PM,0.9267453561362138
673,0186_007.4,2017,SNU,M07-Jul,5-Friday,PM,0.8646329039488428
674,0186_008.0,2017,SNU,M07-Jul,5-Friday,PM,0.8940705218756241
675,0190_000.0,2017,SNS,M07-Jul,5-Friday,PM,0.4276754618498796
676,0190_000.1,2017,SNU,M07-Jul,5-Friday,PM,0.23761946448407795
677,0190_000.3,2017,SNU,M07-Jul,5-Friday,PM,0.25250425248549585
678,0190_000.8,2017,SNU,M07-Jul,5-Friday,PM,0.512259814892439
679,0190_001.8,2017,SN2,M07-Jul,5-Friday,PM,0.27814315649555077
