,SEGID,DYVolScenario,DYVolBase,DYVolAdj
105,0015_324.4,194674.2,171457.2,23217.0
106,0015_325.6,203147.0,179131.8,24015.20000000001
107,0015_328.7,210252.2,185960.5,24291.70000000001
108,0015_330.1,201007.0,179036.0,21971.0
109,0015_331.6,189668.6,169015.0,20653.600000000006
110,0015_332.9,195622.8,175123.0,20499.79999999999
111,0015_334.1,198823.1,178271.9,20551.20000000001
112,0015_335.8,214195.5,190798.1,23397.399999999994
113,0015_337.0,211544.8,188358.4,23186.399999999994
114,0015_338.5,187093.9,167995.1,19098.79999999999
115,0015_339.1,158208.5,142912.3,15296.200000000012
116,0015_340.3,185999.9,169783.4,16216.5
117,0015_342.0,176883.8,161484.8,15399.0
118,0015_343.1,172976.4,159465.3,13511.100000000006
119,0015_343.9,150746.6,141494.1,9252.5
120,0015_345.0,128065.1,119827.2,8237.900000000009
121,0015_346.7,112906.7,107079.2,5827.5
122,0015_349.4,86242.4,82900.9,3341.5
123,0015_351.9,84419.3,81389.8,3029.5
124,0015_357.6,77923.1,75614.9,2308.2000000000116
125,0015_362.0,55269.7,54128.2,1141.5
126,0015_363.7,48580.7,48071.0,509.6999999999971
127,0015_365.5,40506.7,40488.8,17.89999999999418
128,0015_368.1,39671.0,39687.0,-16.0
129,0026_000.0,40088.6,40182.2,-93.59999999999854
130,0026_000.2,39947.6,40292.3,-344.70000000000437
131,0026_000.4,68833.3,65373.9,3459.4000000000015
132,0026_000.7,75604.0,73416.6,2187.399999999994
133,0026_001.0,66476.2,63867.5,2608.699999999997
134,0026_001.3,52134.4,50514.3,1620.0999999999985
135,0026_001.8,65276.3,63195.1,2081.2000000000044
136,0026_002.7,57151.9,55604.5,1547.4000000000015
137,0026_003.0,30539.2,29573.1,966.1000000000022
138,0026_003.2,24516.1,23731.5,784.5999999999985
139,0026_003.3,20104.2,19492.9,611.2999999999993
140,0026_003.5,11522.6,11243.6,279.0
141,0037_000.0,45222.8,42772.0,2450.800000000003
142,0037_001.0,41910.8,39768.7,2142.100000000006
143,0037_001.5,32853.2,31187.7,1665.4999999999964
144,0037_002.0,19121.0,18451.7,669.2999999999993
145,0037_003.0,10958.9,10597.7,361.1999999999989
146,0037_003.5,8567.9,8273.5,294.39999999999964
147,0037_004.1,16564.5,15554.8,1009.7000000000007
148,0037_004.5,10401.4,9702.6,698.7999999999993
149,0037_005.7,10366.2,9649.5,716.7000000000007
150,0037_006.2,9584.8,9114.8,470.0
151,0037_006.7,7841.5,7405.4,436.10000000000036
152,0037_007.2,6449.4,6184.2,265.1999999999998
153,0037_009.0,11416.7,10764.9,651.8000000000011
154,0037_009.6,11248.1,10730.0,518.1000000000004
155,0037_010.0,11780.7,11290.8,489.90000000000146
156,0037_010.5,8834.9,8419.5,415.39999999999964
157,0037_011.5,8277.5,7954.8,322.6999999999998
158,0038_000.0,3420.4,3426.6,-6.199999999999818
159,0038_000.5,5217.5,5148.5,69.0
160,0038_003.2,5081.0,5031.8,49.19999999999982
161,0039_000.0,17837.8,17282.3,555.5
162,0039_000.5,23545.5,22641.2,904.2999999999993
163,0039_001.5,25677.0,24607.7,1069.2999999999993
164,0039_002.4,27969.4,26730.3,1239.1000000000022
165,0039_003.5,32059.3,30938.3,1121.0
166,0039_004.0,49144.5,47116.2,2028.300000000003
167,0039_004.3,46472.4,44763.0,1709.4000000000015
168,0039_005.1,39007.3,37694.4,1312.9000000000015
169,0039_006.0,22731.0,22579.1,151.90000000000146
170,0039_006.1,21212.0,21212.5,-0.5
171,0039_006.2,22595.4,22807.9,-212.5
172,0039_006.4,14921.3,14776.8,144.5
173,0039_007.3,28106.2,26804.4,1301.7999999999993
174,0039_007.7,7242.1,7090.0,152.10000000000036
175,0039_007.9,3391.4,3405.5,-14.099999999999909
176,0039_008.7,9979.0,9908.0,71.0
177,0048_000.0,44343.1,41338.4,3004.699999999997
178,0048_000.5,39730.9,37712.4,2018.5
179,0048_001.0,39505.3,37704.2,1801.1000000000058
180,0048_001.5,36892.4,34962.8,1929.5999999999985
181,0048_002.0,45205.4,44035.3,1170.0999999999985
182,0048_002.5,40695.5,39979.8,715.6999999999971
183,0048_003.3,38550.1,38597.9,-47.80000000000291
184,0048_003.5,77286.0,75429.6,1856.3999999999942
185,0048_003.9,50627.4,51600.4,-973.0
186,0048_004.1,37660.1,38763.3,-1103.2000000000044
187,0051_000.0,6720.1,6508.3,211.80000000000018
188,0051_000.6,9841.1,9490.5,350.60000000000036
189,0051_001.0,13277.2,12949.7,327.5
190,0051_002.4,15293.4,14938.4,355.0
191,0052_000.0,50959.2,48206.8,2752.399999999994
192,0052_000.5,70370.9,67798.8,2572.0999999999913
193,0052_000.6,71074.3,68599.5,2474.800000000003
194,0052_001.0,59974.9,58063.3,1911.5999999999985
195,0052_001.5,52624.9,50777.2,1847.7000000000044
196,0052_001.8,43730.0,42620.9,1109.0999999999985
197,0052_002.1,42899.5,41830.4,1069.0999999999985
198,0052_002.6,36482.7,35641.2,841.5
199,0052_003.1,35253.3,34449.9,803.4000000000015
200,0052_003.7,51950.8,50856.4,1094.4000000000015
201,0053_000.1,35257.7,33590.2,1667.5
202,0053_000.9,39699.5,38461.2,1238.300000000003
203,0053_001.5,22509.6,22103.7,405.8999999999978
204,0053_001.7,25890.4,25074.9,815.5
205,0053_001.8,22252.3,21574.4,677.8999999999978
206,0060_000.0,12752.1,12190.8,561.3000000000011
207,0060_000.8,1656.7,1567.7,89.0
208,0060_003.7,2496.8,2353.1,143.70000000000027
209,0060_004.4,10020.0,9395.9,624.1000000000004
210,0060_007.4,6917.0,6446.4,470.60000000000036
211,0067_000.0,115468.6,97527.6,17941.0
212,0067_001.0,115470.0,97529.3,17940.699999999997
213,0067_004.0,26396.9,23781.1,2615.800000000003
214,0067_004.1,120025.0,101302.9,18722.100000000006
215,0067_007.3,113768.2,96210.3,17557.899999999994
216,0067_010.1,95185.8,80573.3,14612.5
217,0068_000.0,3806.9,3829.5,-22.59999999999991
218,0068_012.8,3724.4,3706.6,17.800000000000182
219,0068_017.2,6920.6,6657.5,263.10000000000036
220,0068_023.7,13694.2,13043.9,650.3000000000011
221,0068_024.7,5473.3,5320.9,152.40000000000055
222,0068_025.0,9401.1,9208.5,192.60000000000036
223,0068_026.5,10130.4,10119.3,11.100000000000364
224,0068_026.9,8081.6,8142.9,-61.29999999999927
225,0068_027.4,12822.7,12818.6,4.100000000000364
226,0068_028.3,15510.3,15590.6,-80.30000000000109
227,0068_029.3,19415.6,19612.7,-197.10000000000218
228,0068_029.7,24936.0,24900.6,35.400000000001455
229,0068_030.5,21955.4,21543.1,412.3000000000029
230,0068_031.0,33001.7,32077.1,924.5999999999985
231,0068_031.5,45034.1,43666.7,1367.4000000000015
232,0068_031.7,23828.0,24110.2,-282.2000000000007
