SEGID,PERIOD,SEASONGROUP,DOWGROUP,HRPCTOF,VCGroupCode,numRecords,CAP1HLSum,PrdPCEFlowSum,PkHrPCEFlowSum,Pk15PCEFlowSum,PrdVCMax,PkHrVCMax,Pk15VCMax
0006_177.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2128,2724,3121,3286,1.28,1.47,1.55
0006_177.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2128,1059,1279,1454,0.56,0.68,0.77
0006_177.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2128,806,928,1055,0.39,0.45,0.51
0006_177.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2128,1350,1547,1758,0.64,0.73,0.83
0006_178.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2128,995,1171,1330,0.53,0.62,0.71
0006_178.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2128,743,853,970,0.36,0.41,0.47
0006_178.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2128,1255,1360,1546,0.6,0.65,0.73
0006_181.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2128,1010,1189,1351,0.53,0.63,0.71
0006_181.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2128,738,848,964,0.36,0.41,0.47
0006_181.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2128,1260,1366,1552,0.59,0.64,0.73
0006_184.1,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2128,1014,1194,1356,0.53,0.63,0.71
0006_184.1,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2128,734,845,959,0.36,0.41,0.47
0006_184.1,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2128,1262,1368,1555,0.59,0.64,0.73
0006_187.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2128,729,887,1009,0.36,0.44,0.5
0006_187.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2128,516,585,666,0.25,0.28,0.32
0006_187.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2128,907,977,1110,0.46,0.49,0.56
0006_194.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2128,722,879,998,0.36,0.43,0.49
0006_194.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2128,510,578,658,0.24,0.28,0.32
0006_194.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2128,900,969,1102,0.45,0.49,0.55
0006_203.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2128,727,884,1004,0.36,0.43,0.49
0006_203.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2128,508,576,656,0.24,0.28,0.31
0006_203.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2128,901,971,1103,0.45,0.49,0.55
0006_211.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2128,734,893,1014,0.36,0.44,0.5
0006_211.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2128,513,582,662,0.25,0.28,0.32
0006_211.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2128,911,980,1115,0.46,0.49,0.56
0006_216.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2128,660,803,913,0.32,0.38,0.44
0006_216.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2128,424,481,546,0.2,0.23,0.26
0006_216.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2128,781,842,957,0.39,0.42,0.48
0013_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1816,1288,1544,1679,0.37,0.44,0.48
0013_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1816,1357,1564,1701,0.39,0.45,0.49
0013_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1816,2062,2294,2494,0.65,0.72,0.79
0013_000.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1828,1333,1599,1738,0.4,0.48,0.52
0013_000.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1828,1347,1553,1688,0.4,0.46,0.5
0013_000.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1828,1945,2164,2352,0.58,0.64,0.7
0013_001.3,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1766,1140,1378,1498,0.33,0.4,0.43
0013_001.3,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1766,1076,1262,1372,0.33,0.38,0.42
0013_001.3,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1766,1580,1714,1863,0.51,0.55,0.6
0013_001.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1766,1188,1436,1561,0.37,0.45,0.49
0013_001.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1766,1129,1324,1439,0.33,0.39,0.42
0013_001.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1766,1755,1904,2069,0.51,0.56,0.6
0013_001.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1840,1154,1384,1504,0.35,0.42,0.46
0013_001.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1840,1099,1266,1377,0.32,0.36,0.4
0013_001.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1840,1673,1862,2024,0.46,0.51,0.55
0013_002.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1858,1202,1442,1568,0.36,0.43,0.47
0013_002.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1858,1078,1244,1352,0.31,0.36,0.39
0013_002.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1858,1690,1880,2043,0.46,0.52,0.56
0013_002.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1936,448,538,586,0.23,0.28,0.3
0013_002.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1936,390,449,488,0.22,0.25,0.27
0013_002.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1936,610,679,739,0.35,0.39,0.42
0013_003.3,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2032,517,625,711,0.27,0.33,0.37
0013_003.3,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2032,431,497,565,0.21,0.25,0.28
0013_003.3,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2032,687,787,895,0.34,0.39,0.44
0013_004.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2064,701,853,969,0.37,0.45,0.51
0013_004.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2064,581,659,749,0.28,0.32,0.37
0013_004.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2064,927,998,1134,0.49,0.53,0.6
0013_005.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1994,740,900,1024,0.54,0.65,0.74
0013_005.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1994,586,666,756,0.4,0.45,0.51
0013_005.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1994,961,1035,1176,0.59,0.63,0.72
0015_241.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,2401,2794,3176,0.31,0.36,0.41
0015_241.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,1861,2115,2404,0.26,0.29,0.33
0015_241.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,3198,3351,3808,0.49,0.51,0.58
0015_242.4,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,2456,2858,3248,0.33,0.39,0.44
0015_242.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,1894,2152,2446,0.26,0.3,0.34
0015_242.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,3284,3441,3909,0.52,0.54,0.62
0015_244.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,4273,3709,4318,4907,0.56,0.65,0.74
0015_244.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,4273,2893,3288,3737,0.36,0.41,0.47
0015_244.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,4273,4830,5060,5750,0.63,0.66,0.75
0015_246.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,3709,4318,4907,0.56,0.65,0.74
0015_246.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,2893,3288,3737,0.38,0.44,0.5
0015_246.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,4830,5060,5750,0.76,0.79,0.9
0015_248.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,4487,4982,5416,0.46,0.52,0.56
0015_248.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,3502,3932,4274,0.3,0.34,0.37
0015_248.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,5867,6178,6715,0.6,0.64,0.69
0015_250.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,5072,5904,6710,0.55,0.64,0.72
0015_250.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,4042,4594,5221,0.35,0.4,0.46
0015_250.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,6571,6884,7822,0.66,0.69,0.79
0015_251.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,5013,5835,6632,0.53,0.62,0.7
0015_251.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,4044,4596,5222,0.35,0.4,0.45
0015_251.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,6605,6919,7863,0.68,0.71,0.81
0015_252.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,5013,5835,6632,0.53,0.62,0.7
0015_252.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,4044,4596,5222,0.35,0.4,0.45
0015_252.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,6605,6919,7863,0.68,0.71,0.81
0015_253.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,5756,6700,7614,0.64,0.75,0.85
0015_253.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,4598,5226,5939,0.4,0.45,0.51
0015_253.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,7574,7934,9017,0.79,0.83,0.94
0015_255.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3806,6321,7019,7629,0.72,0.8,0.87
0015_255.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3806,5049,5669,6162,0.45,0.5,0.54
0015_255.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3806,8318,8759,9338,0.88,0.93,0.98
0015_257.3,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6406,7496,8323,8768,0.86,0.96,0.99
0015_257.3,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6406,6082,6827,7422,0.55,0.61,0.67
0015_257.3,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6406,9736,10253,10776,1.01,1.07,1.09
0015_257.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,4817,9654,10721,11653,0.71,0.79,0.86
0015_257.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,4817,8196,9200,10001,0.47,0.53,0.57
0015_257.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,4817,12561,13226,14213,0.89,0.94,0.99
0015_258.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6926,9791,10870,11453,0.86,0.96,0.99
0015_258.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6926,8119,9115,9908,0.56,0.63,0.69
0015_258.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6926,12395,13051,13807,0.94,0.99,1.03
0015_260.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,7101,10807,12000,12588,0.9,1.0,1.03
0015_260.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,7101,9310,10453,11361,0.65,0.73,0.79
0015_260.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,7101,13519,14237,14870,0.91,0.95,0.98
0015_261.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,7276,10900,12688,13973,0.84,0.98,1.05
0015_261.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,7276,9266,10529,11966,0.6,0.68,0.78
0015_261.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,7276,13858,14517,16051,0.93,0.98,1.05
0015_263.4,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6926,11579,12857,13506,0.94,1.04,1.06
0015_263.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6926,9709,10899,11847,0.68,0.76,0.82
0015_263.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6926,14929,15721,16125,1.07,1.13,1.15
0015_264.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6926,11579,12857,13506,0.94,1.04,1.06
0015_264.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6926,9709,10899,11847,0.68,0.76,0.82
0015_264.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6926,14929,15721,16125,1.07,1.13,1.15
0015_265.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6874,12898,14320,15063,1.0,1.11,1.14
0015_265.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6874,11117,12480,13364,0.77,0.86,0.91
0015_265.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6874,16739,17625,18069,1.06,1.11,1.14
0015_266.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6874,12898,14320,15063,1.0,1.11,1.14
0015_266.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6874,11117,12480,13364,0.77,0.86,0.91
0015_266.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6874,16739,17625,18069,1.06,1.11,1.14
0015_267.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6874,12898,14320,15063,1.0,1.11,1.14
0015_267.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6874,11117,12480,13364,0.77,0.86,0.91
0015_267.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6874,16739,17625,18069,1.06,1.11,1.14
0015_267.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6874,12898,14320,15063,1.0,1.11,1.14
0015_267.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6874,11117,12480,13364,0.77,0.86,0.91
0015_267.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6874,16739,17625,18069,1.06,1.11,1.14
0015_269.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,7102,16188,17974,18655,0.91,1.01,1.03
0015_269.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,7102,14427,16197,17336,0.78,0.88,0.92
0015_269.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,7102,20469,21555,22102,1.09,1.15,1.17
0015_269.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,7102,16188,17974,18655,0.91,1.01,1.03
