,SEGID,DYVolScenario,DYVolBase,DYVolAdj
95,0015_303.4,294352.0,296812.1,-2460.0999999999767
96,0015_304.7,257852.7,265839.2,-7986.5
97,0015_305.2,358255.9,361628.2,-3372.2999999999884
98,0015_305.9,330285.6,331926.5,-1640.9000000000233
99,0015_306.3,285835.7,266581.8,19253.900000000023
100,0015_307.2,285836.4,262518.7,23317.70000000001
101,0015_307.5,209303.6,239475.4,-30171.79999999999
102,0015_307.6,290759.2,314367.5,-23608.29999999999
103,0015_307.8,190627.9,219968.3,-29340.399999999994
104,0015_308.4,189699.4,219231.9,-29532.5
105,0015_309.3,189937.0,231646.0,-41709.0
106,0015_310.2,192849.2,236527.9,-43678.69999999998
107,0015_311.4,185594.9,236495.5,-50900.600000000006
108,0015_311.8,179937.7,236495.2,-56557.5
109,0015_313.7,216395.1,241008.7,-24613.600000000006
110,0015_315.3,200467.2,229031.6,-28564.399999999994
111,0015_316.9,196850.1,227011.2,-30161.100000000006
112,0015_317.6,175156.3,206990.8,-31834.5
113,0015_318.3,194404.2,227207.4,-32803.19999999998
114,0015_319.5,189688.9,223218.9,-33530.0
115,0015_321.0,169142.6,200706.8,-31564.199999999983
116,0015_322.0,148254.8,183171.8,-34917.0
117,0015_323.8,91046.1,124521.6,-33475.5
118,0015_324.4,154556.5,187566.1,-33009.600000000006
119,0015_325.6,165947.2,198673.2,-32726.0
120,0015_328.7,179867.2,208689.8,-28822.599999999977
121,0015_330.1,178054.5,204460.9,-26406.399999999994
122,0015_331.6,175572.5,200648.1,-25075.600000000006
123,0015_332.9,186106.7,205286.5,-19179.79999999999
124,0015_334.1,198407.9,214832.7,-16424.800000000017
125,0015_335.8,202752.6,217521.9,-14769.299999999988
126,0015_337.0,195817.4,213535.2,-17717.800000000017
127,0015_338.5,173216.4,191316.2,-18099.800000000017
128,0015_339.1,140344.8,156861.6,-16516.800000000017
129,0015_340.3,173799.7,184375.9,-10576.199999999983
130,0015_342.0,170018.2,175843.5,-5825.299999999988
131,0015_343.1,171619.1,175798.8,-4179.6999999999825
132,0015_343.9,159372.3,159176.2,196.09999999997672
133,0015_345.0,137160.8,136004.1,1156.6999999999825
134,0015_346.7,116928.4,120400.1,-3471.7000000000116
135,0015_349.4,86255.5,90941.1,-4685.600000000006
136,0015_351.9,80385.4,82324.5,-1939.1000000000058
137,0015_357.6,74901.3,76158.5,-1257.199999999997
138,0015_362.0,53467.2,54447.1,-979.9000000000015
139,0015_363.7,45534.1,45921.8,-387.70000000000437
140,0015_365.5,39139.5,38582.9,556.5999999999985
141,0026_000.0,40859.2,41444.7,-585.5
142,0026_000.2,43087.5,43087.0,0.5
143,0026_000.4,75958.0,77541.4,-1583.3999999999942
144,0026_000.7,82224.1,83011.6,-787.5
145,0026_001.0,66928.2,66498.3,429.8999999999942
146,0026_001.3,57578.7,56591.4,987.2999999999956
147,0026_001.8,65653.1,63792.2,1860.9000000000087
148,0026_002.7,57632.9,55350.4,2282.5
149,0026_003.0,37510.2,36546.8,963.3999999999942
150,0026_003.2,30063.9,29291.7,772.2000000000007
151,0026_003.3,23651.8,22968.8,683.0
152,0026_003.5,13415.9,13334.6,81.29999999999927
153,0037_000.0,42993.5,45374.7,-2381.199999999997
154,0037_001.0,38728.7,43973.2,-5244.5
155,0037_001.5,37322.6,39820.3,-2497.7000000000044
156,0037_002.0,22036.5,26920.1,-4883.5999999999985
157,0037_003.0,18063.0,18036.5,26.5
158,0037_003.5,14188.2,15834.7,-1646.5
159,0037_004.1,12947.6,20805.8,-7858.199999999999
160,0037_004.5,11162.9,9078.3,2084.6000000000004
161,0037_005.7,11867.2,7654.3,4212.900000000001
162,0037_006.2,12954.9,10379.1,2575.7999999999993
163,0037_006.7,10507.4,7516.0,2991.3999999999996
164,0037_007.2,7947.5,5926.7,2020.8000000000002
165,0037_009.0,9737.1,8582.3,1154.800000000001
166,0037_009.6,12897.1,16448.0,-3550.8999999999996
167,0037_010.0,19392.1,17862.5,1529.5999999999985
168,0037_010.5,19761.2,19310.8,450.40000000000146
169,0037_011.5,18113.1,20570.3,-2457.2000000000007
170,0038_000.0,3213.9,3092.2,121.70000000000027
171,0038_000.5,5877.3,5885.8,-8.5
172,0038_003.2,5299.4,5310.1,-10.700000000000728
173,0039_000.0,28577.3,18548.3,10029.0
174,0039_000.5,27964.9,21678.0,6286.9000000000015
175,0039_001.5,26548.8,21061.3,5487.5
176,0039_002.4,30274.9,25195.7,5079.200000000001
177,0039_003.5,40897.3,38974.8,1922.5
178,0039_004.0,46532.1,52037.7,-5505.5999999999985
179,0039_004.3,36307.7,38267.5,-1959.800000000003
180,0039_005.1,31156.8,32211.0,-1054.2000000000007
181,0039_006.0,24452.0,24237.1,214.90000000000146
182,0039_006.1,25147.1,24950.1,197.0
183,0039_006.2,25345.9,25197.6,148.3000000000029
184,0039_006.4,16024.8,15986.6,38.19999999999891
185,0039_007.3,23853.3,26459.7,-2606.4000000000015
186,0039_007.7,10921.3,10845.7,75.59999999999854
187,0039_007.9,4201.4,4015.2,186.19999999999982
188,0039_008.7,10174.0,10217.0,-43.0
189,0048_000.0,43319.7,42393.3,926.3999999999942
190,0048_000.5,42068.6,38831.5,3237.0999999999985
191,0048_001.0,43773.8,44150.7,-376.8999999999942
192,0048_001.5,41275.9,40488.1,787.8000000000029
193,0048_002.0,38500.9,40691.5,-2190.5999999999985
194,0048_002.5,37431.9,38847.4,-1415.5
195,0048_003.3,38071.7,38126.0,-54.30000000000291
196,0048_003.5,80092.1,75897.8,4194.300000000003
197,0048_003.9,43523.7,50101.2,-6577.5
198,0048_004.1,35408.9,39565.9,-4157.0
199,0051_000.0,11585.8,9961.0,1624.7999999999993
200,0051_000.6,14142.0,12693.3,1448.7000000000007
201,0051_001.0,14512.8,15551.6,-1038.800000000001
202,0051_001.6,15244.7,12627.1,2617.6000000000004
203,0051_002.4,19100.2,15116.0,3984.2000000000007
204,0052_000.0,32502.5,34258.0,-1755.5
205,0052_000.5,51004.1,55726.8,-4722.700000000004
206,0052_000.6,55890.1,58906.7,-3016.5999999999985
207,0052_001.0,48234.7,50071.4,-1836.7000000000044
208,0052_001.5,43367.8,44539.1,-1171.2999999999956
209,0052_001.8,33836.4,33945.4,-109.0
210,0052_002.1,31910.2,32332.6,-422.3999999999978
211,0052_002.6,28509.8,29377.8,-868.0
212,0052_003.1,27074.8,27419.4,-344.6000000000022
213,0052_003.7,39483.2,39549.4,-66.20000000000437
214,0053_000.1,20464.2,29682.8,-9218.599999999999
215,0053_000.9,28017.7,39193.7,-11175.999999999996
216,0053_001.5,14718.1,19443.8,-4725.699999999999
217,0053_001.7,20834.1,24497.7,-3663.600000000002
218,0053_001.8,13096.2,15989.7,-2893.5
219,0060_000.0,7683.7,7617.5,66.19999999999982
220,0060_000.8,4807.2,3586.2,1221.0
221,0060_003.7,12071.5,2490.5,9581.0
222,0060_004.4,10442.8,9001.5,1441.2999999999993
223,0060_007.4,7683.8,7316.4,367.40000000000055
224,0065_000.1,664.5,619.3,45.200000000000045
225,0065_002.4,528.0,547.0,-19.0
226,0067_000.0,82950.1,107885.6,-24935.5
227,0067_001.0,82950.1,107889.4,-24939.29999999999
228,0067_004.0,16455.7,25719.0,-9263.3
229,0067_004.1,83908.3,110017.9,-26109.59999999999
230,0067_007.3,83713.3,108582.8,-24869.5
231,0067_010.1,71189.0,87162.0,-15973.0
232,0068_000.0,3513.7,5891.1,-2377.4000000000005
233,0068_009.1,3472.9,5973.4,-2500.4999999999995
234,0068_012.8,3474.9,5240.3,-1765.4
235,0068_017.2,4751.2,5398.7,-647.5
236,0068_023.7,19124.2,4479.9,14644.300000000001
237,0068_024.7,27383.9,9072.1,18311.800000000003
238,0068_025.0,33529.2,10465.1,23064.1
239,0068_025.4,36245.5,11139.6,25105.9
240,0068_026.5,37729.1,17013.2,20715.899999999998
241,0068_026.9,38760.5,16449.0,22311.5
242,0068_027.4,45893.6,18821.0,27072.6
243,0068_028.3,52534.3,23966.2,28568.100000000002
244,0068_029.3,58062.0,30980.9,27081.1
245,0068_029.7,58262.4,35718.2,22544.200000000004
246,0068_030.5,58820.1,32851.5,25968.6
247,0068_031.0,73372.1,43453.1,29919.000000000007
248,0068_031.5,83438.4,56142.1,27296.299999999996
249,0068_031.7,37451.7,20246.1,17205.6
250,0068_032.2,35238.3,19580.7,15657.600000000002
251,0068_032.4,38922.2,18757.3,20164.899999999998
252,0068_032.7,34792.5,16486.7,18305.8
253,0068_033.3,37232.4,22464.5,14767.900000000001
254,0068_033.6,39442.7,25156.4,14286.299999999996
255,0068_034.0,39330.8,20836.2,18494.600000000002
256,0068_034.5,41801.8,26904.3,14897.500000000004
257,0068_034.6,29123.7,23786.7,5337.0
258,0068_036.0,27671.4,24627.4,3044.0
259,0068_038.1,37967.1,35506.5,2460.5999999999985
260,0068_039.2,26965.2,27437.6,-472.3999999999978
261,0068_039.8,43647.7,44997.8,-1350.1000000000058
262,0068_040.1,35186.8,39243.3,-4056.5
263,0068_040.8,34265.7,39963.5,-5697.800000000003
264,0068_041.3,38808.6,39321.5,-512.9000000000015
265,0068_042.3,41352.1,38445.9,2906.199999999997
266,0068_043.3,43880.9,39972.1,3908.800000000003
267,0068_043.8,35959.3,33099.4,2859.9000000000015
268,0068_045.1,45104.2,39280.4,5823.799999999996
269,0068_045.8,49337.2,44396.0,4941.199999999997
270,0068_046.8,41739.7,33698.1,8041.5999999999985
271,0068_047.2,41018.5,34735.3,6283.199999999997
272,0068_047.8,52066.8,41493.1,10573.700000000004
273,0068_048.3,45992.7,35636.1,10356.599999999999
274,0068_049.3,50315.8,42336.7,7979.100000000006
275,0068_050.3,80803.6,71281.2,9522.400000000009
276,0068_050.7,51429.0,47893.0,3536.0
277,0068_051.3,43248.3,40251.2,2997.100000000006
278,0068_052.1,45985.8,43103.8,2882.0
279,0068_052.3,37614.2,36153.4,1460.7999999999956
280,0068_053.1,49055.7,46951.7,2104.0
281,0068_053.3,36213.3,31699.0,4514.300000000003
282,0068_054.3,21993.0,20326.4,1666.5999999999985
283,0068_054.8,24904.9,22975.1,1929.800000000003
284,0068_055.7,52375.6,49379.2,2996.4000000000015
285,0068_056.2,34192.1,33729.2,462.90000000000146
286,0068_056.3,28070.1,27094.5,975.5999999999985
287,0068_056.8,18339.7,17280.4,1059.2999999999993
288,0068_057.3,21311.6,19960.9,1350.699999999997
289,0068_058.1,18742.9,17112.6,1630.300000000003
290,0068_058.7,22840.6,23922.1,-1081.5
291,0068_059.1,42463.3,42743.3,-280.0
292,0068_059.5,16980.2,20054.4,-3074.2000000000007
293,0068_060.4,19882.1,21709.3,-1827.2000000000007
294,0068_060.8,11778.3,13143.3,-1365.0
295,0068_061.8,7654.9,9679.1,-2024.2000000000007
296,0068_062.6,13876.6,15244.0,-1367.3999999999996
297,0068_063.8,30592.0,37356.9,-6764.9000000000015
298,0068_064.4,24757.0,31784.5,-7027.5
299,0068_065.7,16208.0,24071.7,-7863.700000000001
300,0068_066.6,14865.5,20398.7,-5533.200000000001
301,0068_067.3,14130.5,19151.1,-5020.5999999999985
302,0068_068.2,15269.9,17631.9,-2362.000000000002
303,0068_068.7,15831.2,17816.5,-1985.2999999999993
304,0068_068.9,23103.6,23517.6,-414.0
305,0068_069.0,41222.6,41877.9,-655.3000000000029
306,0068_069.2,22546.0,22461.2,84.79999999999927
307,0068_069.6,10741.5,12575.4,-1833.8999999999996
308,0068_070.0,8520.9,10429.5,-1908.6000000000004
309,0068_070.2,11158.9,13047.5,-1888.6000000000004
310,0068_070.5,10884.0,13751.5,-2867.5
311,0071_000.0,34368.7,36113.5,-1744.800000000003
312,0071_000.4,34880.7,32190.8,2689.899999999998
313,0071_001.4,38027.7,34039.3,3988.399999999994
314,0071_002.4,35430.1,35371.7,58.400000000001455
315,0071_002.9,37686.3,37874.2,-187.89999999999418
316,0071_004.1,40999.8,40737.8,262.0
317,0071_004.7,57143.2,58722.0,-1578.800000000003
318,0071_005.0,69752.3,72061.6,-2309.300000000003
319,0071_005.1,54952.1,56524.6,-1572.5
320,0071_005.5,44004.3,44845.5,-841.1999999999971
321,0071_006.0,13851.1,17609.6,-3758.499999999998
322,0071_006.6,15615.7,19406.2,-3790.5
323,0071_007.2,27861.5,29014.1,-1152.5999999999985
324,0071_007.7,26538.9,26340.6,198.3000000000029
325,0071_008.2,23919.3,23200.4,718.8999999999978
326,0071_009.2,36546.4,35801.0,745.4000000000015
327,0071_009.7,33832.4,37931.9,-4099.5
328,0071_010.2,41211.5,46889.5,-5678.0
329,0071_010.7,39625.2,43230.5,-3605.300000000003
330,0071_011.5,40076.3,44324.3,-4248.0
331,0071_011.7,38717.2,44024.5,-5307.300000000003
332,0071_012.2,38258.1,43199.5,-4941.4000000000015
333,0071_012.6,46299.4,50923.5,-4624.0999999999985
334,0071_012.7,29750.9,30894.5,-1143.5999999999985
335,0071_013.3,21766.7,22908.8,-1142.0999999999985
336,0071_014.1,20348.2,21066.2,-718.0
337,0071_014.6,24669.2,24752.1,-82.89999999999782
338,0071_015.7,35779.0,35304.7,474.3000000000029
339,0071_016.5,47245.5,45554.4,1691.0999999999985
340,0071_017.4,48971.0,48388.1,582.9000000000015
341,0071_018.3,54522.8,54581.8,-59.0
342,0071_019.2,53859.7,54227.3,-367.6000000000058
343,0071_019.6,58121.7,58183.4,-61.700000000004366
344,0071_020.0,58607.5,57252.9,1354.5999999999985
345,0071_020.6,58366.3,56780.7,1585.6000000000058
346,0071_021.2,59587.5,57118.3,2469.199999999997
347,0071_021.7,62490.9,60413.9,2077.0
348,0071_021.9,67750.6,65511.9,2238.7000000000044
349,0071_022.2,58638.7,57602.8,1035.8999999999942
350,0071_022.3,48363.2,48301.0,62.19999999999709
351,0073_015.5,3293.0,3151.0,142.0
352,0073_018.5,3358.0,3043.2,314.8000000000002
353,0073_020.7,6518.3,2302.5,4215.8
354,0073_022.2,16064.8,6680.2,9384.599999999999
355,0073_023.2,21180.8,11666.9,9513.9
356,0073_023.8,22137.5,11890.4,10247.1
357,0073_024.3,21735.8,11501.1,10234.699999999999
358,0073_024.6,21612.3,11324.3,10288.0
359,0073_025.7,21025.4,10789.0,10236.400000000001
360,0073_026.5,21347.4,11522.3,9825.100000000002
361,0073_026.7,21686.7,11949.8,9736.900000000001
362,0073_027.7,22022.6,13437.7,8584.899999999998
363,0073_027.8,23581.0,15620.8,7960.200000000001
364,0073_028.5,25661.4,16140.3,9521.100000000002
365,0073_029.2,25781.2,14137.9,11643.300000000001
366,0073_029.7,33098.7,17436.5,15662.199999999997
367,0073_030.2,36248.7,23814.2,12434.499999999996
368,0073_030.7,40386.2,138409.0,-98022.8
369,0073_031.3,37742.4,77009.8,-39267.4
370,0073_031.8,38122.4,141758.3,-103635.9
371,0073_032.3,41760.9,139739.6,-97978.70000000001
372,0073_033.3,67476.0,175553.0,-108077.0
373,0073_033.9,73958.6,178497.7,-104539.1
374,0073_034.6,73621.5,184568.1,-110946.6
375,0073_035.4,48543.3,107295.0,-58751.7
376,0073_035.7,54893.6,36915.9,17977.699999999997
377,0073_035.8,44940.8,40623.3,4317.5
378,0074_000.0,29101.2,30534.6,-1433.3999999999978
379,0074_000.1,20793.5,21765.7,-972.2000000000007
380,0074_000.4,14495.6,15828.0,-1332.3999999999996
381,0074_001.0,14993.3,16889.0,-1895.7000000000007
382,0074_001.6,17171.8,18006.4,-834.6000000000022
383,0074_002.1,19059.2,20210.1,-1150.8999999999978
384,0074_002.3,11303.5,11242.1,61.399999999999636
385,0074_003.1,9209.4,9159.0,50.399999999999636
386,0074_003.9,9565.7,8623.2,942.5
387,0074_004.6,9442.4,8343.2,1099.199999999999
388,0075_000.0,22482.8,24155.1,-1672.2999999999993
389,0075_000.1,29399.6,28823.9,575.6999999999971
390,0075_000.6,27463.7,27102.5,361.2000000000007
391,0075_000.9,14674.3,12299.1,2375.199999999999
392,0077_000.0,8240.5,3842.3,4398.2
393,0077_000.5,7948.6,3580.3,4368.3
394,0077_001.0,6576.4,2856.9,3719.4999999999995
395,0077_002.0,6303.8,2850.4,3453.4
396,0077_002.4,6215.3,2754.3,3461.0
397,0077_002.9,5937.4,2931.2,3006.2
398,0077_003.9,6603.0,3647.6,2955.4
399,0077_004.2,7256.1,3586.6,3669.5000000000005
400,0077_004.4,14184.3,5393.1,8791.199999999999
401,0077_004.9,16207.5,10700.2,5507.299999999999
402,0077_005.2,16207.5,13225.0,2982.5
403,0077_005.4,19783.5,14403.8,5379.700000000001
404,0077_005.8,23841.0,14706.2,9134.8
405,0077_006.6,35068.7,28005.8,7062.899999999998
406,0077_007.1,64477.4,51242.5,13234.900000000001
407,0077_007.4,46397.0,37067.2,9329.800000000003
408,0077_007.9,35817.3,26994.5,8822.800000000003
409,0077_008.5,31868.1,21804.3,10063.8
410,0079_000.0,19322.9,13438.4,5884.500000000002
411,0079_000.7,17948.7,18436.0,-487.2999999999993
412,0079_001.9,16554.2,18346.1,-1791.8999999999978
413,0079_002.5,73050.8,67392.4,5658.400000000009
414,0079_002.9,37128.7,34531.2,2597.5
415,0079_003.0,39801.9,36898.6,2903.300000000003
416,0079_003.3,21405.0,20406.5,998.5
417,0079_003.4,17480.6,16801.1,679.5
418,0079_003.6,15065.5,14226.9,838.6000000000004
419,0079_003.8,22020.5,30653.8,-8633.3
420,0079_003.9,25065.3,32433.6,-7368.299999999999
421,0079_004.3,20041.0,23591.8,-3550.7999999999993
422,0079_004.9,16495.5,17116.9,-621.4000000000015
423,0079_005.0,17108.8,17659.9,-551.1000000000022
424,0079_005.1,19466.8,19538.8,-72.0
425,0080_101.5,27653.1,26411.5,1241.5999999999985
426,0080_104.3,30697.8,30029.8,668.0
427,0080_111.3,91151.4,110247.0,-19095.600000000006
428,0080_112.5,91151.4,86787.0,4364.399999999994
429,0080_113.3,129510.0,144911.4,-15401.399999999994
430,0080_114.3,176108.2,168367.2,7741.0
431,0080_115.3,209379.1,210060.2,-681.1000000000058
432,0080_117.7,137640.7,123032.6,14608.100000000006
433,0080_122.4,168638.0,168795.9,-157.89999999999418
434,0080_123.2,183920.3,184861.0,-940.7000000000116
435,0080_124.1,157328.9,159515.2,-2186.3000000000175
436,0080_125.1,106802.2,109676.4,-2874.199999999997
437,0080_126.8,84380.5,86702.8,-2322.300000000003
438,0080_127.0,52090.9,55386.5,-3295.5999999999985
439,0080_127.8,56386.8,59044.7,-2657.899999999994
440,0080_128.7,97219.5,98267.3,-1047.800000000003
441,0080_130.4,97219.5,98267.3,-1047.800000000003
442,0080_131.9,96951.5,97992.3,-1040.800000000003
443,0080_133.7,96969.0,97967.4,-998.3999999999942
444,0080_136.1,96485.0,97438.0,-953.0
445,0084_081.0,36863.0,30802.5,6060.5
446,0084_081.7,47421.1,41795.8,5625.299999999996
447,0084_084.6,41320.6,31203.7,10116.899999999998
448,0084_087.8,41003.0,40813.0,190.0
449,0085_003.0,34082.1,81544.0,-47461.9
450,0085_003.5,74857.9,177150.7,-102292.80000000002
451,0085_004.5,66385.3,170455.3,-104069.99999999999
452,0085_005.8,65072.6,164271.3,-99198.69999999998
453,0085_006.0,66666.4,166318.8,-99652.4
454,0085_006.6,71276.6,167820.2,-96543.6
455,0085_007.0,72520.7,170226.5,-97705.8
456,0085_007.9,68201.5,158093.5,-89892.0
457,0085_008.1,71150.5,164850.8,-93700.29999999999
458,0085_008.9,75308.4,170661.9,-95353.5
459,0085_010.0,81231.5,174306.2,-93074.70000000001
460,0085_010.3,76458.4,170091.9,-93633.5
461,0085_010.8,67179.2,165607.6,-98428.40000000001
462,0085_011.3,82815.5,164729.7,-81914.20000000001
463,0085_011.9,82815.5,164654.0,-81838.5
464,0085_012.5,66384.8,155002.5,-88617.7
465,0085_013.9,63438.7,154380.4,-90941.7
466,0085_015.5,67714.9,154965.6,-87250.70000000001
467,0085_017.7,67622.5,152240.1,-84617.6
468,0085_018.7,64140.9,151041.6,-86900.70000000001
469,0089_297.1,4698.5,4796.6,-98.10000000000036
470,0089_322.3,8145.7,7534.4,611.3000000000002
471,0089_324.2,12785.9,11841.1,944.7999999999993
472,0089_324.7,12840.7,11448.2,1392.5
473,0089_325.7,17872.5,15749.8,2122.7000000000007
474,0089_326.1,24059.7,21043.8,3015.9000000000015
475,0089_326.5,25860.1,24086.9,1773.199999999997
476,0089_326.8,30049.8,24006.0,6043.799999999999
477,0089_327.0,22801.4,15532.7,7268.700000000001
478,0089_327.7,26433.6,25356.2,1077.3999999999978
479,0089_327.9,43762.3,30790.1,12972.200000000004
480,0089_328.1,30667.6,25994.6,4673.0
481,0089_328.5,32493.1,26217.8,6275.299999999999
482,0089_328.8,32177.6,25817.4,6360.199999999997
483,0089_329.8,36523.3,32144.5,4378.800000000003
484,0089_331.1,37663.3,34192.9,3470.4000000000015
485,0089_331.6,47706.6,47349.4,357.1999999999971
486,0089_331.7,37294.7,39576.8,-2282.100000000006
487,0089_333.1,22173.7,22932.8,-759.0999999999985
488,0089_333.2,17523.6,18313.4,-789.8000000000029
489,0089_333.5,26930.7,27078.9,-148.20000000000073
490,0089_334.1,14776.4,15690.4,-914.0
491,0089_334.3,20835.0,20103.7,731.2999999999993
492,0089_334.6,30827.5,32304.7,-1477.2000000000007
493,0089_334.9,37563.0,29581.2,7981.799999999999
494,0089_335.0,35214.1,30443.1,4771.0
495,0089_335.3,41060.7,36414.7,4646.0
496,0089_335.6,43192.4,41259.0,1933.4000000000015
497,0089_336.0,51255.1,43961.4,7293.699999999997
498,0089_336.5,49219.1,43641.6,5577.5
499,0089_336.7,49254.2,43085.4,6168.799999999996
500,0089_337.2,55141.1,49532.3,5608.799999999996
501,0089_337.5,52109.6,47578.8,4530.799999999996
502,0089_337.9,50146.5,49411.2,735.3000000000029
503,0089_338.0,48005.8,45435.7,2570.100000000006
504,0089_338.5,54163.2,51985.7,2177.5
505,0089_339.1,54909.3,53463.9,1445.4000000000015
506,0089_339.6,45987.9,46805.5,-817.5999999999985
507,0089_340.2,48052.1,49003.8,-951.7000000000044
508,0089_340.7,47208.7,45594.2,1614.5
509,0089_341.3,43784.1,42723.5,1060.5999999999985
510,0089_341.8,33878.3,32434.0,1444.300000000003
511,0089_342.4,39689.0,36476.2,3212.800000000003
512,0089_343.3,41922.8,38867.4,3055.4000000000015
513,0089_344.0,34876.4,32263.9,2612.5
514,0089_344.3,35870.0,33001.5,2868.5
515,0089_344.6,24038.5,22274.0,1764.5
516,0089_344.7,32852.4,27682.7,5169.700000000001
517,0089_345.0,31157.9,26196.2,4961.700000000001
518,0089_345.4,34088.6,29664.8,4423.799999999999
519,0089_345.9,34362.6,29972.8,4389.799999999999
520,0089_346.5,31787.3,25557.3,6230.0
