,SEGID,DYVolScenario,DYVolBase,DYVolAdj
0,0006_141.0,1832.0,1871.0,-0.02084446819882416
1,0006_146.9,1840.8,1882.8,-0.022307202039515615
2,0006_149.9,2366.6,2177.3,0.08694254351720007
3,0006_150.6,2569.7,2355.5,0.0909361069836552
4,0006_152.6,3291.2,3032.5,0.08530915086562237
5,0006_152.9,4897.7,4644.4,0.054538799414348506
6,0006_155.8,4917.8,4663.2,0.054597701149425366
7,0006_155.9,4148.6,3876.4,0.0702197915591787
8,0006_157.3,6104.4,5865.8,0.04067646356848161
9,0006_157.6,6845.9,6429.0,0.0648467879919116
10,0006_158.5,9569.0,9757.6,-0.0193285234073953
11,0006_158.9,10567.2,8909.2,0.18609976204373005
12,0006_159.3,12369.5,10741.8,0.1515295388110001
13,0006_159.6,15308.1,13904.7,0.10092990140024592
14,0006_159.8,16557.9,15585.5,0.06239132527028337
15,0006_160.3,21323.0,20406.6,0.044907039879254824
16,0006_173.4,65830.4,67146.1,-0.019594585538102907
17,0006_173.7,54233.7,55141.0,-0.016454181099363502
18,0006_174.0,42053.5,42625.1,-0.013409939214218819
19,0006_174.4,42053.5,42625.1,-0.013409939214218819
20,0006_174.9,29183.5,29449.1,-0.009018951343164938
21,0006_175.6,24761.8,24805.3,-0.001753657484489202
22,0006_176.1,17841.9,17915.0,-0.004080379570192495
23,0006_177.0,20984.4,20962.5,0.0010447227191413932
24,0006_177.2,21237.0,21183.8,0.0025113530150398288
25,0006_177.5,15659.4,15672.9,-0.0008613594165725552
26,0006_177.9,15327.0,15392.8,-0.0042747258458499604
27,0006_178.8,14685.0,14767.0,-0.005552922055935532
28,0006_181.6,13946.0,14015.0,-0.0049232964680699254
29,0006_184.1,13549.0,13641.0,-0.006744373579649586
30,0006_187.5,9582.0,9604.0,-0.0022907122032486465
31,0006_194.8,9446.5,9465.5,-0.0020072896307643546
32,0006_203.6,9267.0,9294.0,-0.002905100064557779
33,0006_211.2,9267.0,9294.0,-0.002905100064557779
34,0006_216.2,8247.0,8270.0,-0.002781136638452237
35,0013_000.0,16248.5,16244.7,0.00023392244855240614
36,0013_000.6,15978.0,15883.8,0.00593057077021876
37,0013_001.3,15244.9,15119.5,0.008293925063659488
38,0013_001.6,16414.0,16496.9,-0.005025186550200429
39,0013_001.8,13583.5,13595.8,-0.0009046911546212266
40,0013_002.5,10695.0,10601.6,0.00880999094476302
41,0013_002.9,6359.6,6300.8,0.009332148298628775
42,0013_003.3,10432.8,10445.3,-0.001196710482226456
43,0013_004.9,10370.3,10408.2,-0.003641359697161993
