SEGID,PERIOD,SEASONGROUP,DOWGROUP,HRPCTOF,VCGroupCode,numRecords,CAP1HLSum,PrdPCEFlowSum,PkHrPCEFlowSum,Pk15PCEFlowSum,PrdVCMax,PkHrVCMax,Pk15VCMax
0013_005.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1994,1007,1085,1233,0.61,0.66,0.75
0015_241.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,2512,2924,3323,0.33,0.39,0.44
0015_241.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,1935,2199,2498,0.27,0.3,0.34
0015_241.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,3294,3451,3921,0.49,0.52,0.59
0015_242.4,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,2701,3144,3573,0.37,0.43,0.49
0015_242.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,2046,2325,2642,0.28,0.31,0.36
0015_242.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,3508,3675,4176,0.54,0.56,0.64
0015_244.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,4273,3962,4612,5241,0.59,0.68,0.78
0015_244.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,4273,3115,3539,4022,0.39,0.44,0.5
0015_244.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,4273,5159,5405,6142,0.65,0.68,0.78
0015_246.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,3962,4612,5241,0.59,0.68,0.78
0015_246.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,3115,3539,4022,0.41,0.47,0.53
0015_246.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,5159,5405,6142,0.78,0.82,0.93
0015_248.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,4912,5455,5929,0.5,0.55,0.6
0015_248.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,3865,4338,4715,0.33,0.37,0.41
0015_248.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,6433,6774,7362,0.63,0.67,0.73
0015_250.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,6014,6678,7258,0.63,0.7,0.76
0015_250.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,4873,5470,5946,0.43,0.48,0.52
0015_250.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,7866,8283,9003,0.76,0.8,0.87
0015_251.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,5449,6343,7208,0.56,0.65,0.74
0015_251.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,4468,5078,5771,0.39,0.44,0.5
0015_251.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,7236,7581,8615,0.72,0.76,0.86
0015_252.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,5482,6381,7252,0.56,0.66,0.75
0015_252.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,4496,5109,5806,0.39,0.44,0.5
0015_252.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,7280,7627,8667,0.73,0.76,0.86
0015_253.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,7259,8059,8581,0.8,0.89,0.94
0015_253.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,5870,6590,7163,0.51,0.57,0.62
0015_253.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,9349,9845,10312,0.95,1.0,1.02
0015_255.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3806,7259,8059,8581,0.82,0.91,0.96
0015_255.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3806,5870,6590,7163,0.52,0.58,0.63
0015_255.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3806,9349,9845,10312,0.97,1.02,1.04
0015_257.3,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6406,8318,9235,9673,0.95,1.06,1.08
0015_257.3,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6406,6847,7687,8355,0.61,0.69,0.75
0015_257.3,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6406,10633,11196,11772,1.09,1.15,1.18
0015_257.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,4817,10789,11979,12771,0.8,0.89,0.93
0015_257.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,4817,9330,10473,11384,0.54,0.61,0.66
0015_257.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,4817,13985,14726,15649,1.0,1.05,1.07
0015_258.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6926,10613,11782,12346,0.92,1.02,1.04
0015_258.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6926,8949,10046,10919,0.62,0.7,0.76
0015_258.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6926,13362,14071,14819,1.0,1.05,1.07
0015_260.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,7101,11487,12754,13390,0.94,1.05,1.07
0015_260.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,7101,10136,11378,12367,0.71,0.8,0.86
0015_260.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,7101,14281,15038,15718,0.94,0.99,1.02
0015_261.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,7276,11664,13578,14791,0.88,1.02,1.07
0015_261.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,7276,10019,11386,12938,0.65,0.74,0.84
0015_261.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,7276,14747,15449,16673,0.98,1.02,1.08
0015_263.4,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6926,12379,13744,14442,0.99,1.1,1.12
0015_263.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6926,10588,11885,12921,0.74,0.83,0.9
0015_263.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6926,15734,16566,17008,1.11,1.17,1.19
0015_264.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6926,12379,13744,14442,0.99,1.1,1.12
0015_264.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6926,10588,11885,12921,0.74,0.83,0.9
0015_264.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6926,15734,16566,17008,1.11,1.17,1.19
0015_265.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6874,13510,15000,15784,1.04,1.15,1.18
0015_265.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6874,11816,13264,14206,0.81,0.91,0.96
0015_265.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6874,17368,18289,18765,1.08,1.14,1.16
0015_266.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6874,13510,15000,15784,1.04,1.15,1.18
0015_266.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6874,11816,13264,14206,0.81,0.91,0.96
0015_266.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6874,17368,18289,18765,1.08,1.14,1.16
0015_267.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6874,13510,15000,15784,1.04,1.15,1.18
0015_267.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6874,11816,13264,14206,0.81,0.91,0.96
0015_267.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6874,17368,18289,18765,1.08,1.14,1.16
0015_267.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6874,13510,15000,15784,1.04,1.15,1.18
0015_267.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6874,11816,13264,14206,0.81,0.91,0.96
0015_267.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6874,17368,18289,18765,1.08,1.14,1.16
