,SEGID,DYVolScenario,DYVolBase,DYVolAdj
201,0051_001.0,12704.1,14607.5,-0.13030292657881223
202,0051_001.6,13247.9,11804.3,0.12229441813576412
203,0051_002.4,16829.5,13985.1,0.20338789139870286
204,0052_000.0,31065.9,34855.2,-0.10871548578117457
205,0052_000.5,49914.7,50130.7,-0.004308736961582424
206,0052_000.6,55141.6,55629.3,-0.008766962733667408
207,0052_001.0,47434.3,47289.1,0.0030704750143268613
208,0052_001.5,42533.9,41507.3,0.024732998773709648
209,0052_001.8,33007.2,33545.1,-0.016035128826564878
210,0052_002.1,31102.1,31854.8,-0.023629092004972586
211,0052_002.6,27965.1,28869.5,-0.03132717920296512
212,0052_003.1,26267.5,26721.4,-0.016986385443876498
213,0052_003.7,38222.8,38301.4,-0.0020521443080409214
214,0053_000.1,19354.7,27413.9,-0.29398224988053506
215,0053_000.9,26423.2,36808.1,-0.2821362689190694
216,0053_001.5,13839.6,18359.8,-0.24620093900805015
217,0053_001.7,19691.1,23015.0,-0.14442320225939612
218,0053_001.8,12427.6,15198.1,-0.1822925234075312
219,0060_000.0,6860.1,6910.9,-0.007350706854389338
220,0060_000.8,3756.1,2875.8,0.3061061269907503
221,0060_003.7,10487.3,2080.9,4.039790475275121
222,0060_004.4,9336.6,7987.8,0.16885750769924135
223,0060_007.4,6926.8,6561.1,0.05573760497477554
224,0065_000.1,535.1,537.8,-0.005020453700260194
225,0065_002.4,460.0,464.0,-0.008620689655172414
226,0067_000.0,79445.4,93637.5,-0.15156427713255913
227,0067_001.0,79445.4,93637.5,-0.15156427713255913
228,0067_004.0,16323.3,22739.2,-0.2821515268786941
229,0067_004.1,80203.6,94890.1,-0.1547737856741641
230,0067_007.3,79679.3,93701.1,-0.14964392093582682
231,0067_010.1,68147.2,75338.7,-0.09545558922572331
232,0068_000.0,2837.8,2658.6,0.06740389678778315
233,0068_009.1,2832.2,2710.2,0.04501512803483138
234,0068_012.8,2836.0,2710.6,0.04626282003984361
235,0068_017.2,3338.5,3034.9,0.10003624501631023
236,0068_023.7,14820.4,8726.8,0.698262822569556
237,0068_024.7,23043.7,15865.5,0.4524408307333523
238,0068_025.0,28619.0,19692.2,0.4533165415748367
239,0068_025.4,31245.0,21253.6,0.4701038882824558
240,0068_026.5,34303.8,29651.4,0.15690321536251245
241,0068_026.9,35428.7,31408.5,0.12799719821067537
242,0068_027.4,40624.3,34894.7,0.16419685510980195
243,0068_028.3,48252.0,43145.6,0.118352740488022
244,0068_029.3,54196.5,52014.2,0.04195585051774329
245,0068_029.7,53997.5,52972.4,0.019351586864102786
246,0068_030.5,51747.8,43366.1,0.19327769847876577
247,0068_031.0,62617.0,53431.6,0.17190950673384292
248,0068_031.5,71734.1,57346.1,0.2508976198904548
249,0068_031.7,34321.2,23426.1,0.46508381676847615
250,0068_032.2,31768.5,20406.6,0.5567757490223753
251,0068_032.4,34565.7,21037.2,0.6430751240659401
252,0068_032.7,31250.9,20683.1,0.5109388824692626
253,0068_033.3,33730.8,24192.1,0.3942898714869732
254,0068_033.6,35913.3,27822.7,0.2907913322574733
255,0068_034.0,35349.2,24315.6,0.45376630640411914
256,0068_034.5,37412.2,28689.9,0.3040198815611067
257,0068_034.6,26475.2,30384.8,-0.12866959795687313
258,0068_036.0,25446.2,32759.5,-0.22324211297486224
259,0068_038.1,35445.4,30537.6,0.1607133500995495
260,0068_039.2,25205.0,22973.2,0.09714798112583355
261,0068_039.8,41355.0,36556.2,0.13127184991875532
262,0068_040.1,31960.8,32744.8,-0.023942732891940096
263,0068_040.8,31066.0,32751.9,-0.05147487626672045
264,0068_041.3,35109.8,33276.2,0.05510244559174443
265,0068_042.3,37941.9,33425.6,0.1351150016753627
266,0068_043.3,39912.4,35122.5,0.13637696633212332
267,0068_043.8,32802.0,29315.7,0.11892262507802984
268,0068_045.1,41547.3,36306.6,0.14434565616168973
269,0068_045.8,46171.9,41724.5,0.10658965356085756
270,0068_046.8,39225.8,31234.0,0.2558686047256196
271,0068_047.2,38754.8,32650.5,0.1869588520849605
272,0068_047.8,48873.9,39305.5,0.24343666916843704
273,0068_048.3,44296.7,34383.9,0.2882977207355767
274,0068_049.3,57069.6,48718.8,0.17140816276262952
275,0068_050.3,80079.3,70835.4,0.13049831016695057
276,0068_050.7,50851.8,47531.5,0.06985472791727597
277,0068_051.3,41397.7,37850.1,0.09372762555448991
278,0068_052.1,43984.0,40601.9,0.08329905743327279
279,0068_052.3,35252.6,33478.4,0.05299536417510983
280,0068_053.1,46095.5,43851.3,0.05117750214930907
281,0068_053.3,34009.0,29210.3,0.16428109262828525
282,0068_054.3,20299.3,18863.5,0.07611524902589653
283,0068_054.8,23379.3,21573.4,0.08370956826462207
284,0068_055.7,49818.8,47121.0,0.05725260499564956
