,SEGID,DYVolScenario,DYVolBase,DYVolAdj
0,0006_141.0,1917.0,1871.0,0.024585783003741316
1,0006_146.9,1926.8,1882.8,0.023369449755683027
2,0006_149.9,2038.8,2177.3,-0.06361089422679475
3,0006_150.6,2251.2,2355.5,-0.04427934621099562
4,0006_152.6,2953.2,3032.5,-0.026150041220115477
5,0006_152.9,4533.1,4644.4,-0.023964344156403257
6,0006_155.8,4550.4,4663.2,-0.024189397838394276
7,0006_155.9,3830.1,3876.4,-0.01194407181921375
8,0006_157.3,5771.2,5865.8,-0.016127382454226253
9,0006_157.6,6318.7,6429.0,-0.01715663400217766
10,0006_158.5,9775.9,9757.6,0.0018754611789783627
11,0006_158.9,8956.3,8909.2,0.005286669959143194
12,0006_159.3,10756.7,10741.8,0.00138710458209997
13,0006_159.6,13920.5,13904.7,0.0011363064287614455
14,0006_159.8,15701.7,15585.5,0.007455647877835214
15,0006_160.3,20657.3,20406.6,0.012285241049464426
16,0006_173.4,62493.0,67146.1,-0.06929814240886671
17,0006_173.7,53977.7,55141.0,-0.021096824504452275
18,0006_174.0,43680.7,42625.1,0.02476475128504094
19,0006_174.4,43680.7,42625.1,0.02476475128504094
20,0006_174.9,30423.5,29449.1,0.03308759860233425
21,0006_175.6,25592.7,24805.3,0.03174321616751265
22,0006_176.1,18250.6,17915.0,0.018732905386547503
23,0006_177.0,20915.7,20962.5,-0.002232558139534849
24,0006_177.2,21166.1,21183.8,-0.0008355441422219209
25,0006_177.5,15849.5,15672.9,0.011267857256793598
26,0006_177.9,15462.7,15392.8,0.0045410841432358936
27,0006_178.8,14830.0,14767.0,0.004266269384438274
28,0006_181.6,14069.0,14015.0,0.003853014627185159
29,0006_184.1,13713.0,13641.0,0.0052782054101605455
30,0006_187.5,9614.0,9604.0,0.0010412328196584756
31,0006_194.8,9485.0,9465.5,0.0020601130421002587
32,0006_203.6,9308.0,9294.0,0.001506348181622552
33,0006_211.2,9308.0,9294.0,0.001506348181622552
34,0006_216.2,8277.0,8270.0,0.0008464328899637243
35,0013_000.0,16191.7,16244.7,-0.0032626025719157633
36,0013_000.6,15844.2,15883.8,-0.0024931061836587307
37,0013_001.3,15068.0,15119.5,-0.00340619729488409
38,0013_001.6,16522.7,16496.9,0.001563930192945297
39,0013_001.8,13621.4,13595.8,0.0018829344356345611
40,0013_002.5,10634.0,10601.6,0.0030561424690612395
41,0013_002.9,6345.5,6300.8,0.007094337227018762
42,0013_003.3,10499.7,10445.3,0.0052080840186496755
43,0013_004.9,10440.2,10408.2,0.003074498952748794
44,0013_005.6,10176.8,10168.0,0.0008654602675058293
45,0015_241.6,36913.0,36823.0,0.0024441245960405184
46,0015_242.4,39960.9,40375.9,-0.010278408654667759
47,0015_244.8,57420.1,56443.9,0.017295048712083982
48,0015_246.9,57420.1,56443.9,0.017295048712083982
49,0015_248.8,67460.2,65510.7,0.02975849746682603
50,0015_250.9,82930.8,79463.4,0.0436351829899049
51,0015_251.6,81985.3,89700.9,-0.08601474455663201
52,0015_252.5,93389.0,92457.8,0.010071621864245062
53,0015_253.6,107528.4,104159.0,0.03234862085849513
54,0015_255.9,114352.1,104159.0,0.09786096256684497
55,0015_257.3,121725.0,113779.0,0.06983714042134313
56,0015_257.6,179485.8,174275.9,0.029894552258803393
57,0015_258.8,189754.4,183259.9,0.03543874028087978
58,0015_260.0,207496.5,196742.7,0.054659207177699544
59,0015_261.8,220401.8,210824.9,0.045425848654499515
60,0015_263.4,176689.6,175655.4,0.005887664142406164
61,0015_264.2,176689.6,175655.4,0.005887664142406164
62,0015_265.6,191690.9,194544.0,-0.01466557693889303
63,0015_266.5,217897.3,194544.0,0.12004122460728672
64,0015_267.0,217897.3,194544.0,0.12004122460728672
65,0015_267.9,217897.3,194544.0,0.12004122460728672
66,0015_269.0,237679.5,229574.3,0.0353053455896414
67,0015_269.6,237679.5,229574.3,0.0353053455896414
68,0015_270.6,262126.1,259066.8,0.011808923412803252
69,0015_271.6,270433.6,268493.3,0.007226623532132789
70,0015_272.7,270173.1,270291.5,-0.0004380455915188723
71,0015_274.7,251243.5,259819.4,-0.033007158049014024
72,0015_275.3,265539.7,270285.6,-0.017558834062931822
73,0015_276.4,257618.3,262868.1,-0.019971232720896865
74,0015_278.5,250793.2,247734.6,0.012346277023879611
75,0015_279.6,250643.0,249387.7,0.005033528117064267
76,0015_282.2,232054.0,230460.5,0.0069144170042154725
77,0015_283.3,246219.9,245702.1,0.002107430095225024
78,0015_283.9,290805.2,280271.0,0.037585765205818696
79,0015_285.1,293172.5,276862.7,0.058909343873335004
80,0015_285.5,286786.2,277276.9,0.03429531994911941
81,0015_285.8,283765.7,277280.6,0.023388221173785816
82,0015_286.8,285472.9,277276.7,0.029559642047095956
83,0015_288.2,291648.0,277199.7,0.05212235078176487
84,0015_289.8,301992.7,296952.1,0.016974454802643372
85,0015_291.4,306152.2,303920.1,0.007344364522122871
86,0015_292.6,300782.4,299816.0,0.0032233102969822266
87,0015_293.0,306376.0,305735.7,0.0020942925539934928
88,0015_293.6,306376.0,305735.7,0.0020942925539934928
89,0015_295.6,354825.4,355365.8,-0.0015206865714144837
90,0015_297.9,354736.2,353219.5,0.004293930544604733
91,0015_299.0,284779.8,284339.1,0.001549909949071414
92,0015_300.3,286546.4,286294.8,0.0008788144248517086
93,0015_301.7,287938.6,288324.1,-0.0013370370357524745
94,0015_302.5,287938.6,288324.1,-0.0013370370357524745
95,0015_303.4,279031.8,278592.9,0.0015754170332408508
96,0015_304.7,247297.7,248103.8,-0.003249043343955138
97,0015_305.2,336979.8,339751.3,-0.008157437513852044
98,0015_305.9,310511.2,312905.7,-0.007652465263496318
99,0015_306.3,249474.5,251389.4,-0.007617266280917152
100,0015_307.2,220580.8,222571.4,-0.008943646847708223
101,0015_307.5,223725.3,223042.1,0.0030630988499479807
102,0015_307.6,292942.6,294427.5,-0.005043346834110344
103,0015_307.8,205694.4,205310.2,0.001871314722794983
104,0015_308.4,205012.4,204605.2,0.0019901742477707435
105,0015_309.3,219095.0,218383.7,0.0032571112221287044
106,0015_310.2,224183.3,223549.3,0.0028360634544594863
107,0015_311.4,224240.5,223638.3,0.0026927409124466234
108,0015_311.8,224240.3,223638.0,0.002693191675833214
109,0015_313.7,227695.4,227405.3,0.0012756958610903345
110,0015_315.3,215797.5,215481.0,0.0014688069945842093
