,SEGID,DYVolScenario,DYVolBase,DYVolAdj
0,0006_141.0,2121.0,2115.0,6.0
1,0006_146.9,2125.0,2122.0,3.0
2,0006_149.9,3019.0,2756.2,262.8000000000002
3,0006_150.6,3259.4,2997.9,261.5
4,0006_152.6,4095.9,3780.5,315.4000000000001
5,0006_152.9,5858.6,5475.0,383.60000000000036
6,0006_155.8,5876.8,5493.3,383.5
7,0006_155.9,5285.4,4989.2,296.1999999999998
8,0006_157.3,8354.4,8127.7,226.69999999999982
9,0006_157.6,9080.3,8829.7,250.59999999999854
10,0006_158.5,15250.8,15179.3,71.5
11,0006_158.9,13997.0,13897.6,99.39999999999964
12,0006_159.3,16195.5,16080.1,115.39999999999964
13,0006_159.6,20575.8,20820.6,-244.79999999999927
14,0006_159.8,20778.5,21257.1,-478.59999999999854
15,0006_160.3,27433.2,27005.3,427.90000000000146
16,0006_173.4,75563.5,77285.0,-1721.5
17,0006_173.7,60706.7,65398.0,-4691.300000000003
18,0006_174.0,47491.2,56142.7,-8651.5
19,0006_174.4,47491.2,54148.8,-6657.600000000006
20,0006_174.9,34153.4,42206.6,-8053.199999999997
21,0006_175.6,29134.1,31445.7,-2311.600000000002
22,0006_176.1,20779.9,20836.9,-57.0
23,0006_177.0,24170.4,23446.8,723.6000000000022
24,0006_177.2,24369.4,24311.4,58.0
25,0006_177.5,18661.7,19043.6,-381.8999999999978
26,0006_177.9,16959.2,16906.9,52.29999999999927
27,0006_178.8,15848.0,15818.0,30.0
28,0006_181.6,15102.0,15079.0,23.0
29,0006_184.1,14694.0,14660.0,34.0
30,0006_187.5,10048.0,9969.0,79.0
31,0006_194.8,9901.7,9834.1,67.60000000000036
32,0006_203.6,9715.0,9659.0,56.0
33,0006_211.2,9715.0,9659.0,56.0
34,0006_216.2,8809.0,8737.0,72.0
35,0013_000.0,17562.7,15672.8,1889.9000000000015
36,0013_000.6,17706.9,17330.1,376.8000000000029
37,0013_001.3,16977.2,16505.8,471.40000000000146
38,0013_001.6,17901.9,17709.0,192.90000000000146
39,0013_001.8,14765.0,14499.8,265.2000000000007
40,0013_002.5,11844.7,11586.1,258.60000000000036
41,0013_002.9,6959.6,6843.3,116.30000000000018
42,0013_003.3,11783.1,11699.1,84.0
43,0013_004.9,12204.8,12229.6,-24.80000000000109
44,0013_005.6,11998.0,11930.2,67.79999999999927
45,0015_241.6,43299.0,43306.0,-7.0
46,0015_242.4,48499.2,47668.8,830.3999999999942
47,0015_244.8,69096.0,69123.8,-27.80000000000291
48,0015_246.9,69096.0,69123.8,-27.80000000000291
49,0015_248.8,81796.7,84964.2,-3167.5
50,0015_250.9,94564.9,102434.9,-7870.0
51,0015_251.6,113014.3,114451.6,-1437.300000000003
52,0015_252.5,118926.6,119208.1,-281.5
53,0015_253.6,131266.4,131736.0,-469.6000000000058
54,0015_255.9,131266.4,150288.8,-19022.399999999994
55,0015_257.3,142463.2,157480.2,-15017.0
56,0015_257.6,208697.5,218490.8,-9793.299999999988
57,0015_258.8,215075.7,229125.3,-14049.599999999977
58,0015_260.0,225934.6,236957.9,-11023.299999999988
59,0015_261.8,241777.2,250372.0,-8594.799999999988
60,0015_263.4,197590.1,202820.2,-5230.100000000006
61,0015_264.2,197590.1,202820.2,-5230.100000000006
62,0015_265.6,213272.0,215567.4,-2295.399999999994
63,0015_266.5,213272.0,228645.1,-15373.100000000006
64,0015_267.0,213272.0,228645.1,-15373.100000000006
65,0015_267.9,213272.0,228645.1,-15373.100000000006
66,0015_269.0,247889.4,252925.7,-5036.3000000000175
67,0015_269.6,247889.4,252925.7,-5036.3000000000175
