SEGID,PERIOD,SEASONGROUP,DOWGROUP,HRPCTOF,VCGroupCode,numRecords,CAP1HLSum,PrdPCEFlowSum,PkHrPCEFlowSum,Pk15PCEFlowSum,PrdVCMax,PkHrVCMax,Pk15VCMax
1086_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1630,917,1108,1204,0.29,0.35,0.38
1086_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1630,964,1131,1230,0.31,0.37,0.4
1086_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1630,1301,1411,1534,0.44,0.47,0.51
1086_000.7,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1698,591,714,777,0.38,0.45,0.49
1086_000.7,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1698,623,731,794,0.38,0.45,0.49
1086_000.7,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1698,875,949,1032,0.57,0.62,0.67
1086_001.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1698,488,591,642,0.32,0.39,0.42
1086_001.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1698,499,586,638,0.3,0.35,0.38
1086_001.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1698,768,833,906,0.47,0.51,0.56
1086_001.7,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1698,319,386,419,0.21,0.26,0.28
1086_001.7,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1698,327,385,419,0.2,0.23,0.25
1086_001.7,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1698,478,518,564,0.31,0.33,0.36
1086_001.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1780,331,397,432,0.21,0.26,0.28
1086_001.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1780,339,391,425,0.2,0.23,0.25
1086_001.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1780,499,555,603,0.31,0.34,0.37
1086_002.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1788,358,429,466,0.23,0.28,0.3
1086_002.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1788,352,406,441,0.21,0.24,0.26
1086_002.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1788,512,569,618,0.32,0.36,0.39
1086_003.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1878,461,556,632,0.32,0.39,0.44
1086_003.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1878,442,510,580,0.26,0.29,0.33
1086_003.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1878,666,763,867,0.37,0.43,0.48
1086_003.4,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1878,208,251,285,0.15,0.18,0.21
1086_003.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1878,191,221,251,0.12,0.13,0.15
1086_003.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1878,294,337,382,0.16,0.18,0.21
1088_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1698,461,558,606,0.29,0.36,0.39
1088_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1698,501,588,639,0.32,0.37,0.4
1088_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1698,690,748,813,0.41,0.45,0.48
1088_000.4,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,268,322,349,0.27,0.32,0.35
1088_000.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,334,385,419,0.33,0.38,0.41
1088_000.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,454,505,549,0.45,0.5,0.55
1088_000.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,278,334,362,0.3,0.36,0.4
1088_000.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,327,378,411,0.32,0.37,0.4
1088_000.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,448,498,542,0.47,0.52,0.56
1090_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1074,67,80,92,0.07,0.08,0.09
1090_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1074,68,78,90,0.06,0.07,0.08
1090_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1074,102,116,132,0.1,0.11,0.13
1090_000.7,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,354,425,463,0.41,0.49,0.53
1090_000.7,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,373,430,468,0.39,0.45,0.49
1090_000.7,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,550,612,665,0.54,0.6,0.65
1090_001.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,231,278,301,0.27,0.32,0.35
1090_001.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,242,279,303,0.24,0.27,0.3
1090_001.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,360,401,436,0.39,0.44,0.47
1090_001.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,231,277,301,0.25,0.3,0.32
1090_001.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,243,281,305,0.24,0.27,0.3
1090_001.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,352,391,426,0.35,0.39,0.43
1092_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,33,40,44,0.04,0.05,0.05
1092_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,42,48,52,0.04,0.05,0.05
1092_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,53,59,65,0.06,0.06,0.07
1092_000.7,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,978,111,134,145,0.12,0.15,0.16
1092_000.7,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,978,115,135,147,0.12,0.14,0.15
1092_000.7,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,978,180,194,212,0.19,0.2,0.22
1092_001.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1006,64,77,84,0.07,0.09,0.09
1092_001.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1006,69,80,86,0.07,0.08,0.09
1092_001.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1006,104,116,126,0.11,0.12,0.13
1094_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,978,32,39,43,0.04,0.05,0.05
1094_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,978,52,61,67,0.06,0.07,0.08
1094_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,978,74,81,88,0.09,0.09,0.1
1094_000.4,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,978,272,328,357,0.33,0.4,0.44
1094_000.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,978,259,304,330,0.27,0.32,0.35
1094_000.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,978,400,435,472,0.47,0.51,0.55
1094_000.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,270,323,351,0.32,0.39,0.42
1094_000.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,275,317,345,0.28,0.33,0.35
1094_000.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,416,462,504,0.49,0.54,0.59
1094_000.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,211,254,276,0.26,0.31,0.34
1094_000.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,219,253,275,0.22,0.25,0.28
1094_000.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,330,367,399,0.36,0.4,0.44
1094_001.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1540,57,68,78,0.04,0.05,0.05
1094_001.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1540,65,75,86,0.04,0.05,0.06
1094_001.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1540,91,105,119,0.06,0.07,0.08
1096_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,115,139,151,0.13,0.16,0.17
1096_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,127,147,160,0.13,0.15,0.16
1096_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,189,209,228,0.2,0.22,0.24
1096_000.4,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,69,82,90,0.07,0.09,0.09
1096_000.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,79,91,99,0.08,0.09,0.1
1096_000.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,111,124,134,0.11,0.12,0.14
1098_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1064,379,458,521,0.4,0.48,0.55
1098_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1064,357,412,468,0.35,0.4,0.45
1098_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1064,530,606,689,0.54,0.62,0.7
1098_000.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1082,256,309,352,0.26,0.31,0.36
1098_000.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1082,249,287,326,0.23,0.27,0.31
1098_000.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1082,372,426,485,0.35,0.4,0.46
1100_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1042,322,387,420,0.35,0.42,0.45
1100_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1042,360,415,451,0.35,0.4,0.44
1100_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1042,521,580,631,0.54,0.6,0.65
1100_001.1,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,233,281,305,0.25,0.3,0.32
1100_001.1,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,264,305,332,0.26,0.3,0.32
1100_001.1,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,388,432,470,0.38,0.42,0.46
1100_001.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,98,117,128,0.11,0.13,0.14
1100_001.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,100,116,125,0.1,0.12,0.13
1100_001.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,147,164,177,0.16,0.17,0.19
1100_001.7,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,84,102,111,0.09,0.11,0.12
1100_001.7,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,89,103,111,0.09,0.1,0.11
1100_001.7,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,128,142,154,0.13,0.15,0.16
1102_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2044,70,85,97,0.03,0.04,0.04
1102_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2044,8,9,11,0.0,0.0,0.0
1102_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2044,174,193,219,0.05,0.05,0.06
1112_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1132,143,176,200,0.16,0.19,0.22
1112_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1132,132,154,175,0.14,0.16,0.19
1112_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1132,205,228,259,0.2,0.23,0.26
1112_002.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1134,131,162,183,0.18,0.22,0.24
1112_002.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1134,115,135,154,0.14,0.16,0.18
1112_002.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1134,182,201,229,0.19,0.21,0.24
1380_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1466,1060,1272,1322,1.05,1.26,1.29
1380_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1466,914,1054,1146,0.65,0.75,0.82
1380_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1466,1464,1628,1683,1.17,1.3,1.33
1380_000.1,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1788,865,1038,1128,0.68,0.81,0.88
1380_000.1,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1788,790,910,989,0.47,0.54,0.59
1380_000.1,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1788,1151,1281,1392,0.67,0.74,0.81
1380_000.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1788,980,1176,1249,0.79,0.95,1.0
1380_000.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1788,808,932,1013,0.48,0.55,0.6
1380_000.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1788,1360,1514,1598,0.86,0.95,0.98
1380_001.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1788,1348,1618,1686,1.0,1.2,1.22
1380_001.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1788,1110,1280,1392,0.63,0.73,0.79
1380_001.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1788,1859,2069,2111,1.13,1.26,1.29
1380_001.7,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1782,490,587,638,0.39,0.47,0.51
1380_001.7,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1782,359,413,449,0.21,0.24,0.26
1380_001.7,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1782,784,872,948,0.48,0.53,0.57
1384_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,303,364,396,0.32,0.38,0.41
1384_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,380,438,476,0.39,0.44,0.48
1384_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,416,462,502,0.42,0.47,0.51
1384_000.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,978,453,548,596,0.62,0.74,0.81
1384_000.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,978,319,374,406,0.33,0.39,0.42
1384_000.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,978,825,896,936,1.05,1.14,1.16
1384_000.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,978,405,489,532,0.5,0.6,0.66
1384_000.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,978,362,425,462,0.38,0.44,0.48
1384_000.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,978,746,809,879,0.77,0.83,0.91
1384_001.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,368,441,479,0.57,0.68,0.74
1384_001.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,339,391,424,0.38,0.44,0.47
1384_001.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,749,833,869,0.98,1.09,1.12
1384_002.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,978,486,587,604,0.87,1.05,1.07
1384_002.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,978,155,182,198,0.17,0.2,0.21
1384_002.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,978,1032,1119,1166,1.46,1.58,1.61
1384_003.1,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,508,609,633,0.81,0.97,1.0
1384_003.1,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,218,251,274,0.24,0.27,0.3
1384_003.1,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,912,1014,1057,1.21,1.35,1.37
1384_003.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1030,475,570,604,0.76,0.91,0.96
1384_003.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1030,227,263,285,0.22,0.26,0.28
1384_003.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1030,1004,1117,1163,1.36,1.51,1.54
1386_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1726,852,1022,1111,0.55,0.66,0.72
1386_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1726,605,697,758,0.37,0.42,0.46
1386_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1726,1098,1222,1328,0.71,0.79,0.86
1386_000.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1698,800,967,1052,0.63,0.76,0.83
1386_000.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1698,685,804,873,0.41,0.48,0.52
1386_000.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1698,1089,1182,1284,0.78,0.84,0.92
1386_000.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1698,663,802,872,0.53,0.64,0.69
1386_000.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1698,658,774,840,0.4,0.47,0.51
1386_000.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1698,882,957,1040,0.6,0.65,0.71
1388_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1630,1974,2387,2474,0.91,1.1,1.13
1388_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1630,1821,2138,2323,0.58,0.67,0.73
1388_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1630,2584,2802,2926,1.03,1.12,1.14
1388_000.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1630,1101,1332,1448,0.52,0.63,0.68
1388_000.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1630,916,1075,1168,0.29,0.34,0.36
1388_000.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1630,1454,1577,1714,0.58,0.63,0.69
1388_000.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1694,1645,1973,2091,0.75,0.91,0.95
1388_000.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1694,1229,1416,1539,0.37,0.43,0.47
1388_000.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1694,2305,2565,2733,0.84,0.94,0.99
1388_000.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1716,1315,1578,1715,0.59,0.71,0.77
1388_000.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1716,866,998,1085,0.27,0.31,0.33
1388_000.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1716,1943,2161,2349,0.66,0.74,0.8
1388_001.4,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1716,1136,1363,1481,0.47,0.56,0.61
1388_001.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1716,838,966,1050,0.25,0.29,0.32
1388_001.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1716,1893,2106,2290,0.63,0.7,0.76
1388_001.7,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1716,966,1158,1259,0.4,0.48,0.53
1388_001.7,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1716,666,768,835,0.2,0.23,0.25
1388_001.7,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1716,1671,1860,2021,0.56,0.62,0.67
1388_002.4,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1698,1256,1517,1585,0.95,1.15,1.17
1388_002.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1698,1080,1267,1378,0.64,0.75,0.82
1388_002.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1698,1883,2042,2084,1.22,1.32,1.35
1388_003.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1466,838,1005,1069,0.78,0.93,0.98
1388_003.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1466,679,783,851,0.46,0.54,0.58
1388_003.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1466,1367,1521,1572,1.08,1.2,1.23
1388_003.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1466,488,586,637,0.54,0.64,0.7
1388_003.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1466,246,284,309,0.17,0.2,0.21
1388_003.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1466,997,1109,1183,0.82,0.91,0.96
1388_004.4,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1392,512,620,673,0.53,0.65,0.7
1388_004.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1392,318,374,406,0.23,0.27,0.29
1388_004.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1392,953,1034,1103,0.84,0.91,0.96
1388_004.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1466,249,299,325,0.21,0.25,0.27
1388_004.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1466,134,154,167,0.09,0.11,0.12
1388_004.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1466,500,557,605,0.39,0.43,0.47
1389_000.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1466,176,211,230,0.16,0.19,0.21
1389_000.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1466,152,176,191,0.11,0.13,0.14
1389_000.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1466,313,348,379,0.23,0.25,0.28
1389_001.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1466,126,152,165,0.12,0.15,0.16
1389_001.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1466,108,125,135,0.08,0.09,0.1
1389_001.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1466,209,232,253,0.17,0.19,0.21
1389_002.1,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1466,324,389,422,0.32,0.38,0.41
1389_002.1,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1466,261,302,329,0.18,0.21,0.23
1389_002.1,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1466,495,551,599,0.4,0.44,0.48
1389_003.1,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1466,257,309,336,0.25,0.3,0.33
1389_003.1,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1466,204,236,256,0.14,0.16,0.18
1389_003.1,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1466,425,472,513,0.35,0.39,0.43
1390_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,978,95,115,126,0.11,0.13,0.14
1390_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,978,108,128,138,0.11,0.13,0.14
1390_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,978,175,190,206,0.2,0.22,0.24
1390_000.3,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,978,94,114,124,0.13,0.15,0.17
1390_000.3,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,978,108,127,138,0.11,0.13,0.14
1390_000.3,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,978,217,234,256,0.26,0.28,0.31
1392_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1466,424,509,553,0.44,0.53,0.57
1392_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1466,304,350,381,0.21,0.25,0.27
1392_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1466,1117,1242,1281,1.27,1.41,1.44
1392_001.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1466,1057,1268,1310,1.17,1.41,1.44
1392_001.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1466,607,699,760,0.45,0.52,0.56
1392_001.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1466,1812,2017,2065,1.62,1.8,1.84
1392_001.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1466,906,1087,1121,1.05,1.25,1.28
1392_001.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1466,728,839,911,0.54,0.62,0.67
1392_001.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1466,1320,1468,1534,1.15,1.28,1.31
1392_002.1,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1466,426,511,556,0.47,0.57,0.61
