SEGID,PERIOD,SEASONGROUP,DOWGROUP,HRPCTOF,VCGroupCode,numRecords,CAP1HLSum,PrdPCEFlowSum,PkHrPCEFlowSum,Pk15PCEFlowSum,PrdVCMax,PkHrVCMax,Pk15VCMax
0006_155.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2032,312,376,428,0.16,0.19,0.22
0006_155.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2032,305,352,400,0.16,0.18,0.21
0006_155.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2032,467,536,609,0.25,0.28,0.32
0006_157.3,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2032,402,486,552,0.21,0.25,0.28
0006_157.3,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2032,430,496,564,0.22,0.25,0.29
0006_157.3,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2032,648,742,843,0.32,0.37,0.42
0006_157.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2032,456,549,625,0.24,0.29,0.33
0006_157.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2032,494,570,648,0.25,0.29,0.33
0006_157.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2032,742,850,966,0.37,0.42,0.48
0006_158.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1962,374,450,513,0.23,0.28,0.32
0006_158.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1962,438,505,574,0.23,0.27,0.3
0006_158.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1962,641,734,835,0.35,0.4,0.46
0006_159.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1858,899,1078,1172,0.27,0.32,0.35
0006_159.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1858,899,1037,1127,0.25,0.29,0.31
0006_159.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1858,1305,1451,1578,0.39,0.43,0.47
0006_159.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1858,1269,1522,1655,0.41,0.49,0.54
0006_159.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1858,1213,1398,1520,0.33,0.38,0.42
0006_159.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1858,1791,1993,2167,0.56,0.62,0.67
0006_160.3,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1858,1860,2231,2426,0.59,0.71,0.77
0006_160.3,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1858,1839,2121,2305,0.5,0.57,0.62
0006_160.3,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1858,2717,3023,3228,0.81,0.9,0.95
0006_173.4,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,6,7953,6713,7973,8668,0.67,0.81,0.88
0006_173.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,6,7953,5657,6993,7600,0.61,0.72,0.78
0006_173.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,6,7953,8527,9371,10126,0.83,0.9,0.95
0006_173.7,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6480,5526,6536,7106,0.69,0.81,0.88
0006_173.7,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6480,4472,5610,6099,0.39,0.5,0.54
0006_173.7,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6480,7100,7827,8507,0.73,0.8,0.87
0006_174.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6480,5268,6210,6613,0.75,0.89,0.93
0006_174.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6480,4240,5374,5841,0.43,0.55,0.6
0006_174.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6480,7043,7777,8315,0.8,0.88,0.93
0006_174.4,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6550,5087,5999,6521,0.69,0.81,0.88
0006_174.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6550,4080,5130,5576,0.4,0.51,0.55
0006_174.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6550,6698,7425,8069,0.69,0.77,0.83
0006_174.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,4524,4706,5533,5881,0.74,0.86,0.91
0006_174.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,4524,3871,4949,5380,0.46,0.59,0.64
0006_174.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,4524,6098,6752,7340,0.76,0.84,0.92
0006_175.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2042,2815,3376,3533,0.84,1.01,1.03
0006_175.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2042,2574,2967,3225,0.65,0.75,0.82
0006_175.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2042,3817,4246,4353,1.0,1.11,1.13
0006_176.1,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2042,2558,3068,3276,0.71,0.85,0.9
0006_176.1,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2042,2371,2733,2971,0.59,0.67,0.73
0006_176.1,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2042,3513,3908,4048,0.9,1.0,1.02
0006_177.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2042,2413,2893,3146,0.63,0.76,0.83
0006_177.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2042,2323,2678,2911,0.57,0.66,0.72
0006_177.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2042,3451,3839,3998,0.86,0.96,0.99
0006_177.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2042,1597,1916,2082,0.42,0.5,0.55
0006_177.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2042,1537,1772,1926,0.38,0.44,0.47
0006_177.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2042,2284,2540,2762,0.57,0.63,0.69
0006_177.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2042,1657,1987,2160,0.41,0.5,0.54
0006_177.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2042,1599,1843,2003,0.39,0.45,0.49
0006_177.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2042,2401,2671,2903,0.59,0.65,0.71
0006_177.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2042,1248,1496,1627,0.31,0.38,0.41
0006_177.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2042,1153,1329,1444,0.28,0.33,0.35
0006_177.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2042,1748,1945,2114,0.45,0.5,0.54
0013_000.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1858,1292,1550,1685,0.4,0.48,0.52
0013_000.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1858,1376,1586,1724,0.38,0.44,0.48
0013_000.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1858,2196,2444,2656,0.67,0.74,0.81
0013_000.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1858,1351,1620,1762,0.38,0.46,0.5
0013_000.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1858,1354,1561,1698,0.38,0.44,0.48
0013_000.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1858,1968,2190,2381,0.6,0.66,0.72
0013_001.3,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1766,1190,1438,1563,0.4,0.48,0.52
0013_001.3,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1766,1128,1324,1439,0.33,0.38,0.42
0013_001.3,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1766,1682,1825,1984,0.56,0.61,0.66
0013_001.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1766,1201,1452,1578,0.34,0.42,0.45
0013_001.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1766,1209,1419,1543,0.35,0.41,0.45
0013_001.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1766,1818,1972,2143,0.51,0.56,0.61
0013_001.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1840,1172,1405,1528,0.32,0.39,0.42
0013_001.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1840,1168,1348,1464,0.33,0.38,0.41
0013_001.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1840,1756,1953,2123,0.48,0.53,0.58
0013_002.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1858,1154,1383,1504,0.32,0.38,0.41
0013_002.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1858,1134,1308,1422,0.31,0.36,0.39
0013_002.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1858,1732,1926,2094,0.48,0.53,0.58
0013_002.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1936,440,528,574,0.24,0.29,0.31
0013_002.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1936,414,478,520,0.22,0.26,0.28
0013_002.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1936,688,766,832,0.39,0.43,0.47
0013_003.3,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2008,558,674,766,0.3,0.36,0.41
0013_003.3,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2008,494,570,647,0.25,0.29,0.33
0013_003.3,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2008,760,871,990,0.41,0.47,0.53
0013_004.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,2064,879,1035,1177,0.47,0.55,0.62
0013_004.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,2064,764,878,998,0.39,0.44,0.5
0013_004.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,2064,1299,1408,1601,0.64,0.69,0.78
0013_005.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,1956,914,1076,1223,0.55,0.65,0.74
0013_005.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,1956,894,1028,1168,0.46,0.53,0.6
0013_005.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,1956,1317,1427,1590,0.79,0.86,0.94
0015_241.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,4714,3233,3590,3903,0.35,0.39,0.43
0015_241.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,4714,2912,3269,3554,0.32,0.36,0.39
0015_241.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,4714,4631,4876,5300,0.53,0.56,0.61
0015_242.4,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,4714,3874,4301,4675,0.42,0.47,0.51
0015_242.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,4714,3490,3917,4257,0.38,0.43,0.47
0015_242.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,4714,5529,5822,6328,0.63,0.67,0.73
0015_244.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,4626,5089,5923,6731,0.41,0.48,0.54
0015_244.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,4626,4496,5110,5806,0.33,0.37,0.43
0015_244.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,4626,7104,7442,8456,0.57,0.59,0.68
0015_246.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,4626,7372,8186,8897,0.64,0.71,0.77
0015_246.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,4626,6265,7033,7644,0.46,0.51,0.56
0015_246.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,4626,10095,10629,11343,0.84,0.89,0.93
0015_248.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,4582,8491,9428,10247,0.59,0.65,0.71
0015_248.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,4582,7128,8001,8697,0.4,0.45,0.48
0015_248.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,4582,11532,12142,13198,0.73,0.77,0.84
0015_250.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,7528,7756,8611,9359,0.46,0.52,0.56
0015_250.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,7528,6562,7368,8008,0.31,0.35,0.38
0015_250.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,7528,10468,11022,11981,0.57,0.6,0.65
0015_251.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,7528,11249,12491,13377,0.92,1.02,1.04
0015_251.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,7528,9623,10803,11742,0.61,0.69,0.75
0015_251.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,7528,15639,16467,17620,0.84,0.89,0.93
0015_252.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,4792,7167,7957,8649,0.43,0.47,0.52
0015_252.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,4792,6292,7063,7677,0.36,0.41,0.44
0015_252.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,4792,9849,10371,11273,0.62,0.65,0.71
0015_253.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,4792,7825,8688,9443,0.49,0.54,0.59
0015_253.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,4792,6703,7525,8180,0.38,0.42,0.46
0015_253.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,4792,10682,11249,12227,0.67,0.7,0.77
0015_255.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,4792,9359,10391,11295,0.64,0.71,0.77
0015_255.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,4792,8009,8991,9772,0.44,0.49,0.54
0015_255.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,4792,12726,13400,14280,0.82,0.87,0.91
0015_257.3,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,7316,8836,9811,10665,0.58,0.64,0.69
0015_257.3,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,7316,7513,8434,9169,0.37,0.41,0.45
0015_257.3,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,7316,11589,12203,13264,0.66,0.7,0.76
0015_257.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,6,10827,13179,14633,15802,0.96,1.07,1.09
0015_257.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,6,10827,10943,12285,13223,1.2,1.35,1.37
0015_257.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,6,10827,16425,17295,18594,2.01,2.12,2.16
0015_258.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9420,14711,16335,17755,0.76,0.85,0.92
0015_258.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9420,12238,13738,14935,0.48,0.54,0.59
0015_258.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9420,18369,19342,20666,0.82,0.86,0.9
0015_260.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9387,15135,16804,17919,0.77,0.85,0.9
0015_260.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9387,12498,14031,15250,0.49,0.55,0.6
0015_260.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9387,18583,19567,20912,0.81,0.85,0.9
0015_261.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9492,16395,18204,19412,0.81,0.89,0.94
0015_261.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9492,13736,15420,16761,0.55,0.61,0.67
0015_261.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9492,20274,21348,22831,0.85,0.89,0.94
0015_263.4,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9132,15134,16803,18264,0.73,0.81,0.88
0015_263.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9132,12614,14160,15393,0.5,0.56,0.61
0015_263.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9132,20113,21178,22646,0.88,0.92,0.97
0015_264.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9258,15134,16803,18264,0.73,0.81,0.88
0015_264.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9258,12614,14160,15393,0.5,0.56,0.61
0015_264.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9258,20113,21178,22646,0.88,0.92,0.97
0015_265.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9420,16675,18514,19763,0.8,0.89,0.94
0015_265.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9420,13921,15628,16987,0.56,0.62,0.68
0015_265.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9420,21430,22565,23870,0.92,0.96,0.99
0015_266.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9289,17704,19657,20721,0.88,0.97,1.0
0015_266.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9289,14862,16685,18135,0.59,0.66,0.72
0015_266.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9289,22494,23686,24932,0.95,1.0,1.02
0015_267.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9420,17704,19657,20721,0.88,0.97,1.0
0015_267.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9420,14862,16685,18135,0.59,0.66,0.72
0015_267.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9420,22494,23686,24932,0.95,1.0,1.02
0015_269.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9422,17052,18933,20578,0.74,0.83,0.9
0015_269.0,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9422,15570,17481,19000,0.61,0.68,0.74
0015_269.0,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9422,21106,22225,23791,0.83,0.88,0.92
0015_269.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9422,20233,22463,23748,0.88,0.98,1.01
0015_269.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9422,18475,20741,22545,0.72,0.81,0.88
0015_269.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9422,25043,26370,27431,0.99,1.04,1.06
0015_270.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9422,19300,21430,22913,0.82,0.91,0.96
0015_270.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9422,16762,18817,20453,0.63,0.71,0.77
0015_270.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9422,22185,23362,25022,0.84,0.88,0.93
0015_271.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9422,23276,25843,26834,1.0,1.11,1.13
0015_271.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9422,20019,22474,24073,0.76,0.85,0.9
0015_271.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9422,26183,27571,28334,0.96,1.01,1.03
0015_272.7,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9258,23612,26217,27236,1.02,1.13,1.15
0015_272.7,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9258,20459,22968,24247,0.79,0.89,0.93
0015_272.7,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9258,26402,27801,28578,1.01,1.06,1.09
0015_274.7,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,6,11053,22888,25549,26956,0.93,1.03,1.06
0015_274.7,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,6,11053,19893,22397,24344,0.71,0.8,0.87
0015_274.7,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,6,11053,26246,27680,28801,0.94,0.99,1.02
0015_275.3,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9422,22001,24427,25728,0.91,1.01,1.04
0015_275.3,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9422,19756,22179,24107,0.75,0.85,0.92
0015_275.3,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9422,25107,26437,27532,0.95,1.0,1.03
0015_276.4,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9258,22954,25485,26494,0.96,1.07,1.09
0015_276.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9258,21008,23584,24904,0.82,0.92,0.97
0015_276.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9258,25610,26967,27866,0.95,1.0,1.02
0015_278.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9424,23096,25643,26972,1.0,1.11,1.13
0015_278.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9424,19735,22154,24083,0.74,0.83,0.9
0015_278.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9424,26716,28132,29051,0.99,1.05,1.07
0015_279.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,9097,21633,24019,25262,0.97,1.08,1.1
0015_279.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,9097,19315,21683,23568,0.76,0.85,0.92
0015_279.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,9097,25566,26919,27736,0.98,1.03,1.05
0015_282.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,8,14149,22104,24684,26183,0.88,0.98,1.01
0015_282.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,8,14149,19900,22382,24328,0.69,0.77,0.84
0015_282.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,8,14149,31951,33705,34761,1.04,1.09,1.11
0015_283.3,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,8,13875,23559,26341,27711,1.05,1.17,1.19
0015_283.3,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,8,13875,20621,23211,24874,0.78,0.88,0.92
0015_283.3,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,8,13875,31844,33606,34675,1.14,1.2,1.22
0015_283.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,6,11133,22742,25497,26950,0.79,0.88,0.92
0015_283.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,6,11133,20744,23351,25035,0.76,0.86,0.9
0015_283.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,6,11133,29151,30812,31808,1.03,1.11,1.14
0015_285.1,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,6,11240,21970,24534,26299,0.82,0.91,0.96
0015_285.1,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,6,11240,20518,23057,25063,0.75,0.84,0.91
