,SEGID,DYVolScenario,DYVolBase,DYVolAdj
104,0015_323.8,117837.3,103859.1,13978.199999999997
105,0015_324.4,194499.3,171457.2,23042.099999999977
106,0015_325.6,202257.1,179131.8,23125.300000000017
107,0015_328.7,208941.7,185960.5,22981.20000000001
108,0015_330.1,200561.3,179036.0,21525.29999999999
109,0015_331.6,190267.0,169015.0,21252.0
110,0015_332.9,196265.0,175123.0,21142.0
111,0015_334.1,198545.0,178271.9,20273.100000000006
112,0015_335.8,213359.7,190798.1,22561.600000000006
113,0015_337.0,210273.8,188358.4,21915.399999999994
114,0015_338.5,187369.6,167995.1,19374.5
115,0015_339.1,158224.7,142912.3,15312.400000000023
116,0015_340.3,186212.7,169783.4,16429.300000000017
117,0015_342.0,177096.9,161484.8,15612.100000000006
118,0015_343.1,173335.5,159465.3,13870.200000000012
119,0015_343.9,151043.7,141494.1,9549.600000000006
120,0015_345.0,128437.3,119827.2,8610.100000000006
121,0015_346.7,113189.2,107079.2,6110.0
122,0015_349.4,86297.4,82900.9,3396.5
123,0015_351.9,84442.0,81389.8,3052.199999999997
124,0015_357.6,77870.8,75614.9,2255.9000000000087
125,0015_362.0,55323.1,54128.2,1194.9000000000015
126,0015_363.7,48594.6,48071.0,523.5999999999985
127,0015_365.5,40514.7,40488.8,25.89999999999418
128,0015_368.1,39679.0,39687.0,-8.0
129,0026_000.0,39513.5,40182.2,-668.6999999999971
130,0026_000.2,39443.8,40292.3,-848.5
131,0026_000.4,68589.9,65373.9,3215.9999999999927
132,0026_000.7,75818.5,73416.6,2401.899999999994
133,0026_001.0,66629.6,63867.5,2762.100000000006
134,0026_001.3,52278.4,50514.3,1764.0999999999985
135,0026_001.8,65176.3,63195.1,1981.2000000000044
136,0026_002.7,57006.3,55604.5,1401.800000000003
137,0026_003.0,30171.9,29573.1,598.8000000000029
138,0026_003.2,24209.7,23731.5,478.2000000000007
139,0026_003.3,19763.8,19492.9,270.8999999999978
140,0026_003.5,11273.6,11243.6,30.0
141,0037_000.0,45166.1,42772.0,2394.0999999999985
142,0037_001.0,42150.2,39768.7,2381.5
143,0037_001.5,32736.9,31187.7,1549.2000000000007
144,0037_002.0,19285.7,18451.7,834.0
145,0037_003.0,11071.0,10597.7,473.2999999999993
146,0037_003.5,8678.7,8273.5,405.2000000000007
147,0037_004.1,16472.6,15554.8,917.7999999999993
148,0037_004.5,10322.7,9702.6,620.1000000000004
149,0037_005.7,10299.2,9649.5,649.7000000000007
150,0037_006.2,9612.5,9114.8,497.7000000000007
151,0037_006.7,7850.6,7405.4,445.2000000000007
152,0037_007.2,6443.3,6184.2,259.10000000000036
153,0037_009.0,11211.0,10764.9,446.10000000000036
154,0037_009.6,10989.6,10730.0,259.60000000000036
155,0037_010.0,11647.5,11290.8,356.7000000000007
156,0037_010.5,8573.2,8419.5,153.70000000000073
157,0037_011.5,8191.7,7954.8,236.89999999999964
158,0038_000.0,3418.4,3426.6,-8.199999999999818
159,0038_000.5,5199.3,5148.5,50.80000000000018
160,0038_003.2,5060.0,5031.8,28.199999999999818
161,0039_000.0,18071.8,17282.3,789.5
162,0039_000.5,23573.1,22641.2,931.8999999999978
163,0039_001.5,25625.2,24607.7,1017.5
164,0039_002.4,27861.5,26730.3,1131.2000000000007
165,0039_003.5,32419.4,30938.3,1481.1000000000022
166,0039_004.0,49416.4,47116.2,2300.2000000000044
167,0039_004.3,47379.3,44763.0,2616.300000000003
168,0039_005.1,39726.9,37694.4,2032.5
169,0039_006.0,23246.3,22579.1,667.2000000000007
170,0039_006.1,21780.3,21212.5,567.7999999999993
171,0039_006.2,23217.2,22807.9,409.2999999999993
172,0039_006.4,15026.1,14776.8,249.3000000000011
173,0039_007.3,27744.3,26804.4,939.8999999999978
174,0039_007.7,7240.4,7090.0,150.39999999999964
175,0039_007.9,3386.7,3405.5,-18.800000000000182
176,0039_008.7,9963.0,9908.0,55.0
177,0048_000.0,42626.5,41338.4,1288.0999999999985
178,0048_000.5,37975.3,37712.4,262.90000000000146
179,0048_001.0,38118.6,37704.2,414.40000000000146
180,0048_001.5,35499.6,34962.8,536.7999999999956
181,0048_002.0,45309.4,44035.3,1274.0999999999985
182,0048_002.5,41202.4,39979.8,1222.5999999999985
183,0048_003.3,39862.8,38597.9,1264.9000000000015
184,0048_003.5,78091.2,75429.6,2661.5999999999913
185,0048_003.9,51071.1,51600.4,-529.3000000000029
186,0048_004.1,37935.4,38763.3,-827.9000000000015
187,0051_000.0,6735.3,6508.3,227.0
188,0051_000.6,9865.1,9490.5,374.60000000000036
189,0051_001.0,13309.7,12949.7,360.0
190,0051_002.4,15295.2,14938.4,356.8000000000011
191,0052_000.0,50711.6,48206.8,2504.7999999999956
192,0052_000.5,70275.0,67798.8,2476.199999999997
193,0052_000.6,71033.8,68599.5,2434.300000000003
194,0052_001.0,59951.5,58063.3,1888.199999999997
195,0052_001.5,52572.7,50777.2,1795.5
196,0052_001.8,43681.3,42620.9,1060.4000000000015
197,0052_002.1,42823.9,41830.4,993.5
198,0052_002.6,36424.3,35641.2,783.1000000000058
199,0052_003.1,35172.5,34449.9,722.5999999999985
200,0052_003.7,51854.5,50856.4,998.0999999999985
201,0053_000.1,35271.4,33590.2,1681.2000000000044
202,0053_000.9,39741.0,38461.2,1279.800000000003
203,0053_001.5,22530.7,22103.7,427.0
204,0053_001.7,25914.0,25074.9,839.0999999999985
205,0053_001.8,22422.8,21574.4,848.3999999999978
206,0060_000.0,12739.0,12190.8,548.2000000000007
207,0060_000.8,1637.3,1567.7,69.59999999999991
208,0060_003.7,2458.4,2353.1,105.30000000000018
209,0060_004.4,9905.3,9395.9,509.39999999999964
210,0060_007.4,6818.4,6446.4,372.0
211,0067_000.0,115994.3,97527.6,18466.699999999997
212,0067_001.0,115996.0,97529.3,18466.699999999997
213,0067_004.0,26613.2,23781.1,2832.100000000002
214,0067_004.1,120593.0,101302.9,19290.100000000006
215,0067_007.3,114395.0,96210.3,18184.699999999997
216,0067_010.1,95179.2,80573.3,14605.899999999994
217,0068_000.0,3796.9,3829.5,-32.59999999999991
218,0068_012.8,3706.1,3706.6,-0.5
219,0068_017.2,6915.7,6657.5,258.1999999999998
220,0068_023.7,13643.9,13043.9,600.0
221,0068_024.7,5462.0,5320.9,141.10000000000036
222,0068_025.0,9355.8,9208.5,147.29999999999927
223,0068_026.5,10068.3,10119.3,-51.0
224,0068_026.9,8041.7,8142.9,-101.19999999999982
225,0068_027.4,12805.0,12818.6,-13.600000000000364
226,0068_028.3,15519.4,15590.6,-71.20000000000073
227,0068_029.3,19421.4,19612.7,-191.29999999999927
228,0068_029.7,24884.1,24900.6,-16.5
229,0068_030.5,21915.6,21543.1,372.5
230,0068_031.0,32942.1,32077.1,865.0
231,0068_031.5,45027.2,43666.7,1360.5
232,0068_031.7,23847.4,24110.2,-262.7999999999993
233,0068_032.7,16883.8,17514.8,-631.0
234,0068_033.6,19785.1,20146.9,-361.8000000000029
235,0068_034.5,24924.3,26816.7,-1892.4000000000015
236,0068_034.6,16074.3,18454.1,-2379.7999999999993
237,0068_036.0,18488.2,20778.0,-2289.7999999999993
238,0068_038.1,42032.9,40314.0,1718.9000000000015
239,0068_039.2,37389.8,35732.6,1657.2000000000044
240,0068_040.1,44559.7,42703.3,1856.3999999999942
241,0068_040.8,42014.9,39707.3,2307.5999999999985
242,0068_041.3,41094.2,39458.4,1635.7999999999956
243,0068_042.3,38724.8,37461.5,1263.300000000003
244,0068_043.3,38898.0,37697.4,1200.5999999999985
245,0068_043.8,33038.4,32118.2,920.2000000000007
246,0068_045.1,41984.6,41724.6,260.0
247,0068_045.8,44646.5,44292.1,354.40000000000146
248,0068_046.8,32695.6,32075.3,620.2999999999993
249,0068_047.2,33847.8,33039.8,808.0
250,0068_047.8,41181.3,40181.8,999.5
251,0068_048.3,35390.1,34603.3,786.7999999999956
252,0068_049.3,49523.7,49040.5,483.1999999999971
253,0068_050.3,73104.8,71338.3,1766.5
254,0068_050.7,50285.7,50472.4,-186.70000000000437
255,0068_051.3,44162.5,44083.3,79.19999999999709
256,0068_052.1,46976.0,47275.1,-299.09999999999854
257,0068_052.3,36464.5,36539.3,-74.80000000000291
258,0068_053.1,48565.1,48687.0,-121.90000000000146
259,0068_053.3,34744.1,34833.4,-89.30000000000291
260,0068_054.3,22918.8,23507.5,-588.7000000000007
261,0068_054.8,27762.3,27970.6,-208.29999999999927
262,0068_055.7,50583.8,50322.1,261.70000000000437
263,0068_056.2,33416.0,34133.0,-717.0
264,0068_056.3,28823.9,29009.0,-185.09999999999854
265,0068_056.8,14565.5,14547.7,17.799999999999272
266,0068_057.3,22586.6,22535.2,51.39999999999782
267,0068_058.1,18304.9,18405.7,-100.79999999999927
268,0068_058.7,28841.4,27692.0,1149.4000000000015
269,0068_059.1,47744.4,45999.3,1745.0999999999985
270,0068_059.5,20115.3,18760.7,1354.5999999999985
271,0068_060.4,25020.2,23827.9,1192.2999999999993
272,0068_060.8,15567.8,15022.6,545.1999999999989
273,0068_061.8,11699.5,11529.7,169.79999999999927
274,0068_062.6,20035.5,19654.1,381.40000000000146
275,0068_063.8,47843.7,45520.5,2323.199999999997
276,0068_064.4,36812.3,35041.7,1770.6000000000058
277,0068_065.7,25641.4,24125.2,1516.2000000000007
278,0068_066.6,20158.7,18833.5,1325.2000000000007
279,0068_067.3,21289.5,20804.9,484.59999999999854
280,0068_068.2,22143.2,21877.2,266.0
281,0068_068.7,24727.3,24637.6,89.70000000000073
282,0068_068.9,28011.8,27494.8,517.0
283,0068_069.0,48035.1,44504.5,3530.5999999999985
284,0068_069.2,23461.1,21228.1,2233.0
285,0068_069.6,13160.9,12740.4,420.5
286,0068_070.0,8647.8,8280.5,367.2999999999993
287,0068_070.2,10616.3,10230.4,385.89999999999964
288,0068_070.5,11497.6,11159.6,338.0
289,0071_000.0,32433.9,31839.0,594.9000000000015
290,0071_000.4,31710.5,30886.8,823.7000000000007
291,0071_001.4,35267.6,34430.7,836.9000000000015
292,0071_002.4,41307.3,40349.9,957.4000000000015
293,0071_002.9,43118.7,42269.2,849.5
294,0071_004.1,46396.8,45430.5,966.3000000000029
295,0071_004.7,63448.7,61237.3,2211.399999999994
296,0071_005.0,72812.9,69781.9,3031.0
297,0071_005.1,57651.9,55982.7,1669.2000000000044
298,0071_005.5,44275.3,43318.9,956.4000000000015
299,0071_006.0,12746.1,12485.6,260.5
300,0071_006.6,16931.4,16536.4,395.0
301,0071_007.2,21398.7,20909.0,489.7000000000007
302,0071_007.7,23240.6,22772.1,468.5
303,0071_008.2,25110.5,24164.6,945.9000000000015
304,0071_009.2,37173.9,37106.5,67.40000000000146
305,0071_009.7,43285.8,42895.6,390.20000000000437
306,0071_010.2,48014.1,47009.2,1004.9000000000015
307,0071_010.7,47476.4,46427.1,1049.300000000003
308,0071_011.5,45600.9,44762.5,838.4000000000015
309,0071_011.7,51705.0,50280.2,1424.800000000003
310,0071_012.2,45331.3,44295.4,1035.9000000000015
311,0071_012.6,50053.4,48736.3,1317.0999999999985
312,0071_012.7,30922.0,30054.4,867.5999999999985
313,0071_013.3,26070.3,25180.6,889.7000000000007
314,0071_014.1,23771.6,22992.0,779.5999999999985
315,0071_014.6,28763.7,28068.3,695.4000000000015
316,0071_015.7,39188.3,38567.5,620.8000000000029
317,0071_016.5,48349.4,48278.4,71.0
318,0071_017.4,47321.4,47175.4,146.0
319,0071_018.3,56546.3,55020.4,1525.9000000000015
320,0071_019.2,57765.3,55837.9,1927.4000000000015
321,0071_019.6,57548.6,55038.1,2510.5
322,0071_020.0,53692.6,52122.0,1570.5999999999985
323,0071_020.6,53796.2,50796.3,2999.899999999994
324,0071_021.2,53103.2,50417.7,2685.5
325,0071_021.7,54207.3,50682.6,3524.7000000000044
326,0071_021.9,57577.3,53445.6,4131.700000000004
327,0071_022.2,53271.3,47359.0,5912.300000000003
328,0071_022.3,69269.6,66330.8,2938.800000000003
329,0073_018.5,3055.8,3122.8,-67.0
330,0073_020.7,1174.3,1145.5,28.799999999999955
331,0073_024.6,3662.2,3517.6,144.5999999999999
332,0073_025.7,8874.3,8337.6,536.6999999999989
333,0073_027.8,17514.9,16605.9,909.0
334,0073_029.7,21915.4,20561.6,1353.800000000003
335,0073_030.7,138483.7,125876.4,12607.300000000017
336,0073_033.3,162914.5,148301.9,14612.600000000006
337,0073_034.6,188567.1,172586.1,15981.0
338,0073_035.4,41291.0,40202.8,1088.199999999997
339,0073_035.7,38881.0,35847.9,3033.0999999999985
340,0074_000.0,30743.3,29578.0,1165.2999999999993
341,0074_000.1,24113.0,23048.8,1064.2000000000007
342,0074_000.4,24743.8,23528.6,1215.2000000000007
343,0074_001.0,20057.0,19482.3,574.7000000000007
344,0074_001.6,20378.9,19429.7,949.2000000000007
345,0074_002.1,22009.7,21114.0,895.7000000000007
346,0074_002.3,11859.9,11425.2,434.6999999999989
347,0074_003.1,9382.4,9047.0,335.39999999999964
348,0074_003.9,8034.2,7669.9,364.3000000000002
349,0074_004.6,7604.0,7269.2,334.8000000000002
350,0075_000.0,25530.0,23960.8,1569.2000000000007
351,0075_000.1,37343.2,34914.7,2428.5
352,0075_000.6,35067.7,32777.1,2290.5999999999985
353,0075_000.9,16174.2,15271.3,902.9000000000015
354,0077_000.0,4306.3,4147.4,158.90000000000055
355,0077_001.0,2168.1,2130.2,37.90000000000009
356,0077_002.4,1312.9,1311.2,1.7000000000000455
357,0077_002.9,6269.3,6004.8,264.5
358,0077_003.9,14892.3,14481.3,411.0
359,0077_004.9,11901.6,11928.4,-26.799999999999272
360,0077_006.6,38718.3,36739.8,1978.5
361,0077_007.4,43861.6,42133.5,1728.0999999999985
362,0077_007.9,33962.1,32572.7,1389.3999999999978
363,0077_008.5,29266.2,27943.2,1323.0
364,0079_000.0,12843.7,12605.7,238.0
365,0079_000.7,17875.9,17651.6,224.3000000000029
366,0079_001.9,17004.5,16928.9,75.59999999999854
367,0079_002.5,68728.0,65967.7,2760.300000000003
368,0079_002.9,34531.8,33114.8,1417.0
369,0079_003.0,37638.3,36291.4,1346.9000000000015
370,0079_003.3,20099.6,18914.7,1184.8999999999978
371,0079_003.4,17959.1,16999.7,959.3999999999978
372,0079_003.6,13188.8,12214.4,974.3999999999996
373,0079_003.8,30460.9,28810.6,1650.300000000003
374,0079_003.9,32423.8,30549.1,1874.7000000000007
375,0079_004.3,18395.2,17716.9,678.2999999999993
376,0079_004.9,14513.2,14081.1,432.10000000000036
377,0079_005.0,16693.3,16122.5,570.7999999999993
378,0079_005.1,18425.5,17667.6,757.9000000000015
379,0080_101.5,23974.8,24203.2,-228.40000000000146
380,0080_104.3,25361.6,25776.6,-415.0
381,0080_111.3,62408.1,60527.8,1880.2999999999956
382,0080_112.5,64816.2,65368.6,-552.4000000000015
383,0080_113.3,128570.3,126087.6,2482.699999999997
384,0080_114.3,146547.0,142077.5,4469.5
385,0080_115.3,224905.6,221712.9,3192.7000000000116
386,0080_117.7,138190.8,138419.5,-228.70000000001164
387,0080_122.4,186239.9,173948.2,12291.699999999983
388,0080_123.2,205459.4,188372.6,17086.79999999999
389,0080_124.1,175037.8,160852.6,14185.199999999983
390,0080_125.1,121507.4,112923.9,8583.5
391,0080_126.8,93117.6,86281.5,6836.100000000006
392,0080_127.0,58618.0,56691.7,1926.300000000003
393,0080_127.8,60866.3,59881.1,985.2000000000044
394,0084_081.0,31475.8,30140.4,1335.3999999999978
395,0084_081.7,39631.6,37859.6,1772.0
396,0084_084.6,30457.5,28254.7,2202.7999999999993
397,0084_087.8,36437.0,36444.0,-7.0
398,0085_003.0,77118.0,72679.4,4438.600000000006
399,0085_003.5,194857.7,173504.5,21353.20000000001
400,0085_004.5,192440.0,171694.6,20745.399999999994
401,0085_005.8,187925.7,168232.3,19693.400000000023
402,0085_006.0,187146.6,168004.0,19142.600000000006
403,0085_006.6,199165.8,180290.4,18875.399999999994
404,0085_007.9,154052.4,140037.6,14014.799999999988
405,0085_008.9,172799.4,160584.5,12214.899999999994
406,0085_010.0,181055.1,169457.2,11597.899999999994
407,0085_010.3,165346.8,154806.4,10540.399999999994
408,0085_010.8,165752.2,155200.1,10552.100000000006
409,0085_011.3,167541.1,156926.0,10615.100000000006
410,0085_012.5,152032.0,140928.1,11103.899999999994
411,0085_013.9,150884.7,140478.8,10405.900000000023
412,0085_015.5,146628.4,137105.8,9522.600000000006
413,0085_017.7,137791.4,127704.6,10086.799999999988
414,0085_018.7,135053.9,125242.2,9811.699999999997
415,0089_322.3,7052.7,6877.7,175.0
416,0089_324.2,8329.9,8281.5,48.399999999999636
417,0089_324.7,9311.2,9272.0,39.20000000000073
418,0089_325.7,18633.7,18088.0,545.7000000000007
419,0089_326.8,19930.2,19848.9,81.29999999999927
420,0089_327.0,12179.1,12514.1,-335.0
421,0089_327.7,24984.4,24528.0,456.40000000000146
422,0089_327.9,31700.6,31010.4,690.1999999999971
423,0089_328.1,26978.8,26537.1,441.7000000000007
424,0089_328.5,26539.1,26026.2,512.8999999999978
425,0089_328.8,23647.5,23128.6,518.9000000000015
426,0089_329.8,23671.9,23217.0,454.90000000000146
427,0089_331.1,32623.9,31985.5,638.4000000000015
428,0089_331.7,30634.4,29978.2,656.2000000000007
429,0089_333.1,19955.4,19678.2,277.2000000000007
430,0089_333.2,15865.4,15666.5,198.89999999999964
431,0089_333.5,23827.1,22303.9,1523.199999999997
432,0089_334.1,14259.7,14047.2,212.5
433,0089_334.3,18812.8,18282.5,530.2999999999993
434,0089_334.6,34222.2,34132.8,89.39999999999418
435,0089_334.9,37186.8,37154.5,32.30000000000291
436,0089_335.0,37937.2,37350.1,587.0999999999985
437,0089_335.3,36114.4,36045.8,68.59999999999854
438,0089_335.6,38492.0,37114.6,1377.4000000000015
439,0089_336.0,37854.8,37031.6,823.2000000000044
440,0089_336.5,38020.1,37027.8,992.2999999999956
441,0089_336.7,37643.8,36689.8,954.0
442,0089_337.2,40520.1,39304.3,1215.7999999999956
443,0089_337.5,41166.0,39955.2,1210.800000000003
444,0089_337.9,42600.5,41626.6,973.9000000000015
445,0089_338.0,43343.4,42402.2,941.2000000000044
446,0089_338.5,51127.7,49074.1,2053.5999999999985
447,0089_339.1,53172.8,51122.4,2050.4000000000015
448,0089_339.6,42827.8,42057.6,770.2000000000044
449,0089_340.2,46417.0,45201.3,1215.699999999997
450,0089_340.7,43948.7,43058.7,890.0
451,0089_341.3,39949.2,38389.2,1560.0
452,0089_341.8,31422.3,30760.8,661.5
453,0089_342.4,35287.6,35653.7,-366.09999999999854
454,0089_343.3,36723.1,37559.9,-836.8000000000029
455,0089_344.0,27893.3,27786.0,107.29999999999927
456,0089_344.3,29402.7,29351.3,51.400000000001455
457,0089_344.6,19479.8,19558.6,-78.79999999999927
458,0089_344.7,24313.2,24685.7,-372.5
459,0089_345.0,23905.2,24180.4,-275.2000000000007
460,0089_345.4,26108.4,26331.8,-223.39999999999782
461,0089_345.9,27338.8,27358.5,-19.700000000000728
462,0089_346.5,21659.1,21652.4,6.69999999999709
463,0089_347.4,37839.4,37607.9,231.5
464,0089_348.0,42291.9,41042.1,1249.800000000003
465,0089_348.3,46959.2,45346.2,1613.0
466,0089_348.5,48709.2,47250.9,1458.2999999999956
467,0089_348.8,13824.9,13817.8,7.100000000000364
468,0089_349.3,32761.9,32103.9,658.0
469,0089_349.8,40460.4,38886.7,1573.7000000000044
470,0089_350.1,12056.5,12660.2,-603.7000000000007
471,0089_350.9,15094.2,15526.5,-432.2999999999993
472,0089_351.4,21171.5,21284.0,-112.5
473,0089_351.8,22184.4,21911.1,273.3000000000029
474,0089_352.0,30395.4,30154.4,241.0
475,0089_352.2,28750.8,28327.5,423.2999999999993
476,0089_362.5,17843.0,17049.5,793.5
477,0089_363.3,27271.1,26065.5,1205.5999999999985
478,0089_363.8,46256.9,44342.4,1914.5
479,0089_364.3,47301.6,45413.1,1888.5
480,0089_364.8,54303.2,52703.1,1600.0999999999985
481,0089_365.5,56666.4,54214.0,2452.4000000000015
482,0089_366.3,56141.0,52814.7,3326.300000000003
483,0089_366.8,45824.8,44417.1,1407.7000000000044
484,0089_367.2,41579.4,40190.9,1388.5
485,0089_368.0,49296.0,47374.0,1922.0
486,0089_368.4,47828.0,46477.9,1350.0999999999985
487,0089_369.0,47190.3,47305.5,-115.19999999999709
488,0089_369.8,49216.7,49321.4,-104.70000000000437
489,0089_369.9,42141.9,41034.1,1107.800000000003
490,0089_370.6,36647.0,35699.9,947.0999999999985
491,0089_371.0,36038.7,34852.9,1185.7999999999956
492,0089_371.5,31329.8,31327.1,2.7000000000007276
493,0089_372.0,55366.7,54657.6,709.0999999999985
494,0089_372.2,49016.4,48440.8,575.5999999999985
495,0089_372.6,42514.4,41981.4,533.0
496,0089_372.7,39786.0,38762.0,1024.0
497,0089_373.6,42774.6,41265.7,1508.9000000000015
498,0089_374.5,42759.1,41809.9,949.1999999999971
499,0089_375.3,50326.8,48896.6,1430.2000000000044
500,0089_375.7,43758.1,41940.7,1817.4000000000015
501,0089_376.2,51200.5,48268.6,2931.9000000000015
502,0089_376.8,46865.1,45900.6,964.5
503,0089_377.3,44891.0,43781.9,1109.0999999999985
504,0089_377.9,56151.9,50521.0,5630.9000000000015
505,0089_378.0,58837.1,47746.4,11090.699999999997
506,0089_378.3,50705.2,45324.4,5380.799999999996
507,0089_378.5,50288.6,49346.1,942.5
508,0089_378.6,30525.3,27367.1,3158.2000000000007
509,0089_378.8,34072.2,30923.1,3149.0999999999985
510,0089_378.9,28585.0,25079.5,3505.5
511,0089_379.1,30844.5,26952.4,3892.0999999999985
512,0089_379.2,27687.8,25763.3,1924.5
513,0089_379.4,27343.8,25485.2,1858.5999999999985
514,0089_379.5,20848.8,19267.6,1581.2000000000007
515,0089_379.8,20520.6,17906.8,2613.7999999999993
516,0089_380.0,27079.6,21907.2,5172.399999999998
517,0089_380.3,17496.9,13872.8,3624.100000000002
518,0089_380.7,5163.8,4710.3,453.5
519,0089_381.0,10101.8,9147.9,953.8999999999996
520,0089_381.3,13493.2,12846.9,646.3000000000011
521,0089_381.6,29738.3,28286.1,1452.2000000000007
522,0089_383.5,56196.1,52641.2,3554.9000000000015
523,0089_384.9,33973.3,32219.9,1753.4000000000015
524,0089_385.0,22588.4,21250.0,1338.4000000000015
