STATIONGROUP,FAC_APR,FAC_AUG,FAC_DEC,FAC_FAL,FAC_FEB,FAC_FRI,FAC_JAN,FAC_JUL,FAC_JUN,FAC_MAR,FAC_MAX,FAC_MAXMO,FAC_MAY,FAC_MON,FAC_NOV,FAC_OCT,FAC_SAT,FAC_SEP,FAC_SPR,FAC_SUM,FAC_SUN,FAC_THU,FAC_TUE,FAC_WDAVG,FAC_WEAVG,FAC_WED,FAC_WEMAX,FAC_WIN
COD,0.8790249090690947,1.1541147941658891,0.9454622627629468,0.9798893555165372,0.9399710084642756,1.1363233718328902,0.9583026748590464,1.1807844729908397,1.1061198747815066,0.9514960154219154,1.1807844729908397,7.0,0.9450559209348732,0.957153847662803,0.9041123027313414,0.9774350846162874,1.011837600437542,1.0581206792019835,0.925192281808628,1.1470063806460784,0.8282235136901551,1.055055018268641,0.9885923715002712,1.0221538887922028,0.9200305570638484,1.0228142766076966,1.011837600437542,0.9479119820287562
COE,0.9729383367752176,1.198170754762276,0.8776624223904689,1.0134438782710609,0.7672781768952474,1.155350735007553,0.7399344271676772,1.268664563360571,1.1852832682811418,0.9185989296534368,1.268664563360571,7.0,1.031137485900781,0.8875522279229453,0.9556653531689042,1.0264160315519228,1.0336176263404653,1.058250250092356,0.9742249174431452,1.217372862134663,1.0540291597918068,1.0111159248596002,0.903059154544916,0.9564834169790768,1.0438233930661365,0.9552751715327148,1.0540291597918068,0.794958342151131
COF,1.0157645549288636,1.047768115651915,0.9335200032544628,1.0035377209337133,0.9581873558355284,1.1802746464791734,0.9449540616525788,1.0127979315588689,1.056351537114547,0.9885423724060672,1.056351537114547,6.0,1.0315009047960269,1.1729572409240463,0.9823415119198922,1.0119234588676431,0.5624981545831619,1.0163481920136048,1.0119359440436526,1.0389725281084436,0.4083597709416303,1.230385485850255,1.218505315542027,1.2253033956906625,0.4854289627623963,1.2270193856797051,0.5624981545831619,0.9455538069141904
COG,1.0128454949599688,1.0423081969382866,0.9520820103320192,1.016523288850828,0.9555230524372134,1.1486534005301068,0.9173191526151484,1.0149847000495051,1.0333732353536131,0.9914247255678126,1.0423081969382866,8.0,1.0305695651939482,1.0673711661848424,0.9944050984423848,1.0239131063251277,0.8509452957925829,1.0312516617849723,1.011613261907243,1.0302220441138012,0.6026997103853158,1.1177351472531278,1.0986477512404738,1.1101101423690505,0.7268225030889494,1.1139475286135496,0.8509452957925829,0.9416414051281272
COH,0.8906892229802135,1.1721149609085637,0.9469972796388948,0.9930390456168172,0.8981896797828193,1.1681738032733078,0.9119894254952744,1.190120644893571,1.1227543095365071,0.9195927393603802,1.190120644893571,7.0,0.9684346005533256,0.9738465119096852,0.9130168272900192,0.9890939188288176,1.0186908092614415,1.0770063907316143,0.926238854297973,1.1616633051128806,0.7666887334107909,1.0546479970789795,1.0037924686280433,1.024200047381592,0.8926897713361164,1.014159676437753,1.0186908092614415,0.9190587949723296
COI,0.9941139620040538,0.9810534324545156,1.1875532836459692,0.7781234017157156,1.365925240233274,1.0372291480065732,1.3198774376050646,1.029056713001382,0.8156497346338625,1.3298399450063254,1.365925240233274,2.0,0.6425600462684075,0.7705520473543357,0.6298656466091201,0.7579805673601506,1.3792115186686804,0.946523991177876,0.9888379844262624,0.94191996002992,1.3240230440697904,0.8642684478569291,0.7956823900394515,0.8296614139668727,1.3516172813692355,0.8290334040042372,1.3792115186686804,1.2911186538281023
COJ,1.2834746137021726,1.0907499167023211,0.5309972101431941,1.0826577503230057,0.537454217110204,1.1153347373802696,0.4149750899264168,1.1780139948783408,1.262901761881208,1.0523576319109975,1.4011023127761268,5.0,1.4011023127761268,0.8912436110366966,0.8279776758175006,1.195263859094417,1.136523561341364,1.2247317160571,1.2456448527964323,1.1772218911539565,1.0841433394767417,0.9721251615053416,0.8807437867785437,0.9242515835883096,1.1103334504090527,0.919885802481043,1.136523561341364,0.494475505726605
COK,0.8108622260428947,1.0729662925878418,1.0704427858485035,0.928446255414854,1.0796479663025271,1.123787396231475,1.147655333380896,1.116224959167935,1.0014286418860905,1.0727665274913532,1.147655333380896,1.0,0.8426665010473952,1.000242738107426,0.8796233212722796,0.9158697854681336,0.9464324236867242,0.98984565950415,0.9087650848605476,1.063539964547289,0.7705014631857953,1.0705986918767074,1.0328911383746464,1.0530119929295276,0.8584669434362601,1.0555461485372306,0.9464324236867242,1.0992486951773088
COL,0.833644819902987,1.499054989939486,0.5751267926177682,0.9352884976885518,0.581188723181383,1.091320598389146,0.5595941631436028,1.748278659904394,1.6152218965010514,0.6830202139711773,1.748278659904394,7.0,1.0990042477724944,0.910829433471242,0.6655299918862773,0.9427851923303968,1.1356625537042204,1.197550308848982,0.8718897605488864,1.620851848781644,0.9956124981474092,0.9849970860933812,0.9261667139757832,0.9555249720959952,1.0656375259258148,0.9554111162188216,1.1356625537042204,0.571969892980918
COM,0.3134269014643246,2.173472680623871,0.4290072817433605,1.187267201252711,0.2102109756809521,1.268187670185232,0.2509847916342588,2.400516142419965,1.69562203615972,0.2308548784496112,2.400516142419965,7.0,0.7341027080658016,0.6530651039270341,0.6446317428335789,1.3139206334600193,1.4991326238891676,1.6032492274645354,0.4261281626599124,2.0898702864011858,1.4313836986813049,0.8217448840058711,0.6423430091100091,0.7160769677724191,1.4652581612852362,0.6841430102013774,1.4991326238891676,0.2967343496861905
CON,0.9856344051011804,1.271878581385366,0.6214992824096253,1.0295233684624256,0.6010012840138615,1.1349974589801497,0.5368000360619636,1.4472409045439605,1.412545425909148,0.8286619463885163,1.4472409045439605,7.0,1.2061680287991017,0.917490104220112,0.7434321925617182,1.0805315540191291,1.064473148113044,1.2646063588064294,1.0068214600962655,1.377221637279491,1.0107647783998006,1.005358595975648,0.906498310114142,0.9574248367622974,1.037618963256422,0.9604176041971024,1.064473148113044,0.5864335341618169
COO,1.039255688339647,1.153737754268012,0.7977307915955704,1.031216301596735,0.7178785505240498,1.1062686770197412,0.6606606929139981,1.2312912994253444,1.2044363972284329,0.9530700233235764,1.2312912994253444,7.0,1.1482898975911626,0.939143812653744,0.8951099171630003,1.06920894006255,1.0187271221875878,1.129330047564655,1.046871869751462,1.1964884836405965,0.9697281044735182,1.0280656747701302,0.9490129418583982,0.9887107612218042,0.9942276133305534,0.989053667036885,1.0187271221875878,0.7254233450112059
COP,1.0366415136186071,1.0897355889988405,0.8822056992044852,1.0315747969838431,0.8503750603532433,1.1504889294427074,0.81593663621472,1.079645085561053,1.1046864011476325,0.9395903877305788,1.106459236219312,5.0,1.106459236219312,0.9505513985422844,0.9511353883409284,1.0684294111630894,1.0649410526144274,1.0751595914475105,1.0275637125228323,1.0913556919025091,0.8819341020349726,1.0119800960709848,0.9628362519806064,0.9840281724552028,0.9734375773246998,0.9772681693140182,1.0649410526144274,0.8495057985908161
COQ,0.9757872306276394,1.143741649986394,0.8848846866901001,1.003014009429169,0.8360422671371806,1.178218048418184,0.7909732368480461,1.205599133375693,1.1718964878662066,0.9315219394197276,1.205599133375693,7.0,1.05051133976151,0.9151166948417452,0.913329929609351,1.0384836882867492,1.1070571720782514,1.0572284103914047,0.9859401699362924,1.173745757076098,0.921822095714005,1.0013025679320815,0.9236075788429834,0.9592619963159372,1.0144396338961297,0.9528758421727468,1.1070571720782514,0.8373000635584424
COR,0.9554075727248696,1.145751417290657,0.9238953238904388,1.016221754875105,0.8835773192305854,1.174994794170062,0.8522930576048603,1.1473659701591017,1.102245178664295,0.922650487703112,1.1473659701591017,7.0,1.0181484081067669,0.9691627027014098,0.9351178905344836,1.0377130698258856,1.1048243107361595,1.0758343042649452,0.9654021561782492,1.1317875220380182,0.7149441917190826,1.0427347917552252,0.988413640709218,1.012024666891095,0.909884251227621,1.0049255682088407,1.1048243107361595,0.8865885669086281
COS,1.0118908700264473,1.072395186995016,0.9399378142268536,1.0323676111368902,0.8981778667801474,1.1558305841333394,0.8599703183771631,1.0366209622216074,1.063569432392304,0.9669136034480318,1.072395186995016,8.0,1.0534211121217594,1.0517231791968942,0.989553572783702,1.0468354289227122,0.8741788187907082,1.0607138317042564,1.0107418618654127,1.0575285272029755,0.6428782669808594,1.1132450873183186,1.0743601605508002,1.0917963836327311,0.7585285428857836,1.0877839030290757,0.8741788187907082,0.8993619997947215
COT,1.0145887321507163,1.039588185033299,0.961607919954832,1.024274132842,0.94712082091743,1.141810622150401,0.9024160599709178,1.0100383451627046,1.0351858944153494,0.9887908359796732,1.04344158156727,9.0,1.0278408078890768,1.0505824409707358,0.9935947234727188,1.035786093486012,0.9244627585519316,1.04344158156727,1.0104067920064892,1.0282708082037846,0.6060580968201829,1.1071489124842309,1.0812824163240309,1.0923620271689187,0.7652604276860578,1.088654752698495,0.9244627585519316,0.9370482669477268
COU,1.0142297030706218,1.0223023067910366,0.9907495522682384,1.0094997368319047,0.9704540487656356,1.144961159267729,0.9345850552812196,0.9959643596743324,1.022215742314597,0.9965378393183276,1.0244621820202726,5.0,1.0244621820202726,1.0545071946731264,0.994384939881418,1.0103273573061182,0.8873023346148212,1.0237869133081794,1.0117432414697418,1.0134941362599883,0.6293096726949293,1.1063420277192069,1.085062023746547,1.0946398795831278,0.7583060036548741,1.0925155872836307,0.8873023346148212,0.9652628854383642
COV,1.0365961271609994,0.9683978591498278,1.0351247223866955,1.012721434796596,1.017691325877118,1.1549315642989324,0.9600213031428524,0.9408872568558216,0.969969480505537,1.0302718565017106,1.0365961271609994,4.0,1.002875764029648,1.0519404285050684,1.0305256724936096,1.019504115789717,1.0111856671891075,0.988134516106462,1.0232479158974528,0.9597515321703955,0.5684665519539454,1.079760173628249,1.071038795185127,1.0711585960176482,0.7898261095715267,1.0626768192395697,1.0111856671891075,1.0042791171355554
COW,1.070998960667917,1.03298111996258,0.9220858708726304,1.020206678413195,0.945079273666883,1.153679660892354,0.8591475377364065,1.0082197674576103,1.031020882303022,1.025221081386959,1.070998960667917,4.0,1.0446254707064069,1.037559407960683,0.9847153004696608,1.0365859260894597,0.96416647550556,1.0393188086804632,1.0469485042537612,1.0240739232410707,0.6415643258611764,1.0858760050891985,1.0476232417898954,1.067676709926741,0.8028654006833681,1.0695308829011292,0.96416647550556,0.9087708940919734
COX,1.0423884809905215,0.9425702704393802,1.051032270468259,1.0821695573109829,0.9889830005406752,1.125734693917569,0.8667134521250794,0.9080560120606476,0.9264116391239452,1.013054359550838,1.1263911966684543,10.0,1.0142818427677025,1.0445090626436695,1.1107116060202693,1.1263911966684543,0.8487299517313828,1.0094058692442254,1.0232415611030208,0.9256793072079912,0.7172858876731857,1.0996382527676858,1.0707484605988713,1.0879134680113975,0.783007919702284,1.0933536906676335,0.8487299517313828,0.9689095743780044
COY,0.8916020748360921,1.3178280745431616,0.8026856847220103,1.0091329273826954,0.7486984025493916,1.1263375640091615,0.7470626180350047,1.375967318795273,1.2326893444849845,0.8334384404484569,1.375967318795273,7.0,1.022629259437542,0.8869276316612359,0.8786549407590734,1.0274379897622878,1.079128557026349,1.1213058516267245,0.9158899249073638,1.30882824594114,1.0058719622638612,1.014421777439525,0.9118909839328754,0.967244761679798,1.0425002596451052,0.9754215236669924,1.079128557026349,0.766148901768802
COZ,0.929729685448872,1.209825128801246,0.8947644772757167,1.0185165949168715,0.8153836495609003,1.1464176786278986,0.7842770921601356,1.2320976119294704,1.1731926414744729,0.8809343180672704,1.2320976119294704,7.0,1.0242456105313005,0.9509964297924024,0.9359868327767434,1.038693468380078,1.0712771454078671,1.080869483593793,0.944969871349148,1.2050384607350628,0.8118128009020145,1.0437517872397224,0.9737817187502962,1.0064986484232732,0.9415449731549408,1.001962439279802,1.0712771454078671,0.8314750729989173
XX3,1.0138766685408114,1.0319776083895562,0.9586534470163206,1.010473329379513,0.9639538235803364,1.160343293762326,0.9361554053528396,1.008474348042148,1.0357114648224544,0.9952970395439308,1.0413639557542518,8.0002,1.0244802065730627,1.1071038047963595,0.9901692701241744,1.0204249935731928,0.7331537757217338,1.0208257244411718,1.0112179715526015,1.025387807084719,0.529119420679641,1.165054061913939,1.1464861263113784,1.1567599016799783,0.6311365982006876,1.1587395168146173,0.7331537757217338,0.9529208919831658
